Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
GOTU,102,0.00707356760713832,-205.7387,-106.2646,-0.6166,381.8296,-145.6313,-20.9221,602.7724,-258.0816,-309.2212,53.7941,999999.0,999999.0,-43.0449,68.0488,,,2.1972,0.6166,-0.0211
ETV,70,0.0070318383731814895,-95.646,-100.6924,-0.8731,,,16.3435,,,63.4346,33.5274,,,15.6319,,,79.6966,2.1972,0.8731,-0.0154
SMR,81,0.006795423896833984,-1071.1304,-92.1096,-1.4287,0.7561,-3.2669,-5.7105,-82.1985,-110.3568,-157.1054,62.4068,277.6548,-959.7025,-61.1674,86.673,,,2.0794,1.4287,0.0278
ZS,45,0.006658050995326554,-2706.1052,-99.1322,-1.0869,4.3892,-0.2716,-0.0301,-62.3925,-98.245,-100.3005,23.3117,999999.0,999999.0,-0.8133,76.8742,,,2.3026,1.0869,0.0075
NTRA,78,0.006631795276163582,-1777.7197,-95.4867,-1.0114,5.0245,-1.0916,-0.7142,-57.3051,-104.1901,-107.1424,56.7482,332.7278,-57.8315,-12.6972,60.2953,,,2.3026,1.0114,0.0566
PDYN,33,0.006358669330505905,999999.0,-106.6225,-1.6648,1.4601,-9.2114,-17.3695,-77.737,-152.8801,-273.6952,26.684,999999.0,999999.0,999999.0,55.2016,,,1.9459,1.6648,-0.0046
WGS,130,0.006043040762894804,-1340.8123,-99.2423,-1.4863,6.0767,-0.7256,-1.2804,-49.991,-102.9326,-112.8039,54.4344,124.6334,-11.906,-17.1677,64.3364,,,2.1972,1.4863,0.112
SNOW,33,0.005852300304991803,-2671.015,-99.9336,-1.2673,3.094,-1.8679,-1.2802,-73.0373,-111.5663,-112.8017,29.2147,376.537,-181.8589,-34.1936,66.5047,,,2.3026,1.2673,0.043
PRCT,79,0.005835957587485304,-473.4191,-81.1732,-1.0906,8.4528,-5.9567,-3.8405,-27.5783,-125.7674,-138.4051,64.8406,114.2806,-64.4271,-18.1817,61.0691,,,2.1972,1.0906,-0.0264
GRMN,66,0.005755704041993704,-632.0615,-92.122,-1.1603,7.8473,3.3838,2.7341,-35.3451,-69.2528,-72.6585,20.4399,69.1247,23.8459,17.2815,58.7043,25.3139,21.5395,2.3026,1.1603,-0.0048
GRND,34,0.00574528078587958,999999.0,-118.8377,-0.5118,9.0297,3.2527,-3.6183,-30.2194,-80.5246,-136.1829,32.71,257.4225,74.1837,999999.0,74.588,26.8683,,2.1972,0.5118,-0.169
PMM,71,0.005717400947169452,-67.519,-106.0586,-0.535,,,19.7184,,,97.1836,427.6141,,,13.3136,,,79.7916,2.0794,0.535,0.0016
BRBR,107,0.005489947818465915,999999.0,-109.4203,-0.9186,13.145,7.2053,5.7054,6.011,-49.3458,-42.9458,20.3625,127.1894,55.7741,999999.0,36.3482,19.9239,13.5423,2.3026,0.9186,-0.0482
PB,73,0.005488235454592257,-83.9975,-614.2038,-0.7823,,,7.8444,,,-21.5557,7.1973,,,6.5891,,,42.8061,2.3026,0.7823,-0.0396
FRSH,33,0.0054646179596528075,-307.136,-76.0281,-1.2062,25.0357,-5.3176,-2.0793,69.5807,-98.8985,-120.7927,20.7883,894.674,-152.0231,-6.3862,84.2689,,,2.1972,1.2062,-0.023
PNRG,95,0.005360157226446846,-134.1603,-134.3132,-0.7547,32.3107,25.1436,20.9144,159.3303,101.688,109.1442,89.9647,43.2698,26.9374,28.0588,37.809,29.4223,24.3437,2.1972,0.7547,0.0085
ETO,71,0.005345214540079434,-100.2218,-122.9157,-0.874,,,19.9809,,,99.8085,193.4105,,,20.0252,,,79.5893,2.1972,0.874,-0.0241
AMAL,73,0.005335019133367536,-115.5492,-1023.2414,-0.8066,,,14.244,,,42.4396,10.7663,,,16.4588,,,36.8025,2.1972,0.8066,-0.0165
GCBC,12,0.005157822104659848,-155.8412,-852.7467,-0.6978,,,7.4509,,,-25.4908,16.1311,,,11.6116,,,36.8034,2.0794,0.6978,-0.0165
BILI,45,0.005124733473070756,-607.6714,-98.5865,-0.9993,11.8579,-1.8164,-1.307,-4.4348,-98.8786,-113.0698,19.1031,366.267,-44.8829,-7.9422,32.7002,,,2.3026,0.9993,0.0149
YOUL,102,0.005085428713409429,999999.0,-168.3448,,25.3393,4.4833,-3.427,96.3419,-60.1549,-134.2703,16.0905,999999.0,999999.0,999999.0,14.4503,2.5567,,2.1972,,0.0056
SPT,33,0.00504108400607549,-435.457,-104.9233,-1.1229,47.6224,-9.1412,-6.7601,255.7327,-157.5737,-167.601,21.6594,310.055,-47.6125,-29.4373,77.4641,,,2.1972,1.1229,-0.0653
CMPO,55,0.004747856961600446,999999.0,-121.4352,-0.8585,10.1137,4.965,-3.1609,-20.1911,-63.7561,-131.6086,7.6651,999999.0,999999.0,999999.0,52.126,25.5895,,2.1972,0.8585,-0.0417
APP,34,0.004715390759159318,-21330.7304,-100.994,-1.9252,1.5059,0.7964,0.5424,-88.9997,-94.7433,-94.5764,43.4396,91.8352,38.8544,115.6894,75.2231,39.7826,26.7729,2.3026,1.9252,-0.1366
CVLT,33,0.004684779596977327,-2492.7722,-101.3807,-1.1832,10.4657,1.1373,0.8001,-15.6674,-87.5135,-91.9993,19.926,3547.4347,308.3852,19.944,85.697,9.3123,6.8049,2.1972,1.1832,-0.0537
PRI,72,0.0045984901323355195,-411.0996,-232.692,-0.9043,,,8.0909,,,-19.0907,12.3935,,,33.2618,,,24.3238,2.3026,0.9043,-0.0326
TRUP,78,0.004369742528540467,-568.584,-92.9461,-1.2046,10.7739,4.0581,-0.4195,-12.4681,-60.9769,-104.1949,20.145,123.504,37.2152,-2.3851,20.8749,7.8627,,2.1972,1.2046,-0.0238
TSM,132,0.004317991398575362,-5355.9371,-99.6863,-1.2039,0.7132,0.5804,0.4907,-93.7055,-94.7608,-95.0929,33.8881,57.7566,37.6048,26.2819,56.1224,45.676,38.8581,2.3979,1.2039,-0.0259
GRDN,129,0.0042662609627242155,-1030.4798,-100.597,,15.785,-4.0643,-3.4411,26.3253,-132.7411,-134.4112,17.4171,168.1652,-34.639,-35.4601,19.8933,,,2.3026,,-0.027
MNDY,33,0.004141198229562958,-898.2401,-90.4291,-1.4532,11.143,-0.2699,0.298,-9.1411,-86.024,-97.0204,33.2057,999999.0,999999.0,2.6764,89.3321,,2.8367,2.1972,1.4532,0.0388
OMEX,75,0.0040229605746932165,999999.0,-255.9945,-0.9152,-16.5556,-85.0879,8.499,-55.7709,-187.3153,-15.0104,-4.3695,999999.0,999999.0,999999.0,,,650.1695,1.7918,0.9152,0.4285
CHCO,73,0.004012233300821225,-245.0759,-419.9226,-0.7091,,,6.4564,,,-35.4364,0.9344,,,15.823,,,40.5571,2.1972,0.7091,-0.0271
RDW,83,0.003973688316985714,999999.0,-130.6696,-1.76,4.9391,-3.6743,-13.5545,-79.2926,-169.6236,-235.5454,24.7338,179.6162,-106.8962,999999.0,14.6185,,,2.1972,1.76,-0.0545
WTFC,73,0.003842913158148485,-137.1347,-772.8022,-0.9944,,,8.7086,,,-12.9137,7.8738,,,11.9426,,,30.9145,2.3026,0.9944,0.0011
HIPO,118,0.0037062784948932092,-243.8336,-232.3106,-1.0234,,,-2.4616,,,-124.6159,77.444,999999.0,999999.0,-6.0022,,,,2.1972,1.0234,-0.0025
TREX,59,0.0036310880254392924,-661.2207,-102.7507,-1.1611,8.3411,5.2497,4.3504,-34.4631,-60.0792,-56.4964,5.1708,46.1903,23.2573,28.7655,42.1789,26.5468,21.2382,2.3026,1.1611,-0.004
ZJYL,67,0.003587157283773663,-317.4535,-71.792,,12.68,4.8554,3.6926,1.1905,-50.5656,-63.0743,18.5685,72.4436,22.1918,11.7222,40.4339,15.4827,14.2412,2.0794,,-0.2712
GLAD,140,0.003532649274106748,-101.1366,-168.9259,-0.8673,,,15.6505,,,56.5047,119.0854,,,15.8283,,,76.8925,2.0794,0.8673,-0.0738
GCV,54,0.003457600917372096,-110.8567,-112.0348,-0.6834,,,7.3847,,,-26.1528,825.5999,,,8.1865,,,75.0301,1.9459,0.6834,0.0387
CRWD,33,0.003414996901421996,-3710.331,-99.1513,-1.1818,2.4766,-0.1007,0.0354,-77.8818,-97.9078,-99.6457,29.3914,999999.0,999999.0,1.3145,74.9222,,1.1035,2.3026,1.1818,-0.0063
CDZI,147,0.003400120953111826,-1053.9471,-120.635,-1.0897,0.5812,-5.8493,-6.9575,-105.8833,-163.0094,-169.5754,382.5716,3.143,-25.3061,-73.3288,24.0425,,,1.9459,1.0897,0.1621
DKS,105,0.003388853814618267,-577.9673,-109.1099,-1.0328,26.3999,8.378,6.5742,109.9619,-32.6093,-34.2585,3.5308,161.2575,40.9398,37.9964,35.8979,11.3921,9.0399,2.3979,1.0328,-0.0286
EDU,102,0.0033459933009641466,-2137.1715,-98.4049,-0.5955,3.3866,0.609,0.5078,-69.2212,-90.3192,-94.9217,13.6007,999999.0,999999.0,10.8532,55.4454,9.9699,8.7568,2.3026,0.5955,0.0054
AM,92,0.003259615989816087,-436.0914,-138.231,-0.7668,6.0628,5.3498,4.7582,-68.899,-76.5309,-52.4184,5.791,14.3004,10.0949,20.7499,63.5771,56.1,37.2937,2.3026,0.7668,-0.0431
ARCC,55,0.00324900950446333,-102.5989,-208.7353,-0.8306,,,9.3125,,,-6.8754,4.401,,,9.5545,,,74.7073,2.3026,0.8306,-0.0731
FBP,73,0.003229864819507571,-213.2252,-595.1542,-0.9444,,,8.7931,,,-12.0693,0.8823,,,18.749,,,34.5786,2.1972,0.9444,-0.0341
MPWR,132,0.0031905298737166963,-1414.5924,-97.511,-1.6632,2.7978,1.236,1.03,-76.1125,-88.3644,-89.7004,21.1978,53.4808,18.9015,14.5697,55.3156,24.4374,20.7661,2.3026,1.6632,0.0396
TENB,33,0.0031648649774125995,-883.4729,-109.8598,-0.9058,21.1396,-0.0237,-0.4276,64.8037,-93.938,-104.2759,12.6843,390.2449,-0.3504,-3.7776,77.8152,,,2.1972,0.9058,-0.0156
VTLE,95,0.0029971563277026787,-22.8676,-537.8398,-1.2278,20.2286,15.1086,-28.6628,303.5228,102.4461,-386.6282,26.2543,11.9902,7.1643,-6.5545,31.4807,23.5127,,2.3026,1.2278,-0.0525
OTTR,46,0.0029633987102751723,-199.7014,-139.4056,-0.7019,14.3949,9.3872,8.8089,18.4294,-30.2734,-11.9111,-1.38,24.4261,12.743,17.5915,43.8239,28.5785,22.0596,2.3026,0.7019,-0.0579
PERF,33,0.002920222540063304,-134.3988,-27.2015,,147.9976,-9.7354,1.7353,174.0163,-28.5563,-82.6466,12.5166,999999.0,999999.0,2.3323,77.9775,,5.6955,2.0794,,-0.0309
DLO,123,0.0029178785575120904,-819.0844,-90.2437,-1.1396,7.909,3.7828,3.0164,-34.1659,-64.8725,-69.8355,16.1472,140.6722,53.826,24.7072,39.825,19.048,16.3282,2.1972,1.1396,-0.0299
SIMO,132,0.0028964292559956577,-1781.1337,-95.8779,-0.9883,2.7358,0.6836,0.6247,-76.546,-92.6343,-93.7532,25.7235,74.3154,14.8547,11.1264,45.8919,11.4665,10.6934,2.1972,0.9883,-0.1594
GROY,114,0.0028515130429892996,-115.8474,-126.8006,-0.8976,0.9553,-0.5777,-1.1608,-99.117,-112.2788,-111.6083,320.0824,1.0949,-0.5297,-1.3448,81.2822,,,1.9459,0.8976,-0.0526
RMNI,123,0.0027936695522356087,999999.0,-140.9991,-1.0081,60.6719,8.8797,-6.7587,382.2544,-28.7282,-167.5866,-0.6357,999999.0,999999.0,999999.0,60.8793,8.91,,2.1972,1.0081,-0.1008
SG,127,0.002764316079123618,-213.1559,-118.0114,-1.3127,18.0589,-11.4561,-7.7119,34.4271,-148.3628,-177.1192,15.8867,57.4651,-29.1634,-16.4384,19.643,,,2.1972,1.3127,-0.015
ALNY,19,0.0027390083036060503,-88843.3696,-101.2762,-0.8172,3.3226,-0.3053,-0.5065,-71.3625,-99.5725,-105.0652,22.9696,999999.0,999999.0,-450.006,85.6168,,,2.3026,0.8172,-0.0011
GSL,75,0.0026545314108591313,-74.0202,-153.5333,-0.7596,24.5584,23.4816,26.1156,141.6887,129.0366,161.1563,5.8217,19.8217,15.1621,19.3308,55.3833,52.955,40.098,2.1972,0.7596,-0.0723
NEOV,66,0.0026263539651114843,-5699.7503,-98.2024,-0.8626,0.8966,-2.8066,-2.4286,-94.0537,-124.0713,-124.2855,218.5862,29.5337,-73.9556,-138.4214,17.8798,,,1.9459,0.8626,0.1173
UBSI,73,0.002594854573345943,-99.5606,-603.4984,-0.7998,,,7.4762,,,-25.238,-1.6994,,,7.4434,,,36.0959,2.3026,0.7998,0.0163
SOHU,45,0.00258386633411307,-50.5713,-49.51,-0.747,999999.0,999999.0,-8.2583,828.0621,-87.8262,-182.5829,1.3139,825.7282,-155.2216,-4.1763,75.1173,,,2.1972,0.747,-0.0818
LMAT,79,0.0025512350101319094,-580.7647,-90.0378,-0.8448,8.2599,2.8603,2.3228,-31.6359,-71.9226,-76.7722,13.6337,73.4884,20.3588,13.4899,68.6341,23.7675,20.6947,2.1972,0.8448,0.0045
HUBS,33,0.0025392419282663373,-1207.6071,-96.4129,-1.1981,10.4243,-0.2968,0.0996,-15.4442,-95.2162,-99.0045,21.0721,752.3455,-17.136,1.2022,85.033,,0.8731,2.3026,1.1981,0.0176
OHI,124,0.0025356903918038066,-245.5664,-121.7792,-0.6232,6.4271,4.0891,2.8974,-67.4629,-93.4355,-71.0264,10.4446,11.455,5.8304,7.1149,99.207,63.1186,32.2066,2.3026,0.6232,-0.043
LZ,45,0.0025278820349057597,-1906.4076,-104.836,-1.1074,27.0075,2.1752,1.9386,106.7863,-75.9985,-80.6135,3.2016,999999.0,999999.0,36.9585,64.7896,5.2181,5.0546,2.1972,1.1074,-0.0298
BCPC,74,0.0024935887454381107,-413.7213,-102.2271,-0.7628,6.8643,3.7344,2.799,-46.4173,-72.1954,-72.0096,3.3872,26.0544,11.3397,11.5802,35.2534,19.1792,13.9629,2.1972,0.7628,-0.0294
MCB,73,0.0023729436219726108,-113.3069,-894.6025,-0.8526,,,9.3918,,,-6.0822,10.4387,,,10.6415,,,28.0466,2.1972,0.8526,0.0093
RNR,118,0.002310365372948739,-73.1197,-358.3477,-0.6618,,,18.658,,,86.58,28.1255,,,13.6427,,,20.5573,2.3979,0.6618,0.0182
DTIL,14,0.002259122581933615,-78.8373,-65.4443,-1.166,999999.0,999999.0,12.8965,,-426.8313,28.9646,40.9814,999999.0,999999.0,10.1672,,,8.3463,2.0794,1.166,0.0701
SLB,99,0.002243151178569371,-213.7942,-113.6032,-0.8336,13.2251,11.2147,9.4963,6.8476,-12.1382,-5.0374,9.5186,25.0714,17.0082,20.3025,20.5572,17.4323,12.5041,2.3979,0.8336,-0.0701
FMBH,73,0.0021421764626515347,-104.8558,-851.9342,-0.8249,,,9.4104,,,-5.8955,15.8962,,,9.8674,,,26.2112,2.1972,0.8249,-0.0232
OFLX,67,0.0021318790109491905,-367.8231,-79.1165,-0.8037,24.4815,8.4816,6.1765,79.6764,-26.7222,-38.2348,-8.7776,197.7733,54.8148,22.7186,61.2337,21.2144,18.5852,2.1972,0.8037,-0.0102
FIGS,7,0.0021127122140317174,-315.854,-78.9193,-1.1802,39.7034,0.2394,0.9631,172.8454,-77.9015,-90.3693,1.8166,284.5241,1.3725,3.0419,67.6118,0.4077,2.065,2.1972,1.1802,-0.0545
OSBC,73,0.0020747333503176924,-114.3513,-748.7824,-0.7795,,,11.7764,,,17.7643,-0.3872,,,13.4665,,,32.2848,2.1972,0.7795,0.0257
VTEX,33,0.0020744126924532457,-317.1736,-78.5836,-1.1556,28.0416,1.6935,0.9528,91.4232,-63.5691,-90.472,13.0566,408.0965,19.7165,3.022,67.0951,4.052,3.1004,2.1972,1.1556,-0.0524
PSX,69,0.0020593776113986876,-193.6147,-145.483,-0.8589,14.5367,2.344,3.8832,22.0228,-109.8188,-61.1675,-2.8806,23.1432,2.9854,7.5185,7.5639,1.2197,1.4949,2.4849,0.8589,-0.0606
RVTY,18,0.00200265019550138,-143.9215,-119.8452,-0.9825,11.8085,2.6628,2.292,-6.5281,-92.8713,-77.0805,0.162,15.9274,2.8733,3.2986,55.8129,12.5858,9.1796,2.3026,0.9825,0.0057
TNGX,19,0.001983655033581072,-415.2221,-80.9528,-1.141,,-25.5196,-12.5628,,-209.4641,-225.6281,15.1723,999999.0,999999.0,-52.1636,,,,2.0794,1.141,-0.1008
PPIH,112,0.0019689116260204463,-215.6412,-79.5149,-0.739,28.4179,10.8344,8.2442,133.1461,-13.9316,-17.5576,5.1212,66.308,20.2241,17.778,33.6196,12.8176,9.3282,2.1972,0.739,0.1194
MAX,123,0.001937639810610408,999999.0,-118.5579,-0.9916,20.7906,6.1869,3.0325,73.8736,-56.253,-69.6748,128.4181,196.8182,46.8559,999999.0,16.7705,4.9906,2.1962,2.1972,0.9916,-0.0555
FRPT,107,0.0019117888248469212,-245.964,-103.0585,-1.1036,14.5447,1.3958,1.4646,17.1551,-93.1635,-85.3539,27.1591,33.5019,2.5721,3.6024,40.6035,3.8966,3.8986,2.1972,1.1036,-0.0568
AME,66,0.0019083501552888899,-444.7305,-104.9239,-0.9032,5.5469,3.986,3.0955,-57.8342,-70.818,-69.0445,5.218,21.7979,12.531,13.7668,35.6779,25.6377,19.1499,2.3026,0.9032,-0.0148
ADMA,14,0.0018801027477141237,-985.0771,-94.1893,-0.935,6.4436,4.079,2.9252,-48.0168,-66.7643,-70.748,65.1546,68.9967,34.9414,28.8155,51.4834,32.5904,23.5831,2.1972,0.935,0.0007
EHC,64,0.0018181416331046701,-436.9927,-121.4918,-0.7666,14.2738,5.5256,4.8164,17.8318,-70.1111,-51.836,11.9137,42.4434,13.1443,21.0473,41.5618,16.0891,11.1606,2.3026,0.7666,-0.0032
OCCI,145,0.001690882901696049,-77.452,-180.0765,-0.6533,,,10.4408,,,4.4083,1228.5301,,,8.0866,,,64.312,2.0794,0.6533,-0.0243
OCCIN,145,0.0016874149065873535,-338.2257,-118.3371,-0.4173,,,2.3909,,,-76.091,1228.5301,,,8.0866,,,64.312,2.0794,0.4173,0.0059
ACT,137,0.001681220213087011,-112.7424,-127.0817,-0.7459,,,12.4709,,,24.7086,4.1819,,,14.06,,,58.4433,2.3026,0.7459,-0.0362
LQDT,123,0.0016687831560484876,-455.2743,-94.1622,-0.8524,27.4071,3.4641,2.6238,96.94,-58.7597,-73.7616,15.5364,685.1909,69.2836,11.9457,50.9653,6.4417,6.0025,2.1972,0.8524,-0.1436
SDHY,54,0.0016462160766285438,-94.2538,-101.6784,-0.5865,,,7.2117,,,-27.8826,-7.9388,,,6.7973,,,79.0656,2.0794,0.5865,0.0119
ESI,74,0.0015524496757632375,-267.5878,-116.6505,-1.1494,13.1137,4.3544,3.5863,6.0422,-80.1927,-64.1374,5.3017,26.8108,7.1219,9.5964,42.1547,13.9973,9.3679,2.3026,1.1494,-0.0177
OTLY,107,0.0015180600383298815,-8759.3021,-104.2894,-1.4188,2.4521,-1.2165,-1.709,-83.4002,-113.85,-117.0896,5.1469,52.1404,-20.693,-149.6927,28.7121,,,2.1972,1.4188,-0.0818
SHIP,75,0.0014623196431099972,-63.8006,-240.3045,-0.7228,22.7508,15.5712,20.7911,197.57,59.1941,107.9106,51.9123,18.4141,10.0825,13.2648,54.7501,37.4725,20.7678,2.1972,0.7228,-0.0317
ABAT,82,0.0014526603459716324,-691.1804,-96.788,-1.218,-2.1659,-8.6074,-7.6665,-117.3886,-168.9478,-176.6653,1148.9735,-14.9241,-47.4475,-52.9895,,,,1.9459,1.218,0.3473
ARHS,105,0.0014379172934029607,-446.7486,-121.2797,-1.2947,37.4564,6.412,4.7365,173.9734,-42.44,-52.6348,-1.2889,342.7582,46.9401,21.1603,39.4325,6.7503,5.7224,2.3026,1.2947,-0.0668
CRCT,66,0.0014098265955689163,-288.8052,-71.8104,-0.8248,34.8909,7.5273,5.2745,134.3581,-29.8388,-47.2552,-6.8757,271.6951,46.8921,15.233,49.5115,10.6815,9.9786,2.1972,0.8248,-0.1835
PCB,73,0.0012651948755357963,-81.308,-1012.8012,-0.7623,,,9.8133,,,-1.8667,0.5273,,,7.979,,,29.1132,2.0794,0.7623,-0.018
RWT,124,0.0012177532978569384,-65.1518,-2305.7326,-0.9419,,,7.5296,,,-24.7038,55.1111,,,4.9057,,,22.682,2.1972,0.9419,-0.0214
NEWT,73,0.0011700153044643135,-99.5623,-697.871,-0.9349,,,18.6293,,,86.2928,28.4527,,,18.5477,,,23.1151,2.1972,0.9349,-0.0401
JD,105,0.0011205867059754426,-237.6422,-97.621,-0.8789,28.3512,6.1014,5.5378,110.4605,-44.589,-44.6219,6.8369,128.2579,22.0818,13.1602,15.8668,3.4147,3.558,2.4849,0.8789,-0.0507
SXC,138,0.0011140152228889817,-100.2495,-166.6411,-0.8095,31.7317,14.5182,14.4225,225.8397,23.6998,44.2253,-6.0026,32.7513,11.9878,14.4585,17.1949,7.8672,5.3242,2.3026,0.8095,0.016
IP,109,0.0010943256550961155,-198.2993,-149.9475,-0.9278,25.4539,2.3109,0.7256,131.7085,-103.5972,-92.7439,-1.5701,41.7303,3.0309,1.4389,28.1594,2.5565,0.6316,2.3979,0.9278,-0.0041
FTS,46,0.0010225913230766178,-135.9875,-221.7316,-0.5466,11.4841,4.5775,4.947,-16.6251,-129.65,-50.5303,0.7167,14.0114,4.4679,6.7273,73.459,29.2804,15.4692,2.3026,0.5466,0.0151
FTV,66,0.0010134714062841317,-166.5908,-123.1935,-0.9841,18.762,5.7503,4.5669,58.6524,-63.2203,-54.3313,2.7451,28.5035,6.9888,7.608,59.8703,18.3494,12.4471,2.3026,0.9841,-0.0071
CAKE,127,0.000985131877671945,-638.6224,-179.9785,-0.9649,47.2296,6.9342,4.8318,313.929,-50.3101,-51.6817,4.1342,186.2714,21.8786,30.8572,42.1949,6.195,3.8205,2.3026,0.9649,-0.0364
ROL,42,0.0009610941139411229,-2122.6438,-103.4323,-0.6629,6.2541,2.3021,1.7851,-50.508,-82.4665,-82.1488,10.2636,109.1206,32.1327,37.8917,52.69,19.3945,14.8784,2.3026,0.6629,-0.0244
ABLLL,71,0.0009094972710030197,-566.2387,-112.108,,3.8018,0.0697,-0.6486,-76.7863,-109.7321,-106.4863,68.5562,14.9594,0.2195,-3.6728,89.8398,1.6475,,2.1972,,0.0044
CRI,7,0.0009057194520156618,-124.8409,-139.6219,-1.2416,118.4995,24.715,17.3078,915.7189,105.5244,73.0781,-3.4456,145.2671,24.2383,21.6072,47.9999,10.0112,6.4923,2.3026,1.2416,-0.0723
CTRA,95,0.0008811835221892636,-129.6696,-130.4492,-0.7169,10.7766,7.4869,6.3237,-14.9998,-43.6329,-36.7626,-3.9086,13.6466,7.5847,8.2,37.0542,25.7429,19.9851,2.3026,0.7169,0.0143
MSA,67,0.0008775340602715519,-596.2227,-103.1629,-0.8197,12.0111,5.5727,4.401,-4.1103,-58.2399,-55.9899,1.1464,57.8734,21.4807,26.2398,47.5873,22.0786,16.5919,2.3026,0.8197,-0.0176
SEVN,124,0.0008275591868818882,-57.1144,-375.3832,-0.7255,,,9.2866,,,-7.1345,-9.0796,,,5.304,,,47.6541,2.0794,0.7255,-0.0203
AREN,45,0.0008066987629193007,999999.0,-188.6197,-0.7915,16.0618,2.6137,-2.5782,42.9446,-119.1982,-125.7824,-12.3393,999999.0,999999.0,999999.0,44.2533,7.2013,,2.1972,0.7915,0.0021
IHRT,22,0.0007418026062055315,999999.0,-1501.7353,-1.3728,43.4477,3.0602,-235.127,3248.953,-991.0139,-2451.2699,2.7594,65.8584,3.7109,999999.0,58.7776,4.1399,,2.3026,1.3728,0.0926
ASTL,138,0.0007407155484513956,-30.9255,-79.6395,-1.1072,55.2851,32.7637,24.9491,376.1685,178.1595,149.4913,0.6226,18.2317,8.6438,7.7157,10.0973,5.984,4.1462,2.3026,1.1072,0.2038
CNOBP,73,0.0007375908641491077,-73.607,-1045.0849,-0.5154,,,8.6187,,,-13.8126,-1.8736,,,6.344,,,29.8311,2.1972,0.5154,0.0155
AFL,1,0.0007359628499201684,-233.0677,-250.3764,-0.7606,999999.0,999999.0,8.4398,,,-15.6019,1.5233,999999.0,999999.0,19.6705,,,26.8381,2.3979,0.7606,0.0032
