Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
BHFAO,72,0.0,-22.4749,-20780.5834,-0.6987,999999.0,999999.0,29.8988,,,198.9883,10.6076,999999.0,999999.0,6.7197,,,7.7272,2.3026,0.6987,0.0088
GEO,63,0.0,-310.1324,-142.4148,-1.1236,,5.3724,0.7466,,-79.5565,-92.5338,0.4366,,8.3514,2.3155,,12.7893,1.2739,2.3026,1.1236,-0.1651
NWS,93,0.0,-183.3987,-104.5588,-0.9651,,5.5493,4.2882,,-55.6312,-57.1179,3.1608,,8.7087,7.8645,,12.2048,9.4268,2.3026,0.9651,0.1247
ARTV,14,0.0,-37.2233,142.8938,,999999.0,999999.0,-67.3553,,-607.8562,-773.5528,,,-4437.3949,-25.0719,,,,0.0,,-0.4441
AIRJ,66,0.0,-114.6923,-129.6289,-0.694,,-4.2967,82.1582,,-121.3515,721.5816,,,-4.0056,94.2291,,,,0.0,0.694,0.0019
WRAP,101,0.0,-31275.4824,-105.3998,-1.4434,3.3052,-20.8733,-6.0111,-70.1619,-254.6592,-160.111,-32.7337,999999.0,999999.0,-1880.0,68.663,,,1.9459,1.4434,-0.0663
MX,132,0.0,-46.8074,-6.2307,-1.0661,285.8357,-255.3443,-38.68,306.5396,-300.3812,-486.8,0.7329,31.3879,-22.4317,-18.1051,22.4026,,,2.1972,1.0661,0.1481
SKYW,5,0.0,-152.0696,-197.1973,-1.2894,14.2573,8.9389,9.4379,21.2376,-43.0386,-5.6205,20.184,18.4358,9.2469,14.3523,22.3634,14.0212,9.7994,2.3026,1.2894,0.1633
IDN,33,0.0,-328.832,-87.4961,-1.4991,33.8338,-2.1754,-1.2132,157.0247,-108.0161,-112.1321,5.7707,138.8732,-7.1432,-3.9894,90.8436,,,2.0794,1.4991,0.7525
GDEN,133,0.0,-150.6101,-166.7854,-1.1924,33.8233,4.2714,8.1535,254.8636,-98.3508,-18.4648,-37.7641,43.6383,4.4087,12.28,59.095,7.4629,9.5349,2.1972,1.1924,0.1274
AEG,72,0.0,-95.1339,-3690.1075,-1.0085,999999.0,999999.0,5.9595,,,-40.4051,-2.6727,999999.0,999999.0,5.6695,,,2.7051,2.3979,1.0085,0.1127
CDP,124,0.0,-195.0762,-172.8816,-0.8121,4.7639,3.9033,3.7902,-111.1049,-123.4659,-62.0983,9.9689,6.652,4.3602,7.3937,34.5642,28.3197,15.3178,2.1972,0.8121,0.0324
ALMS,19,0.0,-205.8293,-57.7747,,,-121.711,-43.9672,,-495.5725,-539.6721,,999999.0,999999.0,-90.4974,,,,0.0,,-0.6667
ACFN,83,0.0,-616.5279,-98.0598,-0.5793,24.9286,6.0366,4.6775,92.8058,-48.2628,-53.2253,36.3196,246.1231,47.68,28.8379,72.8109,17.6315,14.6368,2.0794,0.5793,0.1667
CNNE,127,0.0,-64.7398,-116.4395,-1.2136,0.2422,-8.661,-17.9643,-99.9064,-172.4715,-279.6428,-21.7164,0.156,-4.4636,-11.63,0.6911,,,2.1972,1.2136,0.1238
XERS,19,0.0,999999.0,-123.0731,-1.1449,17.8741,-3.6177,-5.9363,51.9589,-155.8311,-159.3626,23.8881,127.0234,-20.5673,999999.0,81.8624,,,2.1972,1.1449,-0.0816
KNSL,118,0.0,-770.4335,-129.7742,-0.9836,,,3.6026,,,-63.9739,29.6522,999999.0,999999.0,27.7557,,,25.938,2.3026,0.9836,-0.037
NLOP,124,0.0,-72.4311,-135.6687,,17.2262,6.0056,-17.6915,51.0314,-70.1231,-276.915,-18.6997,13.5138,3.7691,-12.8141,69.3041,24.1615,,2.1972,,0.0323
HL,84,0.0,-173.849,-119.5759,-1.246,4.8803,4.2104,1.494,-69.8234,-75.9627,-85.0599,29.1155,7.7572,5.3538,2.5973,21.3146,18.3886,5.6965,2.1972,1.246,0.0738
WERN,144,0.0,-122.7012,-154.6241,-0.9163,13.6534,2.667,1.8541,12.4856,-106.438,-81.4591,-7.7524,16.1014,2.5162,2.275,11.4588,2.2384,1.15,2.3026,0.9163,-0.0228
CTGO,114,0.0,-9916.1903,-186.7098,-0.6656,-0.4062,-8.7898,-24.1612,-143.2665,-236.3287,-341.6122,,-1.4175,-24.5367,-2395.8727,,,,0.0,0.6656,0.9477
ACNT,138,0.0,-139.1179,-75.8402,-0.6869,19.3306,-3.9091,-3.1142,48.0361,-115.3967,-131.1424,-7.9237,28.422,-4.5981,-4.3325,12.4325,,,2.1972,0.6869,-0.0248
CNR,29,0.0,-139.2008,-121.0014,-0.8704,86.2141,13.8487,12.1171,517.3583,9.4658,21.1709,-14.2796,126.9719,16.3165,16.8671,76.844,12.3436,12.3106,2.3026,0.8704,-0.0146
CATY,73,0.0,-105.2478,-774.7482,-1.1055,,,8.4818,,,-15.1819,-9.9155,,,8.9269,,,34.8125,2.1972,1.1055,0.1217
EXP,23,0.0,-531.1376,-114.5856,-1.305,7.5169,6.6912,6.1158,-46.1401,-53.7856,-38.8415,0.0536,25.1676,17.9224,32.4836,29.7781,26.5071,20.9328,2.3026,1.305,-0.0901
HEI,3,0.0,-1013.6749,-104.6815,-1.0475,3.7915,2.0816,1.4463,-73.623,-88.0793,-85.537,29.9708,26.0505,11.4415,14.6608,38.9283,21.3718,14.0517,2.3026,1.0475,0.1809
TXG,18,0.0,-152.4054,-63.4198,-1.8227,60.1674,-28.2428,-13.1352,242.7254,-207.4645,-231.352,-1.2836,130.8621,-49.1416,-20.0188,67.8605,,,2.1972,1.8227,0.4701
REKR,139,0.0,-255.6802,-129.4094,-2.1757,23.11,-44.9373,-56.239,95.4445,-516.6909,-662.3896,31.7608,50.4022,-78.4055,-143.7919,49.283,,,2.0794,2.1757,0.4371
QUAD,119,0.0,-571.0482,-326.4584,-1.3135,91.6485,19.0724,-12.4933,1406.2482,116.7726,-224.9329,-9.6528,145.8019,24.2735,-71.3427,21.705,4.5169,,2.3026,1.3135,0.0334
UGI,92,0.0,-162.7197,-227.371,-0.9722,26.2482,7.1949,3.8392,217.7077,-84.0081,-61.608,-19.2428,32.6214,7.1535,6.2471,51.0541,13.9945,3.7725,2.3026,0.9722,0.0551
CBT,74,0.0,-284.7478,-109.8068,-1.2288,17.1139,10.9457,9.3473,45.7319,-15.4057,-6.5266,1.6026,38.2928,19.5931,26.6164,24.0361,15.3731,10.5959,2.3026,1.2288,-0.0586
MPAA,10,0.0,-71.3475,-194.0119,-1.3587,51.5258,18.6956,-6.8256,506.9451,80.4812,-168.2556,5.5275,41.3091,11.9909,-4.8699,20.3112,7.3697,,2.1972,1.3587,0.3066
VKTX,19,0.0,-325.489,-69.2762,-1.1906,,-7.6899,-3.0703,,-110.6364,-130.703,,999999.0,999999.0,-9.9935,,,,0.0,1.1906,0.0794
MKTX,70,0.0,-567.2897,-90.5381,-0.8364,7.7935,4.7157,3.6614,-34.5485,-57.1423,-63.3858,8.5775,76.1902,36.8805,20.7709,68.9458,41.7172,35.3002,2.1972,0.8364,0.0431
CW,66,0.0,-500.1854,-104.8822,-1.1457,8.9302,4.204,3.4084,-30.106,-69.9642,-65.9164,9.6935,37.0475,13.9524,17.0481,36.9586,17.3987,13.381,2.3026,1.1457,0.4731
ANNA,95,0.0,-678.0604,-100.1274,-0.8729,0.074,-1.8704,-2.947,-96.9224,-112.0881,-129.4698,,1.1351,-22.964,-19.9823,17.1363,,,1.9459,0.8729,-0.2957
ELME,124,0.0,-136.9879,-150.0949,-0.8891,6.6366,1.0788,-0.7072,-68.8397,-134.0911,-107.0716,6.1533,8.1342,1.0578,-0.9687,59.6743,9.7005,,2.1972,0.8891,-0.057
XPOF,133,0.0,999999.0,-327.6208,-1.8615,41.3022,3.4659,-28.8461,431.392,-135.3102,-388.4613,11.3787,923.5151,61.9984,999999.0,73.2675,6.1483,,2.1972,1.8615,-0.0858
SSBI,73,0.0,-67.3792,-1678.2127,-0.6934,,,-5.6801,,,-156.8005,-18.709,,,-3.8272,,,,2.0794,0.6934,0.2083
GSK,19,0.0,-859.463,-126.1227,-0.7042,17.9986,4.4674,2.4732,48.5196,-70.8801,-75.2679,3.4556,88.4067,17.5546,21.2563,71.1627,17.6632,8.8654,2.3979,0.7042,0.0349
FUSB,73,0.0,-76.7863,-1423.7364,-0.584,,,11.3604,,,13.604,-2.4119,,,8.7232,,,21.6531,2.0794,0.584,-0.0288
ABG,128,0.0,-129.0628,-176.5059,-1.2083,31.0792,10.3822,10.1828,311.9936,-35.5632,1.828,16.118,34.8139,9.3039,13.1422,17.1544,5.7305,2.6776,2.3979,1.2083,0.122
BIP,75,0.0,-45.8646,-570.7436,-1.0284,6.1858,5.7186,11.4111,-319.859,-343.5226,14.1108,17.3331,6.8183,5.0427,5.2336,25.4908,23.5658,7.4262,2.3979,1.0284,0.1302
CCAP,55,0.0,-80.0351,-254.4676,-0.6435,,,10.0869,,,0.8689,-9.6844,,,8.0731,,,71.6038,2.0794,0.6435,-0.1382
G,116,-5.953952068033859e-05,-366.4264,-105.5326,-1.1252,18.161,7.5442,6.1837,48.1321,-42.1362,-38.1629,6.4833,57.4961,19.1073,22.6588,35.4524,14.7271,11.3581,2.3026,1.1252,-0.1061
CAE,66,-6.37990395963333e-05,-222.1504,-137.0375,-1.1396,9.6138,4.5218,3.7177,-28.2472,-78.0816,-62.8232,9.9257,17.663,6.6462,8.2588,27.6153,12.9888,8.7292,2.3026,1.1396,0.1869
CLDX,17,-8.06588610617475e-05,-154.4286,-37.3259,-0.7716,,-45.5461,-10.9476,,-172.4125,-209.476,1.9904,,-718.387,-16.9062,,,,1.9459,0.7716,0.2722
FMAO,131,-8.269743511116929e-05,-95.2919,-1048.415,-1.0109,,,8.1578,,,-18.4219,5.625,,,7.7737,,,26.3474,2.0794,1.0109,0.1348
BSBR,30,-8.37833158634784e-05,-154.9746,-702.563,-0.8542,,,8.2671,,,-17.3288,21.4005,,,12.8119,,,31.6421,2.3026,0.8542,0.1517
GAP,28,-0.00014031390500239896,-250.2149,-139.8554,-1.6107,88.0886,15.7306,11.1375,523.4101,22.3703,11.3748,1.3231,287.4885,41.0711,27.8676,41.2767,7.3711,6.0294,2.3979,1.6107,0.0176
RS,81,-0.00023706429939213632,-216.5491,-92.0008,-1.032,24.8987,6.9974,5.8241,104.4821,-46.3692,-41.7594,-6.5575,50.982,11.4622,12.612,29.6827,8.3419,6.5914,2.3979,1.032,0.1118
MRCC,71,-0.00024185900021689335,-80.6043,-293.383,-0.72,,,5.2564,,,-47.4356,167.0448,,,4.2369,,,55.6722,2.0794,0.72,-0.1348
FITBO,73,-0.00029668175714198244,-71.2054,-1481.7408,-0.6869,,,16.6768,,,66.768,-2.0066,,,11.8748,,,28.2661,2.3026,0.6869,-0.0527
FITBI,73,-0.00029749793477444554,-82.597,-1291.1741,-0.4906,,,14.3768,,,43.7677,-2.0066,,,11.8748,,,28.2661,2.3026,0.4906,0.0228
PXLW,132,-0.0003061939288568563,-92.8596,-68.0021,-1.7245,34.9133,-44.8836,-62.7784,309.0701,-791.2964,-727.784,-27.6002,137.299,-141.2063,-58.2958,51.5785,,,2.0794,1.7245,-0.0363
NUE,138,-0.0003435456095745197,-132.6341,-98.2152,-1.2163,12.766,9.2711,8.1728,2.407,-29.2198,-18.2715,-11.4651,17.0774,9.9217,10.84,13.3468,9.6928,7.5538,2.3979,1.2163,0.1334
RELX,123,-0.0003731289764813413,-1999.3353,-112.3229,-0.8538,8.0286,3.6884,2.9199,-39.0108,-76.8773,-70.8008,2.98,62.4262,22.9432,58.379,65.0201,29.8707,21.6833,2.3979,0.8538,0.0434
DD,74,-0.00041385301341008397,-130.7191,-120.2559,-0.9769,12.2254,4.9612,3.066,-2.6043,-71.4874,-69.3396,2.6351,15.4805,5.0258,4.0079,36.3879,14.7667,7.699,2.3979,0.9769,-0.0248
XP,70,-0.0004277614296462617,-204.3504,-513.3794,-1.1609,2.3277,-4.8227,9.7366,-161.2904,-274.6662,-2.6335,12.3801,3.1358,-5.1975,19.8969,25.6186,,54.0673,2.3026,1.1609,0.4006
AIT,67,-0.0004814008861147201,-483.3757,-94.3868,-1.1529,15.1998,5.4784,4.495,22.0439,-57.331,-55.0499,1.8757,68.1896,19.6619,21.7278,30.3097,10.9245,8.7823,2.3026,1.1529,0.0396
REX,74,-0.0004946930521763927,-102.3462,-42.8384,-0.8776,23.8911,16.8008,11.2794,52.9714,19.9999,12.7939,-22.9058,32.1506,18.0873,11.544,14.2379,10.0124,11.564,2.1972,0.8776,0.3419
YUMC,127,-0.0004953968638883603,-311.3789,-109.4592,-0.9547,9.9503,6.3177,5.3207,-19.3597,-46.9427,-46.7928,2.8843,40.1274,20.3822,16.5676,16.9279,10.7479,9.5369,2.3979,0.9547,-0.1328
CZNC,73,-0.0005921799661366304,-109.0323,-878.0716,-0.9313,,,8.4947,,,-15.0527,3.2685,,,9.262,,,23.9393,2.1972,0.9313,0.0001
ACHC,78,-0.0005990783163369137,-84.0143,-181.5766,-1.392,65.0052,11.1634,10.2025,733.0592,-18.6614,2.0247,7.6902,59.9682,8.2387,8.5715,96.4263,16.5594,8.6717,2.3026,1.392,-0.2061
BOKF,73,-0.0006130143183990184,-118.1227,-773.1028,-1.0229,,,8.1336,,,-18.664,-1.9635,,,9.6076,,,27.5468,2.3026,1.0229,-0.0061
VRRM,143,-0.0006162027041406726,-1403.1631,-125.5626,-1.1106,17.8148,4.9841,1.7012,53.4524,-75.5887,-82.9881,7.5733,68.1926,15.2629,23.8704,94.7628,26.5123,7.1981,2.1972,1.1106,0.0952
PFG,1,-0.0006234897350533825,-166.7126,-1680.4939,-1.0202,999999.0,999999.0,7.9062,,,-20.9383,18.015,999999.0,999999.0,13.1806,,,9.3732,2.3979,1.0202,-0.0567
MTX,74,-0.0006322575734961462,-112.379,-123.6634,-1.0701,20.4806,11.7977,8.9264,85.1999,-7.4974,-10.736,-2.3688,22.6575,10.4414,10.0314,25.8532,14.8926,8.4437,2.3026,1.0701,-0.0634
BOOT,28,-0.0006430108272837936,-310.6582,-100.3275,-1.6289,20.8202,6.9499,5.467,65.24,-43.519,-45.3304,14.6427,67.5631,18.0424,16.9835,37.5196,12.5243,10.0514,2.3026,1.6289,0.3948
PEN,79,-0.0006589092719176819,-927.5477,-94.3284,-1.0676,7.305,0.8343,0.1564,-40.2358,-90.3524,-98.4361,12.8569,93.1173,8.5075,1.4506,63.1999,7.2177,1.3975,2.3026,1.0676,-0.0995
REVG,9,-0.0006691292587479921,-391.2301,-96.7455,-1.2921,16.8667,6.0364,15.9977,36.1734,-53.5436,59.9773,-9.7726,60.0,17.1786,62.5879,12.4905,4.4702,11.4411,2.3026,1.2921,0.5159
SDRL,95,-0.0006817854288498281,-53.6343,-117.5713,,17.2653,11.903,17.0218,41.3375,-5.1786,70.2184,-7.3826,9.6066,5.2984,9.1295,21.2319,14.6377,19.3043,2.3026,,0.1509
MRK,19,-0.0007294444629207073,-462.787,-110.8321,-0.6217,20.5704,8.4932,7.4317,71.6276,-35.5617,-25.6825,6.7421,70.1708,23.1779,34.3932,76.3231,31.5126,24.8548,2.3979,0.6217,-0.0391
GTN,22,-0.0007574400867770612,-14.3024,-1775.845,-1.366,18.9765,13.2866,93.8282,809.6763,98.3361,838.2825,11.3049,14.7761,8.2765,13.4197,34.8069,24.3705,11.0129,2.3026,1.366,0.1403
HUM,78,-0.0008068067850958354,-193.5976,-194.3364,-0.8582,,,4.3245,,,-56.7549,10.7047,,,8.3721,,,1.1691,2.4849,0.8582,-0.0794
LMND,118,-0.000808430325494335,-392.0358,-153.9775,-1.9456,,,-7.0119,,,-170.1187,22.4988,999999.0,999999.0,-27.489,,,,2.1972,1.9456,0.3129
KFY,42,-0.0008187139846659615,-186.8002,-103.8834,-1.1157,85.573,12.1871,7.8901,477.6128,-2.0449,-21.0989,-1.1794,199.3451,22.7123,14.7387,89.558,12.7547,10.107,2.3026,1.1157,0.0838
BWIN,137,-0.000834855180884918,-310.6523,-147.4757,-1.2714,6.9305,1.1215,-1.0045,-70.6093,-144.2557,-110.0451,13.952,14.2482,1.8446,-3.1205,25.0098,4.0472,,2.3026,1.2714,-0.1156
CYBR,33,-0.0008913684639192858,-721.0014,-98.6683,-1.1653,4.8711,-0.4476,-0.0748,-58.1028,-98.6109,-100.7475,33.0972,51.1194,-3.7576,-0.539,79.1778,,,2.3026,1.1653,0.1222
ALRS,73,-0.0009512049663728459,-92.4847,-1140.2639,-0.9762,,,4.0437,,,-59.5633,29.9526,,,3.7398,,,8.5825,2.1972,0.9762,0.2293
IBKR,70,-0.0009876429191060115,-114.0568,-91.0988,-1.2035,30.0239,28.3806,15.6154,204.6064,185.4199,56.1542,19.0514,63.9159,48.3341,17.8104,91.7995,86.7751,32.7136,2.3026,1.2035,0.3381
LOB,73,-0.0009902536586634907,-123.0783,-1066.7253,-1.4638,,,5.78,,,-42.2,13.6626,,,7.1139,,,14.4855,2.1972,1.4638,0.1644
DFLI,66,-0.0010156024840062422,999999.0,-851.4003,-0.832,36.8299,-81.6017,-479.9579,907.5837,-3510.298,-4899.5791,-21.3489,75.5278,-133.8738,999999.0,22.9559,,,2.0794,0.832,-0.8355
UFPI,59,-0.0011666050713525068,-202.4196,-74.887,-1.2168,21.7678,8.8438,6.5686,63.5142,-25.0567,-34.3139,-7.8421,53.7802,17.4798,13.2962,18.4408,7.4921,6.4958,2.3026,1.2168,-0.0205
CNXC,33,-0.0011713637143161428,-85.1716,-234.3683,-1.3443,43.4604,7.5152,6.9584,571.2617,-91.9758,-30.4155,33.3299,40.41,5.5902,5.9266,39.43,6.8183,2.7372,2.3026,1.3443,0.0543
OEC,74,-0.0012314277195617012,-150.9631,-205.2134,-1.4137,27.1646,10.2628,5.9476,258.3086,-39.4078,-40.5237,-0.8659,32.0838,9.697,8.9787,22.8389,8.6285,2.2711,2.3026,1.4137,-0.105
PROF,79,-0.0012480686045529142,-274.6846,-64.299,-1.1182,6.0811,-28.5709,-13.4087,-35.8034,-229.0866,-234.0869,,69.1869,-260.0492,-36.8316,65.8895,,,2.0794,1.1182,0.1023
DWSN,95,-0.001294754816559133,-222.322,-94.8542,-0.8405,14.5071,-12.2277,-8.5623,15.5482,-191.5552,-185.6233,-23.431,33.5969,-22.6544,-19.0359,7.2781,,,2.0794,0.8405,0.1532
TYL,33,-0.0014518609167708928,-737.7125,-101.3712,-1.0222,3.7692,1.2065,0.9863,-69.3716,-89.7337,-90.1374,9.5326,29.0755,7.4454,7.2758,43.7721,14.0109,11.5321,2.3026,1.0222,0.0022
INDV,19,-0.0014571354822594037,999999.0,-165.1766,-0.5583,79.6122,18.9672,0.9419,542.7677,52.3031,-90.5809,8.6917,999999.0,999999.0,999999.0,80.5556,19.1919,0.9428,2.3026,0.5583,0.6176
FORTY,45,-0.001475830280371692,-97.248,-110.2513,-0.9118,34.6271,13.4098,14.7066,259.0582,10.6514,47.0661,5.2122,52.4448,16.2479,14.3019,24.8297,9.6156,7.2059,2.3026,0.9118,0.445
POWI,132,-0.0015341182621538643,-385.6659,-84.2218,-1.4727,8.6722,0.6918,0.8508,-27.4453,-84.6651,-91.4915,-5.7509,49.9694,3.189,3.2814,53.6433,4.2793,5.8723,2.1972,1.4727,0.1578
JLL,123,-0.0015440366523004835,-172.5091,-114.6191,-1.2655,,6.5331,4.5688,,-54.7453,-54.3123,12.8709,,8.3698,7.8815,,3.8032,2.3191,2.3979,1.2655,0.0324
MRC,66,-0.0015508145445901728,-193.1205,-115.8555,-1.0512,46.9518,10.2234,8.4295,365.2274,-24.1346,-15.7051,-7.8077,73.8095,12.8571,16.2791,20.5912,4.4836,2.7898,2.3026,1.0512,0.1531
SENEA,107,-0.001551700167045456,-95.1956,-64.8936,-0.6889,16.33,8.4552,7.2329,46.767,-49.3893,-27.6707,8.2465,15.8131,6.5501,6.8854,9.5131,4.9256,2.7606,2.3026,0.6889,0.211
SENEB,107,-0.0015525134342125972,-99.0462,-66.2584,-0.4933,15.9084,8.2369,6.9517,41.0612,-51.3569,-30.4826,8.2465,15.8131,6.5501,6.8854,9.5131,4.9256,2.7606,2.3026,0.4933,0.1344
CAG,107,-0.0015590386262212977,-136.4498,-172.5232,-0.5865,14.8775,7.2626,7.5887,31.5026,-69.3978,-24.113,-3.6354,17.7383,6.9274,10.3548,25.8637,12.6257,7.965,2.3979,0.5865,-0.187
INVA,19,-0.0015821263010477272,-163.8344,-104.8517,-0.6012,27.5733,14.2841,2.6414,124.4042,14.7243,-73.5857,15.5407,44.3067,18.3621,4.3276,89.7974,46.5185,8.3383,2.1972,0.6012,0.0736
BKV,95,-0.001589876996441398,-116.821,-131.6648,,19.2879,-6.6556,-8.1881,58.7782,-165.8731,-181.8811,-18.6889,22.2475,-6.1415,-9.5654,63.6171,,,2.1972,,0.0662
MED,107,-0.001606910427616113,-71.1111,-6.0978,-1.1392,999999.0,999999.0,2.0277,2389.3308,24.066,-79.723,-43.8029,930.8552,4.8203,1.4419,73.8009,0.4777,0.5029,2.1972,1.1392,0.0703
APAM,71,-0.0016135922825060503,-364.4058,-116.812,-1.2578,17.1135,12.1201,12.897,40.8549,-3.3638,28.9697,14.0157,76.0026,43.0612,46.9973,46.562,32.9761,31.7,2.3026,1.2578,0.1742
SBAC,124,-0.0016184582448177727,999999.0,-161.9427,-0.8984,5.7376,4.2928,2.6458,-84.6691,-102.7583,-73.5422,-1.1783,25.9271,15.5187,999999.0,78.2908,58.5764,23.0678,2.3026,0.8984,0.0884
VKQ,145,-0.001671520232576194,-86.6469,-161.0776,-0.5574,,,3.0986,,,-69.0143,-56.4736,,,2.6848,,,77.1541,2.0794,0.5574,-0.0247
GEN,33,-0.0016742212931950145,-728.3806,-171.1807,-0.8527,13.2843,6.8125,4.981,9.0279,-65.4685,-50.1905,3.5526,33.1758,13.6106,36.2803,80.2795,41.169,20.9199,2.3026,0.8527,0.1085
MATV,109,-0.0017007722072973517,-39.1766,-369.2583,-1.3459,27.3486,3.335,-18.7672,470.2114,-290.2291,-287.6721,-2.2162,19.6439,1.9164,-7.3524,18.3787,2.2412,,2.3026,1.3459,0.1842
BIIB,14,-0.0017298342223754076,-114.4763,-116.3254,-0.7362,31.9452,9.6237,7.9683,187.4351,-27.7252,-20.3172,0.9736,35.6911,8.6017,9.1218,81.6276,24.5908,16.8985,2.3026,0.7362,0.0142
PGRE,124,-0.0017666267695743277,-23.9799,-404.9389,-1.0638,8.8511,2.8901,-3.0234,-155.7904,-410.2958,-130.2336,1.4409,6.2121,1.6227,-0.725,61.0751,19.9424,,2.1972,1.0638,0.3665
E,95,-0.0017770347859663125,-146.2811,-155.712,-0.7253,10.3044,6.7991,6.3772,-21.1142,-54.8233,-36.228,-5.2498,14.5637,7.6876,9.3286,11.3551,7.4924,5.8461,2.4849,0.7253,0.0917
BGR,145,-0.001874945250167053,-94.6301,-100.7118,-0.7019,,,3.3252,,,-66.7481,-19.8249,,,3.1466,,,76.016,2.0794,0.7019,0.0123
ELV,78,-0.0019193428036975995,-233.4464,-178.0322,-0.8562,,,6.5385,,,-34.6152,3.1925,,,15.2638,,,3.5763,2.4849,0.8562,-0.1806
UPB,19,-0.0019260695477307031,-74.0416,34.4656,,999999.0,999999.0,-14.4429,,-143.595,-244.4289,-0.4202,999999.0,999999.0,-10.6938,,,,1.9459,,0.7149
LZMH,45,-0.0019334095887190504,-11477.4425,-99.4813,,0.4432,0.0467,0.0497,-96.8368,-100.022,-99.5035,48.1662,35.9507,3.0277,5.6988,4.1917,0.4413,0.4677,2.1972,,1.0531
AJG,137,-0.0020103260948605866,-424.4942,-99.5927,-0.8404,5.8174,2.7214,1.7509,-52.3349,-76.5811,-82.491,14.8939,26.5856,9.9495,7.4325,45.2801,21.1823,13.9214,2.3979,0.8404,-0.0805
ENPH,132,-0.002015549031394964,-994.0564,-98.4161,-1.5081,7.9033,1.1362,1.1609,-35.3515,-87.395,-88.3913,-41.9246,122.6854,14.11,11.5397,47.29,6.7985,7.2255,2.3026,1.5081,-0.3447
NNBR,66,-0.002020794161626594,-157.3814,-274.1843,-1.3668,28.0395,-11.1177,-30.9908,262.6434,-399.1769,-409.9081,-4.8199,33.8877,-10.7492,-48.7738,16.5632,,,2.1972,1.3668,-0.0298
BBDO,73,-0.002021481611884162,-68.7467,-1736.3887,-0.8354,,,11.6412,,,16.4123,7.1145,,,8.003,,,12.8362,2.3979,0.8354,0.3271
CARG,45,-0.002050367987705875,-566.5104,-95.5608,-1.2798,26.7295,5.3504,0.6428,102.5517,-51.5272,-93.5721,-2.1721,311.14,49.8242,3.6415,82.6206,16.538,2.2055,2.1972,1.2798,0.1403
ARGX,14,-0.0020581251820489376,-644.9524,-88.2157,-0.8017,6.1184,-0.0556,0.1922,-46.1882,-90.8744,-98.0784,78.6025,92.6153,-0.6735,1.2394,89.6226,,3.1113,2.3026,0.8017,-0.066
STEL,73,-0.0020820374791246377,-91.0591,-735.0597,-0.9054,,,7.9208,,,-20.7925,-6.5644,,,7.2126,,,26.9044,2.1972,0.9054,0.0637
SYF,55,-0.002098461150941975,-127.6438,-586.1378,-1.3474,,,17.2109,,,72.1089,18.3313,,,21.9686,,,22.5885,2.3979,1.3474,0.269
WEX,123,-0.0021230780584642257,-423.8447,-149.4168,-1.3138,25.1466,10.8523,5.2968,101.4088,-13.2119,-47.0318,0.6899,105.7865,36.5228,22.4503,72.6488,31.3525,15.267,2.3026,1.3138,-0.0623
JELD,59,-0.002159744298738069,-83.1432,-240.9786,-1.8821,44.4907,2.284,-26.5071,768.7511,-245.4941,-365.0708,-12.2839,41.6777,1.7117,-22.0388,18.2481,0.9368,,2.3026,1.8821,-0.2611
KPLT,42,-0.0021668162377390995,999999.0,-39.5482,-1.3838,30.672,-2.972,-51.4625,541.4944,-461.0384,-614.6253,11.7387,73.3862,-5.6886,999999.0,18.7603,,,2.1972,1.3838,-0.0855
AEIS,66,-0.0022876062726402513,-302.0661,-89.7613,-1.5365,15.2242,1.9248,1.1529,20.8499,-80.9378,-88.4707,-10.4944,50.6171,5.1196,3.4826,35.7171,4.5157,2.8273,2.3026,1.5365,0.4263
CPF,73,-0.0022968073093642617,-134.6027,-1056.7951,-1.0571,,,7.5111,,,-24.8894,-0.3474,,,10.1101,,,22.1163,2.1972,1.0571,0.0771
BLMN,127,-0.0023006997499307818,-457.6234,-557.6918,-1.5362,37.4551,12.7608,-7.3723,500.3749,5.2303,-173.7233,-5.2226,54.6197,14.887,-33.7375,15.1643,5.1664,,2.3026,1.5362,0.3281
SCSC,130,-0.0023636925068755,-83.9518,-33.862,-1.2173,53.0063,11.9959,9.9241,328.3054,-4.0858,-0.7594,-6.7182,44.5925,8.0734,8.3314,13.4387,3.0413,2.4834,2.3026,1.2173,0.2485
KEX,75,-0.0023876896543568444,-176.1295,-123.1402,-1.057,12.3017,6.756,4.9138,-1.8015,-52.1914,-50.8623,5.6357,19.8664,8.7284,8.6546,25.2673,13.8766,8.8861,2.3026,1.057,0.1381
NXTT,45,-0.002414770779847135,-2.4785,7805.9891,,50.5881,-0.7945,1177.4773,318.5557,-111.1903,11674.7729,-28.0,1.3093,-0.0165,29.1838,59.4444,,1323.4557,1.9459,,7.5172
AWK,147,-0.0024160021954230696,-272.591,-174.7476,-0.8286,6.7123,4.0806,3.8602,-69.2161,-100.6888,-61.3977,10.6282,11.644,5.663,10.5226,60.333,36.6781,23.2109,2.3026,0.8286,-0.0345
RPD,33,-0.0024623969911532415,-9837.7096,-146.1552,-1.3027,27.5174,1.6258,1.9034,148.5849,-107.5909,-80.966,8.5251,137.82,6.5143,187.2509,70.2568,4.151,3.9294,2.1972,1.3027,-0.1254
