Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
PRCT,79,0.006417323191576785,-841.9879,-90.1935,,3.2923,-5.0588,-3.5838,-67.2458,-128.2363,-135.8381,81.5541,94.8978,-116.6518,-30.1752,52.1686,,,2.1972,,0.3565
GRVY,123,0.00641676139016872,-156.0842,-39.7954,-0.9972,92.9832,62.7758,18.6458,230.1379,143.7612,86.4576,58.6108,999999.0,999999.0,29.1031,33.8518,22.8544,18.9917,2.1972,0.9972,0.0932
CHCO,73,0.006383544987387932,-212.4368,-481.7592,-1.039,,,7.9595,,,-20.4048,14.7697,,,16.909,,,40.5366,2.1972,1.039,0.0662
NTRA,78,0.006381554455256802,-1436.0777,-94.1523,-1.4296,4.7039,-4.2601,-3.1629,-59.4425,-127.7902,-131.629,31.9851,197.3352,-142.9717,-45.4216,45.5157,,,2.3026,1.4296,0.2044
VTEX,33,0.006369427330369977,-619.4675,-88.8861,,10.987,-1.1413,-0.5689,-10.4021,-93.7832,-105.689,28.2718,454.5743,-37.7764,-3.5241,63.7384,,,2.1972,,-0.1112
DLO,123,0.006329458185157631,-921.3964,-90.7749,,7.1572,4.5633,3.4054,-39.4262,-58.5672,-65.9458,53.3427,213.5352,108.9174,31.3774,43.4593,27.709,22.4175,2.1972,,-0.4695
SPT,33,0.006218505663131134,-2208.2145,-101.4486,-1.8326,8.1845,-2.203,-1.6527,-34.0967,-116.1683,-116.5268,31.4445,245.6173,-52.8898,-36.4947,77.1408,,,2.1972,1.8326,-0.3576
HUBS,33,0.006107306609750992,-2306.1274,-99.2747,-1.542,6.139,-0.3488,-0.3915,-49.3465,-99.6772,-103.9146,25.3766,455.3238,-20.6971,-9.0276,84.4089,,,2.3026,1.542,-0.0423
EDU,102,0.005985581546407763,-3471.9923,-98.6352,-0.8305,1.6625,0.2575,0.281,-83.932,-94.8137,-97.1897,43.8936,999999.0,999999.0,9.7573,52.4535,8.1238,9.1588,2.3026,0.8305,-0.0696
FRSH,33,0.005756212649352592,-492.2494,-80.6967,,12.0536,-4.1601,-1.8759,-2.7675,-103.2918,-118.7593,19.7657,999999.0,999999.0,-9.2342,82.6688,,,2.1972,,-0.267
BKKT,55,0.00565628900644817,-29.3524,29.3225,-2.893,108.1382,-224.9958,-452.5997,1094.5389,-2718.0405,-4625.9971,1287.5498,94.1789,-156.7613,-132.8488,7.8993,,,2.1972,2.893,0.7171
BRBR,107,0.005549471116618536,999999.0,-107.5865,-0.877,6.2955,3.4113,2.3159,-54.9067,-80.4296,-76.8413,21.9047,109.3421,47.3995,999999.0,32.7952,17.7708,10.9062,2.3026,0.877,0.0159
OSBC,73,0.005527805302364047,-102.0335,-973.5723,-1.2373,,,16.8969,,,68.9694,14.7242,,,17.2405,,,35.4203,2.1972,1.2373,0.134
GRND,34,0.005243742915005874,999999.0,-121.3064,-0.482,8.96,2.5844,-2.259,-33.1572,-92.8735,-122.5903,33.1646,65.2296,15.052,999999.0,74.0237,21.3515,,2.1972,0.482,0.1347
GRMN,66,0.005199043198697223,-389.0975,-88.3037,-1.1846,11.8699,4.3142,3.5196,-4.6769,-60.7629,-64.8038,7.5709,59.575,17.3222,13.6948,57.4753,20.8896,18.3672,2.3026,1.1846,0.1133
RNR,118,0.005071595121219637,-77.4914,-377.5028,-1.0559,,,20.6402,,,106.4015,80.0523,,,15.9944,,,27.3679,2.3026,1.0559,-0.0766
RDW,83,0.004841824177463622,-528.2059,-136.8078,-1.5875,13.3785,-3.5853,-7.9563,10.9134,-199.832,-179.5628,51.854,52.3342,-11.2199,-42.0256,23.7773,,,2.1972,1.5875,0.6145
AM,92,0.004823642159287521,-291.6269,-155.6692,-0.8162,7.2991,6.5138,6.3754,-62.9129,-72.412,-36.2459,12.2935,12.9089,9.2161,18.5924,62.2546,55.5568,35.9621,2.3026,0.8162,0.0483
GSL,75,0.004795117042139462,-53.8437,-204.4272,-1.0832,29.3257,27.8903,38.2549,267.8827,245.03,282.5486,10.2943,20.4969,15.5949,20.5978,55.8237,53.0914,36.5911,2.1972,1.0832,0.4512
CYBR,33,0.004676927189370728,-1403.2385,-100.0881,-1.4902,5.5693,-1.0888,-0.4552,-53.3456,-104.5933,-104.5517,27.0704,160.4754,-25.0987,-6.3871,79.2348,,,2.1972,1.4902,0.0286
WVE,19,0.004553548817013516,-1879.2934,-99.4524,-0.8943,,-12.4898,-6.2506,,-146.1377,-162.5057,3005.0973,999999.0,999999.0,-117.4666,,,,2.1972,0.8943,-0.1648
GCTS,132,0.004412278697503674,999999.0,-117.4621,,0.8873,-1.9182,-2.5773,-103.5866,-128.612,-125.773,-3.8455,999999.0,999999.0,999999.0,42.014,,,2.0794,,-0.6581
AMAL,73,0.00440008239313906,-115.4959,-1192.6302,-1.275,,,14.7594,,,47.5939,7.2061,,,17.0465,,,34.9243,2.1972,1.275,0.184
ALNY,19,0.004253173450010153,999999.0,-104.955,-1.0147,8.6335,-1.605,-1.8253,-28.6224,-104.4147,-118.2534,76.2348,999999.0,999999.0,999999.0,83.0221,,,2.3026,1.0147,0.6394
TENB,33,0.004144255574407067,-1621.5309,-107.0008,-1.5465,11.1814,-0.8663,-0.9601,-10.3332,-104.747,-109.6012,16.9087,265.5407,-16.4594,-15.5686,77.0158,,,2.1972,1.5465,-0.0901
GLAD,140,0.004045426104720867,-93.6055,-181.2427,-1.0231,,,8.9226,,,-10.774,124.2261,,,8.352,,,75.8846,2.0794,1.0231,0.198
TNGX,19,0.003955492537043925,-305.2661,-73.3547,-1.6928,,-26.2004,-10.5206,,-174.6129,-205.2064,46.9308,999999.0,999999.0,-32.1159,,,,2.0794,1.6928,0.0721
PLUS,130,0.003871679851617427,-226.8374,-73.1563,-1.5369,28.4818,8.3789,6.3002,120.8709,-31.1684,-36.9983,7.6212,69.7161,16.4074,14.2911,24.7514,7.2814,5.7913,2.3026,1.5369,-0.0328
FIGS,7,0.0038621636365483536,-202.2389,-61.8743,,73.1339,6.605,4.2834,328.0593,-31.8948,-57.1657,7.8704,289.6262,20.9258,8.6628,69.0856,6.2394,5.9829,2.1972,,0.2316
WTFC,73,0.003787513888932499,-111.6828,-943.4082,-1.327,,,11.2111,,,12.1105,16.1292,,,12.5208,,,29.7568,2.3026,1.327,-0.0042
AFL,1,0.0037762759221821136,-216.5341,-320.0167,-1.115,999999.0,999999.0,8.8428,,,-11.5724,-1.6187,999999.0,999999.0,19.1476,,,22.3428,2.3979,1.115,0.059
STEL,73,0.0037709584826446578,-79.1701,-857.863,-1.2246,,,10.7547,,,7.547,49.1442,,,8.5145,,,28.0731,2.1972,1.2246,-0.0178
ACT,137,0.003748718094259828,-102.0021,-132.9756,,999999.0,999999.0,14.4168,,,44.1681,5.3717,999999.0,999999.0,14.7054,,,59.0462,2.3026,,0.0198
ARHS,105,0.0036907858316872688,-628.3684,-111.6007,,28.2227,8.5809,6.3122,112.6563,-28.0812,-36.8782,4.7827,461.348,112.2151,39.6638,41.968,12.76,10.48,2.3026,,0.0453
EXR,124,0.0036152653123333613,-187.2572,-138.5002,-1.2631,4.6302,3.0312,2.4169,-89.0036,-107.0875,-75.8309,33.0571,7.1751,3.7578,4.5258,73.7951,48.3107,27.2478,2.3026,1.2631,0.0675
FSBW,12,0.003528907229779869,-94.7536,-1180.6278,-1.2436,,,14.4517,,,44.5167,18.1307,,,13.6935,,,25.6196,2.1972,1.2436,0.0556
CRWD,33,0.003528609826906002,-3307.0208,-99.1835,-1.3131,3.0833,-0.0027,0.1271,-72.7025,-96.5285,-98.7287,36.3335,999999.0,999999.0,4.2041,75.2672,,3.2156,2.3026,1.3131,0.205
MPWR,132,0.0034771725266236927,-1503.0185,-95.2931,-2.0147,3.4378,1.6219,1.3134,-69.8892,-83.8942,-86.8659,1.5007,108.4609,40.9351,19.7407,56.0724,26.4534,22.2217,2.3026,2.0147,0.279
SNOW,33,0.0034744009626289742,-1004.921,-95.8082,-1.8008,3.9481,-2.2654,-1.3025,-63.384,-109.4365,-113.0246,35.8641,141.9226,-65.1483,-13.0886,67.9828,,,2.3026,1.8008,-0.0914
REX,74,0.0034361816436401247,-178.4343,-62.5697,-1.4276,13.2103,9.2588,7.5145,4.0294,-18.3871,-24.8554,-2.5282,47.0078,26.3574,13.4084,11.7854,8.2602,9.4539,2.1972,1.4276,-0.2589
INDV,19,0.003343592613046828,999999.0,-122.2831,-0.6098,34.3525,9.0834,-4.1895,164.3742,-25.6997,-141.895,21.3097,999999.0,999999.0,999999.0,84.0805,22.2324,,2.3026,0.6098,-0.2673
VOXR,114,0.0033280336961073868,-230.0393,-94.6781,-0.5664,10.6157,3.2619,1.8679,-13.7117,-67.2233,-81.3207,50.2571,28.0451,6.894,4.297,81.0575,24.9066,15.6805,2.0794,0.5664,0.248
TREX,59,0.0033227932081884865,-1439.574,-100.42,-1.5906,4.3836,2.6763,2.1417,-64.9538,-78.617,-78.583,-1.0132,62.8158,30.6803,30.8313,41.3219,25.2279,20.1819,2.3026,1.5906,-0.2358
GRRR,33,0.0032344226779270576,-106.1734,-71.4376,,79.5396,19.1079,23.6705,524.4455,51.6933,136.7048,188.7034,84.568,16.2527,25.1318,69.1226,16.6054,21.0361,2.0794,,-0.6526
FBP,73,0.003159790553811919,-183.7372,-732.7782,-1.4198,,,11.5548,,,15.5478,1.1951,,,21.2304,,,35.4392,2.1972,1.4198,0.099
LASE,66,0.0031280170323406426,-93.6685,-37.6232,,42.3269,-48.9066,-20.3455,125.206,-257.7699,-303.4546,16.0721,37.4965,-34.6603,-19.0573,64.0974,,,1.9459,,0.3617
PACB,18,0.003120183783217354,-130.1871,-131.2837,-2.184,4.4945,-26.4292,-27.8779,-82.3744,-400.5713,-378.779,56.2859,5.4829,-25.7933,-36.2934,26.3214,,,2.1972,2.184,-0.6246
FTS,46,0.0031197102767412293,-109.4086,-246.9255,-0.9222,13.3547,5.317,6.4872,15.5355,-130.5674,-35.1281,2.3002,14.7946,4.7123,7.0975,69.3899,27.627,14.8347,2.3026,0.9222,-0.0055
REVG,9,0.003046543105998133,-264.885,-96.3233,-1.1706,21.8327,6.1195,3.5296,81.946,-56.024,-64.7039,13.1412,50.4388,11.31,9.3494,11.9826,3.3586,1.765,2.3026,1.1706,0.1179
TRUP,78,0.0030347344645547504,-360.3984,-90.8748,-2.5112,13.844,3.9025,-3.2914,9.2962,-59.4655,-132.914,19.4928,84.2633,19.0023,-11.8622,18.3777,5.1805,,2.1972,2.5112,0.0612
GCBC,12,0.0030329434202955945,-211.7227,-700.6638,-1.1827,,,4.9192,,,-50.8076,-11.5547,,,10.4151,,,33.0655,2.0794,1.1827,0.2322
IHRT,22,0.0029891347907825554,999999.0,-2106.132,-2.4631,43.6729,3.3087,-321.4855,4454.0869,-1313.2873,-3314.8552,-4.1218,50.3297,3.0504,999999.0,60.1646,4.5581,,2.3026,2.4631,-0.405
FRPT,107,0.0029643532537546513,-584.4495,-101.4501,-1.4262,4.4256,-0.5371,-0.4524,-65.7104,-106.0973,-104.5243,28.8154,23.9004,-2.3205,-2.6442,32.7127,,,2.1972,1.4262,0.1464
MNDY,33,0.0029545482825363675,-1292.3962,-93.2076,,6.9065,-0.4106,0.0253,-39.9973,-92.3201,-99.7469,40.5885,999999.0,999999.0,0.3271,88.9481,,0.3646,2.1972,,0.103
PERF,33,0.002850495034704497,-173.8805,-43.08,,48.8559,-6.3777,1.8254,105.8628,-54.969,-81.7459,13.1184,999999.0,999999.0,3.174,80.5626,,8.2699,2.0794,,-0.0798
OTTR,46,0.0028112615994358068,-237.047,-134.9774,-1.215,13.7986,9.2272,8.5012,12.439,-31.35,-14.9883,-7.6046,26.6818,14.2738,20.1518,41.8888,28.0113,21.5534,2.3026,1.215,0.0264
LZ,45,0.002807187639833923,-1494.1531,-100.0247,,18.3491,0.9168,0.9988,42.6059,-84.3739,-90.0124,6.5725,999999.0,999999.0,14.9231,63.7879,3.1872,3.8133,2.1972,,-0.3857
HITI,105,0.002788136093715725,-175.1355,-113.2808,-1.3205,53.9415,-1.0931,-16.6072,344.7612,-113.0839,-266.0716,37.3352,93.1986,-1.5109,-29.085,26.9269,,,2.1972,1.3205,-0.0405
DEO,13,0.0027839017541658084,-2650.3185,-105.7138,-1.1193,3.5664,1.7545,1.3655,-76.414,-91.9117,-86.3455,,37.922,14.9251,36.1889,60.1806,29.6068,21.5502,2.3979,1.1193,-0.1534
OFLX,67,0.0027602590744238817,-831.7447,-90.5954,-1.2246,11.2137,4.2317,3.3599,-9.5654,-61.4872,-66.4007,-11.1741,210.3797,63.513,27.946,61.3332,23.1454,19.7694,2.1972,1.2246,-0.2523
SMR,81,0.002719384325209272,-340.0705,-82.2481,,1.0828,-77.5243,-32.7601,-73.8141,-582.024,-427.6007,93.2396,42.4226,-2429.7586,-111.4073,16.8742,,,2.0794,,0.9108
PRI,72,0.002594791420204615,-412.1925,-252.2091,-1.1443,,,7.25,,,-27.5003,3.4264,,,29.8838,,,22.4628,2.3026,1.1443,-0.04
UBSI,73,0.0025328234537505515,-91.2864,-677.5522,-1.3388,,,8.519,,,-14.8101,0.7211,,,7.7767,,,35.4234,2.3026,1.3388,-0.042
BCPC,74,0.0024526338965648996,-458.9344,-104.5853,-1.0652,5.9434,3.1324,2.2701,-55.1109,-78.7389,-77.2986,-2.1137,23.2511,9.8032,10.4185,32.7454,17.2578,11.9042,2.1972,1.0652,0.0535
SEVN,124,0.0023907329617810966,-60.1271,-382.2168,-1.1422,,,12.7176,,,27.1762,-3.337,,,7.6467,,,62.922,2.0794,1.1422,0.0251
ETO,71,0.0023778102732199317,-95.9439,-129.9415,-1.0059,,,8.6076,,,-13.9238,,,,8.2585,,,78.7988,2.0794,1.0059,0.0632
LUNR,66,0.0023586781064827804,999999.0,-176.9996,,-7.0457,-17.3405,6.0986,-406.2018,-620.1486,-39.0144,-7.4407,999999.0,999999.0,999999.0,,,10.2375,2.0794,,-0.3921
DWSN,95,0.0023529615933423936,-143.963,-72.4219,-1.2749,4.8311,-37.2086,-21.6435,-47.6215,-308.6764,-316.4349,87.577,7.9645,-49.0731,-31.1586,1.7523,,,2.0794,1.2749,0.3073
DKS,105,0.002203014300377318,-645.1705,-109.9691,-1.5984,27.3645,8.1495,6.245,116.6766,-34.1487,-37.5503,4.9821,197.1771,46.9775,40.2907,34.9168,10.3987,8.1214,2.3979,1.5984,-0.0821
AME,66,0.0021162901550942632,-472.4218,-107.7569,-1.1026,5.4012,3.8677,3.116,-60.7884,-73.9203,-68.8403,7.2582,20.4961,11.7414,14.7205,36.145,25.8826,19.4807,2.3026,1.1026,-0.0776
CSPI,45,0.002100555788302328,-359.7229,-80.0687,-1.7661,15.3553,1.31,2.2819,19.6428,-76.9808,-77.1814,18.9217,95.7414,6.5342,8.2084,33.9072,2.8926,5.8595,2.0794,1.7661,-0.1204
FTHY,71,0.002054911365617167,-79.5475,-131.282,-0.6884,,,9.6552,,,-3.4483,,,,7.6804,,,78.6395,2.0794,0.6884,0.0244
CVLT,33,0.00197711974097239,-1551.4322,-101.1518,-1.0128,17.1843,1.9968,1.5504,34.7577,-77.9344,-84.4957,7.8066,999999.0,999999.0,24.0539,86.5441,10.0564,8.4186,2.1972,1.0128,0.2694
PB,73,0.0019504046121429945,-79.222,-661.0981,-1.2486,,,7.6237,,,-23.7627,-4.0344,,,6.0397,,,40.0297,2.3026,1.2486,-0.0178
RS,81,0.0019112577267821158,-240.9654,-88.3827,-1.2323,24.3095,9.2089,7.4735,94.8434,-26.4315,-25.2653,-13.0344,58.3376,17.6795,18.0085,30.7128,11.6346,9.4054,2.3979,1.2323,-0.1477
MSA,67,0.0018872211763698008,-761.8085,-105.1247,-1.1723,10.8913,4.9528,2.245,-13.671,-64.1391,-77.5497,16.9962,59.9231,21.7998,17.1028,47.6681,21.6768,9.2496,2.3026,1.1723,-0.0291
OTLY,107,0.0018538606644939286,-3792.4389,-102.3386,,1.1761,-1.8809,-2.5642,-91.9874,-116.8208,-125.6419,8.4612,28.6779,-36.6893,-97.2455,19.4145,,,2.1972,,-0.1542
HII,75,0.0018450786748881094,-268.6006,-137.8303,-0.9639,12.653,5.7192,6.2071,1.4479,-64.189,-37.9288,7.2874,26.9483,9.7446,16.6724,14.3705,6.4955,5.9577,2.3979,0.9639,-0.1346
PNRG,95,0.001789649769213889,-113.8877,-152.2656,-0.9407,24.0366,14.5563,14.9358,86.7238,15.4579,49.3577,-10.1907,27.6211,13.3816,17.01,33.6252,20.363,22.2356,2.1972,0.9407,0.0605
EXEEL,95,0.001780644620521626,-90.5741,-108.3559,-0.9478,47.2405,22.1999,25.6604,305.0653,85.1777,156.6041,-32.0545,43.1495,16.222,23.2417,64.8103,30.4566,32.072,2.3026,0.9478,-0.109
MKC,107,0.001722241218590877,-398.8135,-128.134,-0.905,10.1971,4.1734,3.1517,-22.3013,-80.635,-68.4833,4.9083,26.827,8.7836,12.5693,37.5627,15.3733,9.5908,2.3026,0.905,-0.0976
FTV,66,0.0017138148505840291,-215.6874,-111.8085,-1.2157,14.9541,4.717,3.5592,21.1879,-67.195,-64.4083,4.1128,29.7458,7.5063,7.6767,59.2568,18.6916,13.0684,2.3026,1.2157,-0.1467
ENPH,132,0.0017073550817814026,-1566.781,-99.1366,-1.924,7.0512,3.0741,2.6637,-42.455,-73.4434,-73.3629,-1.719,181.7512,63.3904,41.7346,46.202,20.1426,17.9201,2.3026,1.924,-0.1566
NUE,138,0.0016473298565948384,-214.2574,-91.7848,-1.2898,16.25,12.9543,10.5873,30.4383,3.6874,5.873,-16.376,36.127,23.0399,22.6841,22.5125,17.9466,14.4564,2.3979,1.2898,-0.2085
GAM,71,0.0016392904106353548,-70.296,-102.1313,-0.9755,,,21.8644,,,118.6439,,,,15.3698,,,78.2382,2.1972,0.9755,0.0753
ZJYL,67,0.0016350699832456054,-2126.6307,-95.6483,,1.3642,0.5765,0.5055,-86.888,-93.0339,-94.9455,3.2876,59.5487,20.1322,10.7491,34.2297,14.4654,13.0038,2.0794,,-0.2141
FCN,116,0.0016241596497317586,-371.6455,-96.7623,-0.7634,16.1336,5.3668,3.8932,27.7712,-54.5188,-61.0679,15.198,68.6755,18.2757,14.4689,32.5293,10.8207,8.2164,2.3026,0.7634,0.038
GOTU,102,0.0015896155432583998,-279.839,-85.0669,-0.9344,37.4076,-2.5679,0.1153,133.0137,-80.467,-98.8474,18.5172,1003.5025,-55.1101,0.3225,73.3111,,0.3384,2.1972,0.9344,-0.2429
LMAT,79,0.0015706638057188707,-473.9399,-89.227,-1.32,9.7222,2.8464,2.2368,-20.5686,-71.481,-77.6325,19.6924,65.8879,15.4324,10.6009,65.6638,19.2248,16.3218,2.1972,1.32,0.2706
ROL,42,0.0015247854933889784,-1872.2332,-104.5254,-0.9398,7.281,2.672,2.1678,-42.4989,-80.0303,-78.3218,14.0015,103.9474,30.5175,40.5866,52.1725,19.1464,15.2608,2.3026,0.9398,0.083
BOKF,73,0.0015184791458129978,-109.3504,-894.0838,-1.3727,,,9.7147,,,-2.8535,8.5848,,,10.623,,,27.6785,2.3026,1.3727,0.035
KEX,75,0.0015101555669781357,-173.973,-124.006,-1.0452,10.722,5.0555,4.2443,-16.752,-70.1405,-57.5574,11.0202,16.7853,6.3315,7.3839,22.6437,10.6766,7.6108,2.3026,1.0452,0.2774
MCB,73,0.00138069817124448,-58.7329,-1755.717,-2.071,,,22.0984,,,120.9837,-1.9597,,,12.979,,,34.1129,2.1972,2.071,0.231
EC,95,0.001346443922101091,-1620.319,-106.796,-1.2784,3.1778,2.5716,1.8172,-79.4768,-84.6445,-81.8278,-10.2884,30.157,19.5238,29.4448,38.4186,31.0905,20.6154,2.3979,1.2784,-0.0018
CDZI,147,0.0013368418708027516,-450.6697,-132.6889,-1.2704,-0.4196,-9.8074,-13.9619,-122.519,-211.5445,-239.6187,32.6449,-1.2214,-22.836,-62.9219,,,,1.9459,1.2704,0.137
DOOO,67,0.0012992977995497704,-946.3014,-130.8377,-1.5968,26.6825,14.4799,12.5205,145.4224,20.3008,25.2047,-0.7017,88.4308,38.3912,118.4814,26.4378,14.3471,9.679,2.3026,1.5968,-0.1368
PEN,79,0.0012584012311433006,-693.9386,-92.9782,-1.3702,8.6499,1.1628,0.7789,-29.7124,-87.4918,-92.2114,24.9535,76.7224,8.2509,5.4048,64.4902,8.6693,6.0197,2.3026,1.3702,-0.1679
CIVB,73,0.001221042517826473,-58.555,-1701.9303,-1.3035,,,18.5884,,,85.8844,16.9355,,,10.8845,,,25.2688,2.1972,1.3035,0.0424
MED,107,0.0011623214396620242,-189.9273,-67.0022,-1.4169,333.5175,54.3369,26.9261,1561.1917,203.4637,169.2614,-32.937,1508.2621,196.5816,51.1401,72.3704,11.7906,9.6112,2.3026,1.4169,-0.4169
HIPO,118,0.001147724475312847,-120.1452,-346.6472,-1.7975,999999.0,999999.0,-45.435,,,-554.3501,75.188,999999.0,999999.0,-54.588,,,,2.1972,1.7975,-0.1897
MATV,109,0.0010753280128678613,-100.1517,-199.7854,-1.7055,18.3882,0.5013,-40.4738,95.8886,-195.3984,-504.7383,23.7705,18.4019,0.4013,-40.5352,17.5617,0.4788,,2.3026,1.7055,-0.1375
SDHY,54,0.0010685004592262011,-77.1581,-140.1413,-0.6573,,,9.7253,,,-2.7469,54.031,,,7.5039,,,79.3731,2.0794,0.6573,0.0193
OEC,74,0.001031805016892555,-287.2802,-150.1951,-1.4249,20.9627,9.5425,9.5036,105.96,-37.0306,-4.9639,-6.7458,35.9277,13.0837,27.302,23.8133,10.8401,6.8979,2.3026,1.4249,-0.1061
FTEK,112,0.0010296530213481849,-85.4964,-11.473,-0.9303,152.1688,-34.7001,-3.1444,229.0049,-77.3906,-131.4444,0.5197,83.2571,-15.1886,-2.6884,43.0412,,,2.0794,0.9303,-0.1301
EHC,64,0.0010055971869781077,-354.3271,-135.2831,-1.0684,17.3431,6.4009,5.9679,54.4203,-68.5341,-40.3214,10.4079,40.132,11.8493,21.1457,41.298,15.242,10.1175,2.3026,1.0684,0.0454
PMM,71,0.0010030234680418178,-70.3481,-114.711,-0.7946,,,3.7914,,,-62.0863,,,,2.6672,,,77.378,2.0794,0.7946,0.0477
SG,127,0.0009608239836948697,-562.499,-103.3301,,4.1475,-4.2457,-3.3303,-60.4882,-121.2714,-133.3028,24.2363,45.224,-37.0358,-18.7328,17.4508,,,2.1972,,0.1606
FITBO,73,0.0008931259038078886,-76.3612,-1434.7151,-1.0254,,,16.3279,,,63.2789,3.9496,,,12.4682,,,28.3828,2.3026,1.0254,-0.1426
AIT,67,0.0008866800323974884,-432.9634,-91.7542,-1.2453,17.9452,6.6567,5.4501,44.3762,-47.6208,-45.4985,1.5095,73.2213,21.7288,23.5971,29.84,11.0689,8.8964,2.3026,1.2453,-0.0005
FITBI,73,0.0008853727561688885,-78.8418,-1392.7212,-0.656,,,15.8142,,,58.1417,3.9496,,,12.4682,,,28.3828,2.3026,0.656,0.0437
HKD,55,0.000883434299123005,-65.0306,18.4265,,14.3853,10.7899,14.7345,9.8892,-8.9704,47.3446,,7.6743,4.605,9.5819,70.1567,52.622,109.5941,2.0794,,0.1531
YUMC,127,0.0008645540159087526,-223.001,-108.7053,-1.0871,13.3145,8.0029,6.1781,5.8112,-32.0838,-38.2191,14.4967,40.2176,19.3386,13.7772,17.3701,10.4405,9.038,2.3979,1.0871,-0.2337
FBRT,124,0.0008544807245119854,-56.1897,19.1703,,5.2556,3.0816,12.7234,-326.5713,-424.5727,27.2338,55.0324,4.8597,2.2796,7.1492,46.3455,27.1745,19.9115,2.1972,,0.0072
LQDT,123,0.0008463568137737841,-351.7022,-95.3915,-0.8982,38.2576,5.8015,4.0859,163.1991,-42.4412,-59.1412,12.2878,396.9744,48.159,14.3701,54.7411,8.3012,7.3818,2.1972,0.8982,0.0795
PCB,73,0.0008108574276759412,-60.7964,-1250.6908,-1.2034,,,16.3175,,,63.1746,-4.7479,,,9.9204,,,34.8933,2.0794,1.2034,0.0168
