Ticker,Industry,Score,PB,NCAV,BAB_1,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,BIG,Beta,Performance
WLY,21,9.773891054013083e-05,-309.1358,-163.225,-1.1253,43.4262,7.5133,-6.5437,322.2093,-51.9549,-165.4375,-7.2733,90.3709,12.5082,-20.2291,69.0483,11.9462,,2.3026,1.1253,0.0547
CODI,62,9.552531352066924e-05,-109.7354,-136.2824,-1.207,24.5793,5.1533,-1.0647,196.4244,-119.4657,-110.6467,2.3076,30.3509,5.0907,-1.1683,42.3916,8.8879,,2.3026,1.207,-0.1635
KPLT,42,9.339570855457769e-05,999999.0,26.0898,-1.2924,46.1852,-13.0582,-112.9113,940.9746,-713.9497,-1229.1125,6.3183,114.4225,-25.8809,999999.0,19.1012,,,2.1972,1.2924,0.4189
NKTR,19,9.337186564910491e-05,-140.2648,-65.3538,-1.3881,999999.0,999999.0,-120.2887,310.6317,-523.5508,-1302.8871,-2.0998,999999.0,999999.0,-168.7227,62.5308,,,2.0794,1.3881,-0.3125
SMG,4,8.737266550162407e-05,999999.0,-158.4703,-1.5079,10.6489,1.7189,-10.0883,-25.4279,-148.0993,-200.8834,-9.5003,28.4484,3.6737,999999.0,18.5087,2.9876,,2.3026,1.5079,-0.1086
SHCO,65,8.666550660067e-05,999999.0,-259.6266,-1.534,25.4372,-0.2549,-6.5818,150.0046,-147.8914,-165.8182,19.8198,112.2962,-0.9003,999999.0,63.5055,,,2.1972,1.534,-0.1581
GRDN,129,8.551128725958572e-05,-2021.7337,-105.5229,,16.363,3.2164,2.4935,32.5092,-78.1273,-75.0651,15.1043,228.7211,35.9664,50.4118,19.9112,3.9138,2.8844,2.3026,,0.0825
HAFN,143,8.551128725958572e-05,-126.1348,-126.8113,,26.2939,24.7425,22.7628,127.2732,112.9585,127.6283,38.6782,32.052,24.1287,28.7119,31.895,30.0131,23.9405,2.3026,,-0.2642
ADTN,139,8.49016734798995e-05,-65.2751,-80.846,-1.5991,26.7984,-15.0365,-27.3039,206.4963,-397.68,-373.0394,12.0487,28.6339,-12.8531,-17.8227,28.8162,,,2.3026,1.5991,-0.0034
VYX,94,8.249570756400981e-05,-634.8305,-272.9606,-1.6879,14.8474,-2.863,-22.8172,44.2821,-289.8118,-328.1719,0.126,25.5344,-3.9389,-144.8505,21.051,,,2.3026,1.6879,-0.2604
BGR,145,8.200977788378574e-05,-84.5574,-100.7792,-0.8067,,,4.489,,,-55.11,-83.7207,,,3.7958,,,79.3283,2.0794,0.8067,0.091
CBLL,16,8.199717408594256e-05,999999.0,-113.3089,,4.4528,-3.5051,-2.6784,-62.7194,-124.7426,-126.7839,74.4657,999999.0,999999.0,999999.0,84.3847,,,2.0794,,-0.256
WGS,130,7.417832674351631e-05,-907.2555,-100.3114,-2.2868,4.519,-8.545,-6.833,-61.4728,-162.0965,-168.3302,-13.9354,59.5853,-90.1368,-61.9929,46.0026,,,2.1972,2.2868,0.0658
CNOBP,73,7.25775583594695e-05,-68.2434,-1140.5118,-0.6521,,,11.2695,,,12.6949,-14.6673,,,7.6907,,,34.7692,2.1972,0.6521,0.0288
EVRG,113,6.39984839125539e-05,-141.9406,-239.511,-0.794,10.2852,4.7694,4.3751,-34.6568,-120.9654,-56.2492,-4.3674,12.127,4.4988,6.21,51.739,23.9921,11.2522,2.3026,0.794,0.1379
NPK,101,6.276840674384452e-05,-190.2001,-58.5222,-0.8394,11.9704,6.2172,5.0096,-3.5231,-41.7982,-49.9043,5.9974,27.856,11.5742,9.5282,19.7858,10.2763,9.9571,2.1972,0.8394,-0.0707
LNG,98,6.275756905953872e-05,-575.8548,-153.1919,-0.8398,21.192,20.5062,22.4527,101.1182,93.1401,124.5269,-40.0584,55.8689,43.2488,129.2949,81.2373,78.6084,59.188,2.3979,0.8398,0.066
BW,24,6.240264086103902e-05,999999.0,-381.9194,-2.4295,35.6928,3.9102,-34.1079,593.5859,-219.8432,-441.0794,19.3421,126.8691,11.119,999999.0,24.2951,2.6616,,2.1972,2.4295,-0.7185
PAA,92,6.157626147020548e-05,-83.1983,-174.8811,-0.8834,7.751,6.1627,11.3648,-73.2774,-97.7855,13.6476,-15.0501,8.1206,5.1652,9.4553,3.5063,2.7878,2.6655,2.3979,0.8834,0.1925
DPZ,58,6.155187668051741e-05,999999.0,-132.8126,-0.8843,8.7231,4.1392,3.4968,-40.0861,-88.738,-65.0317,-1.2739,214.3296,81.3604,999999.0,38.5639,18.2988,11.6524,2.3026,0.8843,0.0812
NGVC,57,6.043288577594257e-05,-544.7974,-136.7067,-0.9256,35.5328,3.6601,2.4385,182.1528,-69.9097,-75.615,4.6753,204.0933,16.8183,13.2849,28.6639,2.9526,1.9899,2.3026,0.9256,0.0195
COST,41,6.032179951180802e-05,-1601.6171,-101.5817,-0.9297,7.5668,2.067,1.6918,-38.6026,-81.6392,-83.0824,6.7573,182.4346,39.8673,27.0955,12.2597,3.3489,2.8023,2.4849,0.9297,0.0619
EHC,64,5.905108102695186e-05,-399.0199,-131.3311,-0.9766,15.914,5.8734,5.2994,37.1243,-72.0585,-47.0058,10.4079,40.132,11.8493,21.1457,41.298,15.242,10.1175,2.3026,0.9766,0.1132
LSTR,144,5.8346631547074247e-05,-605.9783,-90.6119,-1.0026,13.026,6.0915,4.6706,3.8695,-47.148,-53.2943,-29.181,141.5007,52.9373,28.3026,13.75,6.4301,5.361,2.3026,1.0026,-0.0953
CHRW,68,5.779661906855442e-05,-831.0939,-106.4677,-1.0229,8.6111,3.891,2.7763,-34.8977,-77.2542,-72.2367,-28.7496,39.9092,14.4266,23.0739,6.4722,2.9245,1.8603,2.3979,1.0229,0.0068
WFRD,97,5.7731592962719555e-05,-556.8535,-110.1866,-1.0253,28.9798,13.6571,7.8844,154.1784,10.8257,-21.156,18.5638,96.99,36.5663,43.9046,33.8851,15.9688,7.8832,2.3026,1.0253,-0.2467
GFL,51,5.76665668568847e-05,-313.7003,-146.976,-1.0277,3.9558,0.8137,0.6633,-94.6648,-129.478,-93.3674,11.1547,7.8864,1.2977,2.0806,16.8904,3.4742,2.0448,2.3026,1.0277,0.0846
CLF,82,5.7597335398507325e-05,-59.3034,-154.831,-1.551,17.4079,10.1869,9.9157,65.1366,-30.6983,-0.8433,-4.7,12.5757,5.8874,5.8803,6.521,3.816,2.239,2.3979,1.551,-0.0849
PFG,1,5.516035236116626e-05,-158.6068,-1752.549,-1.1202,999999.0,999999.0,3.324,,,-66.7596,-22.0705,999999.0,999999.0,5.2722,,,4.325,2.3979,1.1202,0.1239
PMTS,119,5.4629305830181595e-05,999999.0,-147.1428,-1.1398,25.2183,9.9891,7.5743,172.352,-34.0263,-24.2568,-6.5577,77.4934,24.5564,999999.0,34.977,13.8546,6.2017,2.1972,1.1398,-0.0843
MLM,84,5.440984272298896e-05,-391.0416,-109.8078,-1.1479,5.8638,4.6609,3.8009,-58.2868,-68.8519,-61.991,9.9984,18.2088,11.5788,14.8631,29.851,23.7273,17.6243,2.3026,1.1479,-0.0339
GLP,96,5.413348177319081e-05,-190.0649,-195.743,-1.1581,36.8572,9.1285,8.445,338.2546,-46.8203,-15.5501,-12.5054,50.6962,10.0449,16.051,9.9836,2.4727,1.3178,2.3026,1.1581,0.1995
BBW,125,5.346425476730708e-05,-475.6086,-101.3659,-1.1828,46.1936,11.4264,8.6046,250.1735,-7.9711,-13.9539,3.8845,309.8283,61.3113,40.9242,54.3889,13.4536,10.9158,2.1972,1.1828,-0.0666
IPAR,106,5.1670618014695604e-05,-452.7075,-90.3111,-1.249,19.9266,5.9699,4.9438,61.942,-54.4645,-50.5624,21.26,96.301,23.0809,22.3808,63.6787,19.0777,15.1535,2.3026,1.249,-0.1047
G,116,5.154869406625525e-05,-339.3435,-108.4966,-1.2535,18.8939,7.5383,6.3145,55.7324,-43.2481,-36.8554,2.4185,53.5755,17.1005,21.4277,35.0839,13.9978,10.7615,2.3026,1.2535,0.1794
TPH,63,4.918336946651233e-05,-113.7691,-25.9584,-1.3408,21.1231,10.8497,10.905,79.3733,-15.1906,9.0498,-14.5796,23.6241,9.7074,12.4065,22.447,11.5297,10.0718,2.3026,1.3408,-0.0956
SAH,128,4.867941714629219e-05,-233.826,-175.1477,-1.3594,41.5417,9.3028,9.2793,602.2414,-66.3005,-7.2066,2.6519,53.3129,9.5511,21.6975,15.6251,3.4991,1.3465,2.3979,1.3594,-0.0333
TGLS,48,4.593748301692239e-05,-673.804,-96.6799,-1.4606,10.4803,7.0755,5.6636,-16.3219,-43.8374,-43.3645,16.2852,66.7566,36.0553,38.1612,46.9159,31.6742,25.0978,2.1972,1.4606,-0.0538
ICLR,15,4.432537747643322e-05,-189.8216,-123.9756,-1.5201,11.4643,4.9947,2.848,-9.8891,-71.6651,-71.5195,4.8931,18.9947,6.6204,5.4062,29.5588,12.878,6.1523,2.3026,1.5201,-0.2066
WSC,85,4.374556136607242e-05,-498.1107,-167.6503,-1.5415,13.5711,6.9206,5.9648,13.4056,-69.8307,-40.3518,10.3679,27.7451,11.319,29.7114,56.406,28.7645,15.8466,2.3026,1.5415,-0.1282
BOOT,28,3.999301317518587e-05,-490.7683,-100.4704,-1.68,13.4882,4.3513,3.4095,7.7765,-64.1217,-65.905,0.5667,70.8028,18.2729,16.7328,36.8579,11.8904,9.4719,2.3026,1.68,-0.2475
APP,34,2.7962641711522066e-05,-9246.5015,-102.0027,-2.2585,1.8722,0.5457,0.2621,-86.9391,-97.7903,-97.3791,16.5431,57.3896,13.3821,24.2338,67.738,19.7438,9.2735,2.3026,2.2585,-0.1504
RMNI,123,1.7131637987877743e-05,999999.0,-161.6291,-1.3746,156.7817,31.2417,14.5519,873.6277,113.4815,45.5191,5.3298,999999.0,999999.0,999999.0,62.3373,12.4219,7.6445,2.1972,1.3746,0.3953
NREF,124,0.0,-56.3839,-2771.6298,-0.9936,,,6.0858,,,-39.1424,,,,3.4314,,,,0.0,0.9936,-0.023
OCCIN,145,0.0,-302.6045,-118.0766,-0.4264,,,-0.4154,,,-104.1537,,,,-1.2569,,,,1.9459,0.4264,0.0147
HRZN,55,0.0,-82.889,-278.1361,-0.9494,,,-4.6756,,,-146.7557,,,,-3.8755,,,,0.0,0.9494,0.0711
NB,82,0.0,-2283.158,-123.666,,,-21.1525,-16.6443,,-302.6403,-266.4431,,,-134.5099,-380.0158,,,,0.0,,0.3355
OCCI,145,0.0,-81.0555,-167.4855,-0.7176,,,-1.5507,,,-115.507,,,,-1.2569,,,,1.9459,0.7176,-0.0537
GNTA,14,0.0,-347.2603,-72.6495,-0.6963,,-22.4866,-13.1303,,-205.8274,-231.3031,,,-566.6196,-45.5964,,,,0.0,0.6963,-0.1523
EWTX,19,0.0,-597.2944,-83.4907,-1.535,,-7.2106,-4.2077,,-131.321,-142.0775,,,-20934.9199,-25.1326,,,,0.0,1.535,-0.4258
VANI,16,0.0,-294.9627,-99.2913,-1.7063,,-66.4437,-33.5117,,-418.5417,-435.1165,,,-20160.7477,-98.8469,,,,0.0,1.7063,-0.1583
PROF,79,0.0,-757.085,-87.6629,-1.4226,,,,,,,,,,,,,,,1.4226,-0.3006
CRML,82,0.0,-1688.0245,-100.575,,,-0.0822,-0.8154,,-100.6317,-108.1538,,,-1.1145,-13.7638,,,,0.0,,-0.745
RWT,124,0.0,-64.6754,-1810.0584,-1.0559,,,-0.0657,,,-100.6572,,,,-0.0425,,,,2.1972,1.0559,-0.0467
SXC,138,-2.514598665464542e-06,-131.6222,-169.8782,-1.1203,27.5034,10.1615,9.2088,173.922,-27.1087,-7.9119,4.4015,34.0062,10.0512,12.1208,16.4841,6.0903,3.809,2.3026,1.1203,-0.1152
GBAB,71,-1.9197553470239e-05,-91.8813,-136.3059,-0.6557,,,4.9155,,,-50.8454,,,,4.5164,,,76.7671,2.0794,0.6557,0.0422
AEF,54,-2.5737554064579737e-05,-80.488,-117.5463,-0.9956,,,9.5703,,,-4.2972,,,,7.7029,,,77.4551,2.0794,0.9956,-0.0117
ASA,114,-2.595159832961947e-05,-120.5398,-100.175,-0.9607,,,1.9273,,,-80.7271,,,,2.3231,,,71.8873,2.0794,0.9607,0.3413
BSBR,30,-3.5030818220645584e-05,-135.2316,-744.3362,-1.0226,,,6.1404,,,-38.5965,-7.4306,,,8.3037,,,23.864,2.3026,1.0226,0.223
FSBW,12,-4.094548443054111e-05,-115.2932,-988.1126,-1.2409,,,11.8771,,,18.7709,18.1307,,,13.6935,,,25.6196,2.1972,1.2409,-0.0566
SGMO,14,-6.648443736101537e-05,-242.8498,-89.4908,-2.308,,-98.9218,-104.4868,,-532.6743,-1144.8679,58.341,,-5050.0584,-253.7459,,,,2.1972,2.308,-0.4248
NEON,66,-0.00016540520319197765,-744.5719,-86.6532,-2.0074,3.4192,-5.139,-3.1307,-63.463,-123.2732,-131.3074,-32.4691,378.6706,-455.3175,-23.3106,99.6866,,,1.9459,2.0074,0.0325
ARGX,14,-0.0001998641609802589,-895.9119,-89.9788,-0.9497,3.3059,-1.2545,-0.6636,-67.1815,-100.5047,-106.6357,198.5582,120.7939,-36.6704,-5.945,90.3911,,,2.3026,0.9497,-0.0589
BWIN,137,-0.00023274358855413142,-234.5976,-164.6127,-1.4068,6.9433,0.4341,-5.4465,-79.3868,-172.3814,-154.4654,24.5745,12.153,0.6079,-12.7775,24.5405,1.5344,,2.3026,1.4068,0.2369
VKQ,145,-0.00023709428982102103,-83.9756,-159.7944,-0.6339,,,7.3297,,,-26.7026,,,,6.1552,,,79.3011,2.0794,0.6339,0.0018
VLYPO,73,-0.00031761007031677976,-177.3586,-556.3006,-0.7584,,,4.5658,,,-54.3422,0.9654,,,8.0978,,,28.8663,2.3026,0.7584,-0.0011
RELX,123,-0.0005150480603964372,-1828.579,-113.6822,-0.9651,8.6079,3.8167,2.9196,-34.1972,-76.2932,-70.8038,7.1086,61.6701,21.8755,53.3876,64.8947,28.7742,20.0415,2.3979,0.9651,0.1244
IP,109,-0.0009426476643432365,-214.1616,-145.738,-1.1924,23.6309,3.4237,1.7079,111.3428,-90.7898,-82.9209,-10.6091,41.1921,4.7744,3.6577,27.9499,4.0495,1.6156,2.3979,1.1924,0.0331
AWK,147,-0.0010771137600117133,-241.8265,-179.8844,-0.9282,7.036,4.2093,4.0385,-65.9248,-100.0295,-59.6146,11.6561,11.5131,5.5102,9.7663,59.3765,35.522,22.598,2.3026,0.9282,0.1876
FMBH,73,-0.0011519047593255799,-105.9941,-908.0394,-1.1735,,,8.412,,,-15.8798,7.9589,,,8.9162,,,25.7246,2.1972,1.1735,-0.0194
MRC,66,-0.001155201079416668,-126.9229,-86.3546,-1.1254,42.0073,11.7871,11.5144,351.8859,-8.5013,15.1445,2.1583,66.1402,14.847,14.6145,20.5144,5.7563,3.7722,2.3026,1.1254,-0.0788
PGRE,124,-0.001185210067486667,-26.8534,-388.6896,-1.3267,8.5246,2.5868,-27.4457,-155.308,-387.2862,-374.4567,0.2498,6.0732,1.4743,-7.3701,61.2254,18.5785,,2.1972,1.3267,-0.1089
KFY,42,-0.0011982103605962869,-195.8833,-104.6628,-1.2754,87.3098,9.9797,5.2338,496.0331,-16.7111,-47.6618,-2.5653,214.0465,19.5728,10.2522,89.1404,10.1889,6.4472,2.3026,1.2754,0.0381
RYI,81,-0.0012861530078091283,-64.6401,-132.8014,-1.4427,104.0396,23.2297,26.214,1216.4528,142.5846,162.1402,-19.2122,78.7846,14.0726,16.9448,19.9973,4.4649,3.0333,2.3026,1.4427,0.3168
ELV,78,-0.0012874090863805815,-213.366,-182.6898,-1.0217,,,7.3409,,,-26.591,9.416,,,15.663,,,3.6022,2.4849,1.0217,0.1785
CARG,45,-0.0012911490642512574,-626.5801,-97.0436,-1.2725,18.3354,0.9183,1.0698,42.9137,-85.1723,-89.3017,-44.76,213.7562,8.5645,6.7033,71.2562,3.5687,4.5228,2.1972,1.2725,-0.1741
ELLO,46,-0.0013503728074577828,-144.4281,-317.7485,-1.0514,1.7766,0.038,0.4321,-266.2166,-309.3784,-95.6785,-6.5217,2.0123,0.0344,0.6241,20.3977,0.4362,1.5989,2.0794,1.0514,-0.1003
ESI,74,-0.001438948027530175,-256.8344,-121.8785,-1.3418,11.9597,3.3021,1.7153,-5.5136,-93.8581,-82.8466,-8.4804,23.0345,5.0879,4.4056,39.3665,10.8692,4.4265,2.3026,1.3418,-0.0958
PPIH,112,-0.0015159645745881048,-159.1323,-78.3639,-0.7642,32.1928,10.3735,6.9083,177.1287,-19.1271,-30.9169,5.6808,51.8536,13.367,10.9934,27.5161,8.8665,5.2518,2.1972,0.7642,-0.2001
LMND,118,-0.0015827592440443086,-360.1717,-136.2047,-2.1748,,,-7.2002,,,-172.0021,67.4328,999999.0,999999.0,-25.9331,,,,2.1972,2.1748,-0.1209
BGC,70,-0.0016264406357169464,-515.6966,-111.4594,-1.213,17.2677,2.6806,0.9968,42.5958,-87.7298,-90.0325,11.4987,62.6361,7.7787,5.1402,45.5702,7.0742,2.3554,2.3026,1.213,-0.0237
VATE,81,-0.001626502694602957,999999.0,-1797.6078,-2.2072,31.6853,3.8873,-68.9669,2622.0868,-1177.1063,-789.6688,-13.0886,45.3496,4.451,999999.0,15.1792,1.8623,,2.3026,2.2072,0.404
GEN,33,-0.0016936648857807366,-789.8276,-172.641,-0.9865,12.4451,4.7323,2.1157,-0.6408,-90.664,-78.8431,14.5614,31.0063,9.4322,16.7103,80.7632,30.7105,9.4105,2.3026,0.9865,-0.0127
CAE,66,-0.00243513987823057,-252.4457,-132.4534,-1.2666,8.6793,3.5311,-2.8754,-37.4317,-87.8693,-128.7542,6.787,17.3221,5.6379,-7.2589,26.9567,10.9671,,2.3026,1.2666,0.0123
UFPI,59,-0.00244282212335136,-222.2648,-76.7981,-1.4325,23.8341,10.8556,7.9208,79.6234,-11.5522,-20.7924,-25.0174,65.2811,23.7865,17.6051,19.6573,8.9532,7.4392,2.3026,1.4325,-0.0153
ACHC,78,-0.002446629525918889,-128.8529,-150.3561,-1.5737,55.3674,10.0626,-0.5453,469.8882,-26.7169,-105.4525,12.195,67.865,9.8672,-0.7026,96.381,17.5166,,2.3026,1.5737,-0.2835
CAG,107,-0.002651166179843491,-148.4162,-172.169,-0.6855,15.8231,8.7622,3.8644,44.3357,-49.8684,-61.3558,-1.8417,19.7536,8.751,5.7354,27.661,15.3175,4.0508,2.3979,0.6855,-0.0335
WEX,123,-0.002728773039251888,-402.982,-140.9026,-1.3572,21.8484,8.9783,4.0214,73.4692,-27.6772,-59.7857,4.248,93.1059,30.6084,16.2056,72.4233,29.7613,13.5694,2.3026,1.3572,-0.076
RVTY,18,-0.0028204194293752773,-175.2273,-117.0617,-1.1153,9.5682,1.8678,1.0611,-27.359,-99.2176,-89.389,-16.9469,15.1406,2.3645,1.8593,55.9771,10.9273,5.3218,2.3026,1.1153,-0.0466
ASTL,138,-0.002910972688525738,-94.6765,-72.5794,-1.0934,30.9547,23.0691,21.7342,134.2959,76.912,117.3423,-26.9968,29.1526,17.3809,20.5772,14.0292,10.4553,10.8289,2.3026,1.0934,-0.415
STZ,13,-0.002930550657060007,-397.577,-129.4211,-1.0081,9.6374,6.1172,4.442,-29.7965,-66.4372,-55.5801,5.2451,23.025,11.6919,17.6603,46.8444,29.7339,16.5945,2.3979,1.0081,-0.1741
JD,105,-0.002953211281156569,-251.1012,-101.2267,-1.2558,23.9944,4.3435,3.4022,82.2402,-58.3582,-65.9775,3.6728,104.2223,15.0933,8.5431,14.7238,2.6653,2.3344,2.4849,1.2558,0.2004
BOOM,67,-0.00302273897592029,-23.7775,-64.4113,-1.3682,54.772,16.7744,28.0609,920.7033,93.0995,180.6086,9.9531,32.3621,7.929,6.6722,29.4849,9.03,5.5484,2.1972,1.3682,0.185
LOB,73,-0.003057790096186918,-189.9631,-704.6868,-1.6647,,,3.8644,,,-61.3561,10.6482,,,7.3409,,,15.2829,2.1972,1.6647,-0.2915
TCBI,73,-0.003078990738130274,-113.4162,-793.35,-1.2128,,,5.4371,,,-45.6292,10.1131,,,6.1665,,,18.342,2.3026,1.2128,-0.0273
DD,74,-0.0032371660284794875,-129.0968,-119.1703,-1.2269,11.2093,4.5468,1.2632,-12.2158,-75.2751,-87.3681,-7.2905,14.0524,4.56,1.6307,35.0762,14.2277,3.3411,2.3979,1.2269,0.0026
DFLI,66,-0.003258914874465232,-77.0021,-59.3074,-0.7489,54.2673,-96.3678,-51.526,442.4972,-1153.3838,-615.2602,-25.3435,44.2807,-62.9069,-39.6761,23.9875,,,2.0794,0.7489,-0.7084
SENEB,107,-0.0034562100339830142,-96.1905,-69.9273,-0.6336,15.9323,9.0769,11.8425,57.8551,-57.6987,18.4246,-3.3623,15.643,7.1296,11.3913,12.904,7.3516,4.5522,2.3026,0.6336,0.1434
SENEA,107,-0.0034593816822951094,-95.0034,-69.5515,-0.8287,16.0262,9.1304,11.9904,59.8275,-57.1702,19.9043,-3.3623,15.643,7.1296,11.3913,12.904,7.3516,4.5522,2.3026,0.8287,0.1127
MRK,19,-0.003583713785174678,-648.4221,-111.6804,-0.7471,16.1695,1.0858,0.6193,32.726,-101.7965,-93.8074,1.4034,67.0595,3.6026,4.0154,73.1747,4.9139,2.5138,2.3979,0.7471,-0.1192
ABLLL,71,-0.00359782776531177,-1091.0611,-107.5571,,3.1495,1.3202,0.4694,-79.4888,-95.0402,-95.3062,68.9613,21.7031,7.2778,5.1212,90.2255,37.8197,12.654,2.0794,,-0.1437
SCSC,130,-0.003607071290431786,-123.3629,-50.6919,-1.3221,36.3176,8.617,7.0052,183.6216,-29.9361,-29.9477,-13.9375,45.2004,8.5797,8.6419,12.2416,2.9045,2.4502,2.3026,1.3221,-0.2717
BKV,95,-0.0036105926856800216,-133.7836,-145.173,,20.0515,-3.2638,5.8734,78.0206,-162.8687,-41.2659,-55.7063,25.6749,-3.3433,7.8577,69.6229,,15.7909,2.1972,,-0.0813
VREX,66,-0.0036176991289978816,-100.5217,-97.7741,-1.2694,34.3132,9.1131,4.2874,252.7894,-39.2498,-57.1256,3.9562,34.9886,7.434,4.3098,32.4938,8.63,2.8028,2.1972,1.2694,-0.2068
EIG,118,-0.0038153726823328396,-123.7327,-302.1879,-0.7475,999999.0,999999.0,9.4633,,,-5.3667,19.2572,999999.0,999999.0,11.7092,,,13.9523,2.1972,0.7475,0.0177
BILI,45,-0.004009330143992929,-349.6482,-99.9296,-1.4763,12.7166,-11.8341,-7.518,1.4726,-165.4084,-175.1804,2.8714,79.7823,-59.3962,-26.2867,24.156,,,2.3026,1.4763,0.1284
AJG,137,-0.0040382466231557185,-549.4427,-114.1415,-0.9453,6.388,2.7974,1.5955,-54.6834,-86.8078,-84.0455,18.2755,23.8382,8.3514,8.7661,45.2735,19.8262,10.1107,2.3026,0.9453,0.2495
NNBR,66,-0.004283828075143493,-119.4941,-229.9692,-1.6969,24.9674,-7.7664,-28.7453,187.4633,-304.7318,-387.4525,-1.6827,27.3405,-6.8037,-34.3489,15.9049,,,2.1972,1.6969,-0.2563
CIA,72,-0.004288097330355597,-124.0822,-800.8096,-1.0243,,,9.8038,,,-1.9615,3.5076,,,12.1648,,,8.7,2.1972,1.0243,0.116
WHG,71,-0.004345867927103489,-108.2812,-70.0134,-1.0165,45.3453,4.2389,8.1113,161.1105,-40.5216,-18.8874,28.6184,53.3404,3.9891,8.783,41.3045,3.8612,12.0502,2.0794,1.0165,0.0793
MMSI,79,-0.004360994462933568,-462.4308,-99.8289,-0.963,10.0765,2.1999,1.6133,-20.2111,-85.8995,-83.8675,9.243,40.6037,7.0915,7.4602,46.4361,10.1377,7.1317,2.3026,0.963,0.1142
ROAD,83,-0.004691172156355735,-896.3699,-104.8513,-1.3504,3.961,1.4005,1.13,-73.1432,-95.0759,-88.7001,20.1182,23.2664,6.5812,10.1289,12.5602,4.4411,3.3464,2.3026,1.3504,-0.13
JELD,59,-0.005050562264729972,-81.0325,-181.7688,-2.0994,51.1677,10.5849,10.2799,730.2685,-36.1676,2.799,-5.2703,46.5519,7.7041,8.3301,19.3438,4.0016,1.6462,2.3026,2.0994,-0.2463
TYL,33,-0.005052449149924574,-827.1798,-103.5707,-1.0739,3.476,0.8822,0.6526,-73.5885,-94.7406,-93.4744,5.4884,25.2661,5.1298,5.3979,44.1193,11.197,8.1255,2.3026,1.0739,0.0124
GTN,22,-0.005272208920136109,-11.5558,-2571.298,-1.8867,12.6624,6.303,-21.6589,30.4159,-1160.8257,-316.5894,-10.8056,10.2511,4.0822,-2.5029,27.9664,13.9209,,2.3026,1.8867,0.3267
E,95,-0.005360970120551001,-137.0055,-152.0428,-0.8529,14.5978,10.6134,11.1332,19.3996,-17.4464,11.3324,-29.2766,19.1842,11.1584,15.2532,13.2335,9.6215,8.731,2.4849,0.8529,0.1504
PONY,45,-0.005561625530686935,-762.5063,-87.6637,,0.2775,-2.3545,-1.8934,-112.2209,-136.3872,-118.9338,5.137,15.9858,-108.4956,-14.4372,23.4829,,,2.0794,,-0.5023
CNXC,33,-0.005751129628680992,-67.8259,-279.2243,-1.3996,34.5711,8.8686,11.6212,468.5229,-77.0863,16.2121,12.7779,29.3281,6.0189,7.8822,39.2959,10.0807,4.9782,2.3026,1.3996,0.2529
APAM,71,-0.005796783199465888,-453.864,-118.0397,-1.3855,14.6593,9.9845,11.2017,19.1679,-22.3304,12.0172,-1.8277,71.3683,38.8873,50.8406,45.7104,31.1335,31.4782,2.1972,1.3855,-0.0244
SYRE,19,-0.005848355891666725,-467.33,-78.3786,-1.0204,,-18.2202,-31.5192,,-201.6512,-415.1916,-61.9579,999999.0,999999.0,-147.2985,,,,1.7918,1.0204,-0.3505
EWCZ,102,-0.0059246674256659545,-268.0918,-269.4541,-1.6395,23.8334,6.6939,4.7235,195.4304,-100.1181,-52.765,6.6981,36.1393,8.1201,12.6633,75.9231,21.324,6.9809,2.1972,1.6395,-0.3899
SIMO,132,-0.005963044546021797,-969.5815,-92.4529,-1.1254,3.971,0.6049,0.6856,-65.2217,-90.962,-93.144,-32.4318,64.3182,7.8384,6.6474,42.3052,6.4446,7.6412,2.1972,1.1254,-0.0469
LPRO,55,-0.00598453577904545,-330.0229,-81.6834,-1.3951,16.3452,4.9931,3.4028,26.4015,-51.5431,-65.9724,-34.5969,86.9849,21.2577,11.2299,81.0301,24.7531,19.6547,2.1972,1.3951,-0.7758
UFI,140,-0.005993092153918984,-41.7855,-58.9239,-1.3856,8.0271,-15.4019,-33.1007,-67.3033,-419.8339,-431.0072,-6.6265,4.6114,-7.0784,-13.8313,2.854,,,2.1972,1.3856,-0.194
CZNC,73,-0.006111737939716983,-101.9429,-942.3858,-1.2508,,,9.1171,,,-8.8286,-2.6652,,,9.2943,,,23.6451,2.1972,1.2508,0.1121
SHIP,75,-0.006144618571858695,-58.8435,-265.6617,-1.0583,12.4133,4.1257,1.3581,-1.6821,-162.3901,-86.4192,-11.8269,9.6335,2.5614,0.7991,36.6919,12.195,1.6561,2.1972,1.0583,-0.0862
UAA,7,-0.0062614744098848955,-163.996,-84.5555,-1.855,78.5524,6.8615,5.9372,501.0506,-42.7716,-40.6284,-3.4098,133.4892,9.3282,9.7367,46.1296,4.0294,3.677,2.3026,1.855,-0.1852
AREN,45,-0.006363006807997124,999999.0,-567.1986,-1.3645,35.9724,-11.0742,-89.3803,870.823,-874.6019,-993.8032,-34.9899,89.8368,-22.1253,999999.0,38.4829,,,2.1972,1.3645,0.3525
NWFL,73,-0.006928040503401664,-114.5,-1074.3192,-1.1558,,,8.1595,,,-18.4045,-10.3895,,,9.3427,,,24.1011,2.0794,1.1558,-0.0731
