Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
GHM,66,0.007332432541339333,-1.0016,50.691,41.8268,21.9004,-19.6749,-10.8494,1.0016,0.0524
LYFT,123,0.00723413860311043,-1.3084,43.9589,25.937,10.0196,-34.5833,-4.8215,1.3084,-0.1097
TOI,80,0.007128168393328223,-1.0202,800.277,281.4554,0.0,-5.8462,2.2727,1.0202,0.1599
WYNN,65,0.007120592857357284,-1.0416,64.8906,41.1551,43.2315,-6.2724,-5.9599,1.0416,-0.1561
ESE,139,0.00706030207508001,-1.0033,68.1704,22.1531,12.0849,-4.8749,-0.8358,1.0033,0.0073
TERN,19,0.007055337347993766,-0.8777,-0.7874,104.878,130.4878,-6.2169,-7.9301,0.8777,0.0212
BBIO,19,0.0068739915747829386,-0.847,79.5332,43.2665,41.004,-6.56,-8.7347,0.847,0.0604
AGEN,14,0.006663531470023343,-1.2791,-19.2233,45.9649,0.7264,5.2885,-1.0256,1.2791,0.0279
IVVD,14,0.00657298428198967,-1.3374,21.1765,-11.2069,10.7527,-18.4466,-7.0175,1.3374,0.541
OMF,55,0.006395599074945945,-1.1049,33.5673,18.3068,20.7919,7.7238,4.066,1.1049,-0.0101
IONQ,45,0.0061538170006937565,-2.1831,479.3801,74.9695,5.965,-61.8981,-0.2448,2.1831,0.1795
SSBI,73,0.006149274280613496,-0.6042,36.6275,40.4508,18.4,-0.5068,0.9983,0.6042,-0.0059
UBS,73,0.0057958966567152655,-0.9815,33.133,19.4276,24.2092,-1.7146,0.3458,0.9815,0.0012
PRA,118,0.005713931529480385,-0.7338,77.2388,51.8542,2.4148,-1.0526,-0.5025,0.7338,-0.0008
FRHC,70,0.0056887560521260904,-1.0656,92.6913,18.4946,8.5253,0.9181,-1.1363,1.0656,-0.0168
SAIC,45,0.005685987540401205,-0.7678,-8.3114,20.4953,18.3869,14.8981,-3.5494,0.7678,-0.0299
BNT,118,0.005623253147613832,-1.1325,32.4435,15.2191,15.1853,-2.844,0.336,1.1325,-0.0155
RTX,3,0.0054713333694104615,-0.7726,30.6763,19.9451,15.456,-5.4554,-3.8129,0.7726,-0.0434
EA,133,0.005345827275320531,-0.7686,13.4951,33.1022,17.6579,-17.2353,-19.4154,0.7686,-0.0035
HUHU,81,0.005212758861707652,,,38.8262,23.9919,9.5935,-19.0578,,-0.009
KGC,114,0.005211869463802617,-0.8466,139.6107,101.4523,36.816,-16.2628,-5.5415,0.8466,0.0224
PZZA,127,0.00519138741612003,-1.0955,4.957,7.2538,3.8328,-0.63,-2.5027,1.0955,-0.048
SBRA,124,0.004936736718672995,-0.6811,21.0012,19.8961,12.0043,5.1921,2.196,0.6811,-0.0345
PDS,95,0.004885342791439959,-0.8728,-18.8632,17.8586,32.8578,2.9146,2.3654,0.8728,-0.0444
BKV,95,0.004841940136324196,,,16.1961,8.3603,-0.5115,-1.2017,,-0.1022
NU,55,0.004472437920855435,-1.1699,-0.7348,38.2326,23.8333,-2.4226,3.5488,1.1699,-0.0204
DOMO,33,0.004472239709534663,-1.4335,90.2276,86.9737,7.57,-8.3744,4.703,1.4335,-0.137
WTI,95,0.004441184643218346,-0.8692,-16.7902,13.5343,19.1641,0.5376,6.0914,0.8692,0.3622
DFDV,55,0.004428592950658021,,2874.6378,2885.4545,-16.692,1.218,-8.5676,,-0.0043
CHSCN,52,0.004411054472203894,-0.4569,6.1147,2.1709,1.7067,-1.1668,-0.2787,0.4569,-0.0016
SATL,121,0.004360010244028689,-1.136,268.2051,17.3203,-3.2345,2.2284,-4.4643,1.136,-0.0385
CCBG,73,0.004269727924277774,-0.6858,28.7646,18.2975,16.2927,2.9515,1.6937,0.6858,-0.0163
GAB,71,0.0041082504003924864,-0.7415,21.318,15.5493,8.4965,-3.2707,-0.8197,0.7415,-0.0341
TSM,132,0.004070865354072818,-1.2039,34.9453,27.4681,17.6479,-26.1482,-4.1386,1.2039,0.0272
EEX,123,0.0039307885124178245,-0.7944,-9.0695,22.3915,7.8837,0.8032,2.1782,0.7944,-0.0081
BNL,124,0.003808455294647516,-0.7146,8.1053,13.4964,17.3366,-1.21,-4.3181,0.7146,-0.0109
KC,33,0.0037844625021317703,-1.7318,496.5665,-14.8806,23.5556,-12.3022,10.6468,1.7318,-0.1736
SRDX,79,0.00377941108068346,-0.7432,-13.3485,4.504,16.5253,12.9295,2.9851,0.7432,-0.0773
RGNX,14,0.003573966901479221,-1.3387,-25.3683,38.8128,-11.8841,-16.0088,-13.0342,1.3387,0.0718
AEF,54,0.003561647267035092,-0.823,23.3952,25.3503,14.1613,-10.45,-3.3175,0.823,-0.0061
JPM,73,0.003556272231397733,-0.9533,36.3123,14.4904,13.7852,-2.6193,1.8823,0.9533,0.0062
CNQ,95,0.0035449996466318493,-0.7938,-7.0171,16.2365,5.2004,1.75,3.1722,0.7938,0.0051
MMM,79,0.003467285868923804,-0.8753,16.8182,0.4009,5.8626,-2.9364,-3.7705,0.8753,-0.0395
DVN,95,0.0034402258709636114,-0.9208,-16.0522,1.9844,17.7791,5.1111,4.0268,0.9208,-0.0323
DSGR,67,0.0033966950160941893,-0.8045,-14.6695,7.7341,17.3688,6.2343,-2.5835,0.8045,-0.0581
WTS,81,0.0033298288859913766,-0.9251,42.3362,29.9513,16.2823,-1.0621,-2.0209,0.9251,-0.0337
BAER,123,0.00326768218394311,-0.5323,-23.0483,17.6136,18.2857,10.628,-10.1191,0.5323,-0.0622
HSBC,131,0.0032062150621088763,-0.7442,52.7052,12.1281,7.6361,-10.5337,-2.7564,0.7442,-0.0563
NL,74,0.0032011046480454938,-0.9572,8.0301,1.7698,-3.6058,5.3945,-4.9488,0.9572,-0.0407
ELTX,19,0.0031719395519581523,-0.8858,172.3684,24.5487,33.5484,-6.9565,-2.0276,0.8858,-0.0379
HCA,64,0.0031076992790822384,-0.8044,3.4905,33.1534,6.4814,-5.2478,-2.8441,0.8044,-0.0375
BIRK,134,0.002986813508095716,,1.1222,1.9806,-7.5316,8.3036,-3.0283,,-0.0787
MLI,81,0.0028549805763050306,-0.9781,33.1769,20.1031,24.0672,-5.3604,-0.6104,0.9781,-0.0233
CLNE,92,0.0028522392544169054,-1.3521,-15.8576,27.451,52.0468,-0.0,1.8868,1.3521,0.0654
VTMX,123,0.0027093596493972492,,3.5499,20.2917,-4.0165,1.1952,1.3738,,-0.0433
FLYX,143,0.0026863820483181084,,4.1262,26.5487,30.0,1.6317,16.7653,,-0.0166
MGX,14,0.0026664192394088,,-38.7205,-11.2195,3.4091,-36.8132,-8.2609,,0.1647
RWAY,55,0.0026308233290139246,-0.7057,17.5537,4.0469,13.0524,5.2778,0.8721,0.7057,-0.0528
XPRO,99,0.0025926919381797546,-1.112,-37.9658,3.6165,48.6128,3.6526,3.3388,1.112,0.0472
ATMU,10,0.0025710106508177897,,25.5634,12.9568,24.027,1.1836,0.248,,-0.0246
HDL,127,0.0025376910946078675,,24.4981,-21.6721,-0.4528,7.9444,1.8733,,0.0213
SPRO,19,0.0024917533444169483,-1.0823,49.635,164.1752,-25.1825,0.9756,-4.6392,1.0823,0.1626
PKBK,73,0.0024736633942942046,-0.6891,12.6221,13.5444,17.1072,5.1662,4.3498,0.6891,-0.0239
MTG,118,0.0023313921359809143,-0.8512,11.768,14.2822,6.3271,0.2875,2.2543,0.8512,-0.0285
BEDU,102,0.0020902427449699733,-0.5548,-10.0,3.6364,-5.5249,-28.655,-15.7895,0.5548,-0.0227
CCLD,33,0.0020673472212383187,-1.2365,37.8277,10.3448,82.1782,9.7826,0.3003,1.2365,-0.0271
GPMT,124,0.0019932797520699893,-1.1429,16.2691,-0.1515,14.5722,-6.35,-1.0147,1.1429,-0.0842
UPWK,45,0.0019139914590057788,-1.1551,65.5602,0.1883,1.7208,-13.7845,5.9067,1.1551,-0.0584
STRF,33,0.0017977341907057267,,,,9.2612,-5.3679,-4.2443,,-0.0226
OCCIO,145,0.0017951410046922864,-0.4202,8.8129,3.8205,2.7505,-0.314,0.519,0.4202,0.0
NNI,55,0.001715921892333113,-0.8173,11.2714,4.5479,9.6819,-3.1802,-4.2195,0.8173,-0.0148
MVO,95,0.0016471347642183082,-0.6758,-26.0993,26.5343,4.5439,3.5294,5.4366,0.6758,0.0279
NUVB,19,0.0015672568729234075,-1.1279,-8.3851,49.7462,26.0684,-25.7627,-23.2558,1.1279,-0.0431
BRSP,124,0.001472844131040682,-0.9273,8.5221,-2.0382,17.6806,3.6676,1.2636,0.9273,-0.0093
LSF,107,0.0014158562283982782,-0.8623,48.0519,-8.8,-8.3601,1.2281,3.0981,0.8623,-0.0515
IPX,103,0.0013618800308716169,-0.9443,130.1151,94.0928,97.7219,-16.4783,-11.2311,0.9443,0.0926
CARS,45,0.0012968790773773917,-1.1715,-28.5874,-3.4848,25.3937,4.4741,-0.1646,1.1715,-0.1175
XYZ,33,0.001243778650109684,-1.5394,15.3602,16.7381,23.4294,-0.7608,-4.2481,1.5394,-0.0233
EVH,102,0.001117372556951353,-1.242,-69.95,6.8966,26.9485,17.898,11.5471,1.242,-0.0228
MSA,67,0.001075464067895211,-0.8197,-6.2554,3.9506,4.7937,-2.6971,-2.7761,0.8197,-0.0251
NRIM,131,0.0010684726520561497,-0.8173,38.4533,14.0474,3.2089,7.3398,4.962,0.8173,0.0085
BCAL,73,0.0008966746671206446,-0.6474,12.283,5.1907,14.344,1.9025,3.169,0.6474,0.0091
NHC,64,0.0007569057420802283,-0.6805,-16.0286,22.299,9.2874,-8.8064,-0.1307,0.6805,-0.0025
IKT,14,0.0007150428300361181,-1.0456,25.7143,-23.4783,-14.1463,6.8182,-5.8065,1.0456,-0.0122
CPBI,131,0.0006968977009371326,,33.0431,6.4165,8.1718,-3.8821,-0.5535,,-0.0095
GCT,27,0.0006756553617496074,-0.934,30.8642,50.2658,41.8851,-6.8789,5.7866,0.934,-0.018
CSQ,53,0.000672744273469751,-0.9827,16.391,9.1562,8.3581,-5.6087,-1.201,0.9827,-0.0175
MTH,63,0.0005590367447065715,-0.9968,-21.3416,6.6151,21.5066,2.8278,-3.2498,0.9968,-0.0579
CXW,124,0.0005586291633754666,-0.7762,45.9361,7.1962,-8.2573,3.1328,8.8868,0.7762,-0.0796
GSBC,73,0.000499031305826616,-0.7797,9.0648,8.5793,13.6457,3.1143,1.175,0.7797,0.0263
DUOT,33,0.0004806454157371116,-1.0216,168.2404,3.4768,-21.3836,-21.44,1.8111,1.0216,0.1871
CNX,95,0.0003575640902163039,-0.7391,6.8666,2.3183,-8.3953,-11.8363,-2.7976,0.7391,-0.0369
CRDL,14,0.0001962989681662156,-1.0412,-43.299,-4.3478,-11.2903,4.5455,2.7778,1.0412,0.0
BEPH,46,0.0001658933902670668,-0.6218,8.2386,7.1785,14.3152,2.6895,-1.1436,0.6218,-0.0201
ETV,70,0.00015022500437690932,-0.8731,11.4124,2.4667,4.5866,-3.4516,-1.1315,0.8731,-0.0077
INTC,132,0.00014342149360997372,-1.4031,9.8457,2.0228,22.6444,-54.0686,-9.7382,1.4031,-0.0021
OGI,19,0.00011425119935428684,-1.1107,-11.3514,42.6087,25.1908,-14.0244,-6.8571,1.1107,0.0267
AGCO,66,0.00011315071109994417,-1.0808,18.6146,10.6691,8.6925,-0.6371,0.5278,1.0808,-0.0025
GFR,95,9.709773902858062e-05,-0.7463,-27.6049,-10.084,23.2719,14.5794,5.5785,0.7463,-0.0077
NIPG,133,3.123122699280212e-05,,-75.0627,-13.8528,49.6241,9.5477,-5.2632,,-0.1111
SVRA,19,1.8437786403052967e-05,-0.9824,-22.4824,32.9317,37.9167,-5.4381,-0.5764,0.9824,-0.0315
ICCM,79,2.902073565568674e-06,-0.7703,68.2243,-20.5882,2.8572,8.3333,3.8835,0.7703,-0.1475
BMHL,55,0.0,,,,,-0.3737,-3.2967,,-0.0559
VNTG,68,0.0,,,,,-30.0,-6.347,,-0.8674
HCHL,127,0.0,,,,,1.9981,5.2147,,0.1359
ARX,137,0.0,,,,,35.3911,12.2841,,0.0248
NUTR,143,0.0,,,,,-70.8155,-15.5298,,0.1307
NAMM,114,0.0,,,,,-3.6304,0.6329,,0.328
EGG,116,0.0,,,,,1.0545,11.7555,,-0.0782
ZK,9,-1.0570713987140397e-05,,76.267,6.2197,6.577,-5.8205,-3.6401,,-0.0305
SUUN,113,-1.0570713987140397e-05,,-54.3689,-47.0423,24.5033,10.6383,-2.439,,0.2381
TOYO,88,-4.485676929135095e-05,-0.3882,12.6214,94.6309,67.147,-3.2759,-1.0118,0.3882,0.2321
UNMA,1,-5.620596585650051e-05,-0.5167,0.8075,-2.5865,-1.3064,-3.1024,0.3287,0.5167,-0.0097
BIPI,75,-6.291833114016872e-05,-0.5927,-1.5916,2.6455,8.8217,2.0408,0.6325,0.5927,-0.0029
WLYB,21,-6.508218573819334e-05,-0.6172,-12.0722,3.8738,4.21,-0.4266,-0.0,0.6172,-0.0788
DVA,86,-7.432935212240468e-05,-0.7219,-9.2566,-7.3911,1.8897,3.5414,-1.4048,0.7219,-0.062
AENT,44,-7.461197802908545e-05,-0.7251,320.8955,35.5769,94.4827,-18.9716,-3.2308,0.7251,-0.0507
WMB,92,-7.6654976825169e-05,-0.7729,30.0304,0.3457,-5.563,-12.5905,-1.1846,0.7729,-0.0265
LNG,98,-7.688181734211537e-05,-0.7508,31.1879,5.8289,-0.7635,3.7657,2.4535,0.7508,-0.024
CVS,129,-7.750889357256332e-05,-0.7579,35.3701,15.1402,17.7642,-4.535,-3.8065,0.7579,0.0285
CHRW,68,-8.143032802775897e-05,-0.8023,27.6454,28.4758,34.9689,-5.0716,-0.6949,0.8023,-0.077
OABI,15,-8.267564842907109e-05,-0.8164,-62.2912,-54.5977,12.0567,-1.8987,-3.2051,0.8164,0.0
PLOW,36,-8.388564059204813e-05,-0.8301,25.488,26.339,23.9044,6.0916,0.6074,0.8301,-0.0283
BWMX,27,-8.41912298536467e-05,-0.7666,9.2761,27.2712,78.1122,2.543,-0.8514,0.7666,-0.033
CGEN,14,-8.525761200119663e-05,-1.0254,-31.9048,-25.5208,-4.6667,-23.0769,-27.5362,1.0254,0.2727
GLDD,83,-9.366273055128591e-05,-0.9408,16.7839,36.8669,2.4691,-2.0654,-0.8503,0.9408,-0.0455
CECO,112,-9.383053968337763e-05,-0.9427,57.2366,82.9582,68.2188,-13.1151,-3.6016,0.9427,-0.0577
CRON,0,-9.600322634098603e-05,-0.9673,10.6195,21.9512,30.2083,-3.6,1.8939,0.9673,-0.0154
DJT,34,-9.62858522476668e-05,-0.9351,-12.4103,-29.1286,-20.1496,-0.7026,-2.2592,0.9351,-0.0372
SGI,62,-9.650665373726114e-05,-0.973,62.0127,32.6501,31.8165,0.2613,-2.3154,0.973,0.013
GOCO,137,-9.760182912564911e-05,-0.9854,-41.0166,-65.5625,-13.8169,6.6132,-6.3927,0.9854,-0.0558
BBCP,50,-9.779613443649214e-05,-0.9876,17.7396,3.5168,-3.6984,-4.2836,1.3966,0.9876,-0.051
JYNT,91,-9.816708093901064e-05,-0.9918,-5.7471,-6.0793,4.5098,12.758,5.5838,0.9918,-0.1097
JBHT,144,-9.983634020034391e-05,-1.0107,-15.7737,-9.9396,5.8937,6.9671,-1.3595,1.0107,0.0292
MERC,109,-0.00010652220930526082,-1.0864,-44.2752,-58.4455,-10.7901,12.0253,-3.3457,1.0864,-0.0647
SKM,139,-0.00010693740797361489,-0.6274,-1.73,0.1414,4.3037,-0.7418,-0.1382,0.6274,-0.0336
ALNT,47,-0.00010695498022486573,-1.0913,113.7299,82.2406,49.1149,2.8312,-0.6645,1.0913,0.0983
EVLV,35,-0.00011160064356593084,-1.1439,106.599,129.9435,51.0204,7.7396,5.7716,1.1439,0.1052
SGML,82,-0.00011168013210218481,-1.1448,-43.3803,-46.6844,29.9569,-12.6036,5.6944,1.1448,0.0206
VYX,94,-0.00011333172724435055,-1.1635,-6.0786,12.3227,19.9811,0.5525,-0.0794,1.1635,-0.0944
NVRI,42,-0.00011589302452364499,-1.1925,-8.3682,68.4615,34.1912,-5.4795,3.99,1.1925,0.0355
ONEW,8,-0.00011724432963996243,-1.2078,-32.9172,-2.657,16.2221,1.1787,-0.0628,1.2078,-0.0439
BARK,105,-0.00011897541331838213,-1.2274,-46.1078,-46.7456,-27.4194,10.1111,1.3415,1.2274,-0.0655
CNTY,65,-0.00011901427438055073,-1.352,9.3496,2.6718,34.5,1.487,-5.1587,1.352,-0.0868
GT,11,-0.00012193415327894638,-1.2609,-4.8753,-11.2169,-25.0893,10.2503,4.4416,1.2609,-0.1089
ZVIA,13,-0.00012284385541607513,-1.2712,168.3168,11.0656,1.8797,9.2251,6.4639,1.2712,-0.0203
SWIM,111,-0.00012411567199613859,-1.2856,24.64,31.8105,39.356,3.3376,-0.8032,1.2856,0.0146
AXON,101,-0.00012469858792866766,-1.2922,103.74,40.7115,-1.9748,3.1012,-1.1767,1.2922,-0.0146
BHF,72,-0.00012684477840752472,-1.3165,0.5664,-22.1716,-21.9347,-12.4133,5.5515,1.3165,-0.038
HROW,19,-0.00012720435122528048,-0.8755,-6.7721,34.3305,25.8172,-26.5376,-3.4236,0.8755,-0.1877
FTAI,85,-0.00014068461577529856,-1.4732,18.5585,17.512,24.9829,-14.7045,-1.1041,1.4732,-0.0178
KMI,92,-0.0001430511032508523,-0.7754,29.4852,0.8001,-5.68,-5.5348,-1.0383,0.7754,-0.0312
COHR,48,-0.0001646106651877422,-1.7441,12.6363,16.7708,14.3527,-28.4624,-5.8365,1.7441,-0.0303
OXLCP,71,-0.00020306268858590452,-0.4284,9.8115,4.1886,2.613,-1.1451,-0.6062,0.4284,-0.0009
MSCI,123,-0.00021467461477486373,-0.9389,-3.4326,-5.6033,-1.5105,-1.2385,0.6889,0.9389,-0.0128
APOS,71,-0.00024862317749924236,,7.8337,3.3782,4.2967,0.302,-0.4908,,-0.0053
RCC,124,-0.0002824285757309216,-0.4147,8.2589,3.3233,3.2644,-1.3776,-0.6436,0.4147,-0.0044
TDY,66,-0.0002841376082885474,-0.8642,24.286,4.4445,8.8358,-8.2281,-2.8569,0.8642,-0.0246
JSM,70,-0.0003044623613439545,-0.6019,4.6939,2.6265,5.3623,-6.545,-2.2529,0.6019,0.002
UTHR,19,-0.0003442651701385357,-0.7119,11.3492,26.4834,24.3732,-9.5427,-4.2358,0.7119,-0.0222
SSTK,45,-0.00035462549584220704,-1.2039,-40.5456,-1.6715,15.3332,-5.7236,-3.5071,1.2039,0.0541
EPR,124,-0.0004285515762518586,-0.7027,20.0166,3.5336,-3.5589,-10.0253,-2.9937,0.7027,-0.0586
OFLX,67,-0.0004531636141241446,-0.8037,-23.7636,-0.4416,10.3741,11.8276,4.8949,0.8037,-0.0254
OXLCN,71,-0.0004686616067295769,-0.4321,8.477,3.5682,3.4168,-0.8662,0.1888,0.4321,0.0032
AHCO,80,-0.0005969847141572904,-0.8968,-16.7425,-19.5958,4.5714,-3.1694,-8.1329,0.8968,-0.0784
ACHC,78,-0.0006409967182391852,-1.0694,-71.378,-21.7812,8.4142,-13.5181,-11.9899,1.0694,-0.0875
SYPR,66,-0.0006505076393593929,-0.9192,30.9211,8.1522,2.5773,-14.0704,-5.5814,0.9192,-0.0176
BDX,79,-0.0007826412181955878,-0.7416,-20.8643,-15.6891,11.7385,-2.3871,-6.0967,0.7416,-0.0258
GNL,124,-0.0008003218178319479,-0.7923,2.7525,2.9508,4.0293,-4.0973,-0.6188,0.7923,-0.0444
CELU,19,-0.0008057559260276461,-1.5753,-17.2078,119.8276,13.8393,20.0,-0.0,1.5753,0.1127
AGM,53,-0.0008294350492976822,-0.8592,7.8665,0.4514,11.7645,19.7825,7.2025,0.8592,-0.0089
MSI,121,-0.0008895230912059762,-0.8528,9.4318,9.385,14.5758,6.2534,1.6896,0.8528,0.0183
HQH,53,-0.001035525692012999,-0.8283,0.25,3.2509,11.8727,-10.5168,-6.9808,0.8283,0.0277
BILL,45,-0.0010601696839250831,-1.4434,-14.3512,-15.3442,8.6744,-16.4562,-2.3125,1.4434,-0.0886
VECO,66,-0.0012535597003345193,-1.243,-33.1079,6.7446,22.7508,-39.4271,-12.3939,1.243,-0.1598
CRESY,123,-0.0012922742702272648,-0.904,29.191,-7.1563,-19.0476,4.2596,-0.4255,0.904,0.0593
ELV,78,-0.0013168919089512558,-0.7502,-41.2056,-18.0839,-14.1358,-6.1324,-7.4329,0.7502,0.0329
MHLA,118,-0.0014740898016217879,-0.5482,1.1018,4.1523,2.4507,-0.9967,-1.3333,0.5482,-0.0112
BBAR,30,-0.0015141786200620329,-1.0987,20.6055,-34.1684,-34.4828,33.0364,10.6911,1.0987,0.2056
SLMBP,55,-0.0015678055247764985,-0.4717,8.7793,4.694,-2.3785,-1.1715,0.053,0.4717,-0.0066
MMI,123,-0.0016214075384484849,-0.96,-18.2947,-16.2928,10.2759,9.1482,2.8311,0.96,-0.001
UHG,63,-0.0016304018052347344,-0.8154,-31.3629,12.3656,15.1515,1.4354,-4.3038,0.8154,0.0097
PPL,46,-0.0016663334815559588,-0.6267,17.8359,5.1181,5.7474,-0.7146,-0.6637,0.6267,0.0286
WAFDP,73,-0.001719248439620584,-0.583,3.3186,4.2445,10.5967,-0.6066,-0.4563,0.583,0.0103
UEC,103,-0.001807413672436261,-1.244,109.9426,96.0714,92.9701,-24.5902,-1.7857,1.244,0.1447
BBNX,79,-0.0019505045970564568,,,-9.299,1.7656,-7.7287,7.4108,,0.081
AR,95,-0.0020636668002966467,-0.8934,20.2297,-11.5804,-16.0414,-3.2049,1.6446,0.8934,-0.0319
THCH,127,-0.0021235574736411487,-0.6964,-14.5,-18.1818,-8.0645,-4.8733,-1.1278,0.6964,-0.0372
ACGLN,118,-0.0021389313723675753,-0.5469,-6.7409,-2.0634,6.7511,-3.5928,-0.3333,0.5469,-0.0116
LCNB,73,-0.0021429021589577384,-0.6905,3.2691,3.883,9.8623,3.8287,5.1216,0.6905,-0.0094
HOPE,73,-0.0021457381361171196,-0.8498,-9.1071,4.1728,13.4196,3.6166,1.6605,0.8498,0.0019
BMA,30,-0.0021694776863828997,-1.094,-0.4143,-30.151,-28.9036,27.9869,11.4564,1.094,0.2141
CCS,63,-0.0021925099921217286,-1.0226,-34.7589,-6.6023,26.3832,0.9343,-2.7787,1.0226,-0.0921
SRL,30,-0.0022285388746992596,-0.6277,-35.4302,-32.6452,-19.9387,-11.1111,3.9735,0.6277,0.0138
ECC           ,145,-0.0022501740027507104,-0.7938,-7.3636,-4.1663,1.4559,6.5452,-4.5523,0.7938,-0.0261
TVTX,19,-0.0022590476061199126,-0.954,91.6579,-15.1869,16.9459,-33.4435,1.5647,0.954,0.0818
FHB,73,-0.002269908763366645,-0.831,9.9471,-2.4785,10.5388,4.7879,2.4332,0.831,-0.0123
KHC,107,-0.0022746949757849596,-0.5282,-22.4095,-11.6055,-0.8559,-0.1922,-1.0074,0.5282,-0.0368
OPCH,80,-0.002299240237163851,-0.9147,-11.1805,-15.1045,-10.7345,2.1097,-3.8031,0.9147,-0.0266
GRRR,33,-0.00250477927247409,-0.6429,439.3548,-44.782,-5.1078,-11.9019,0.3727,0.6429,-0.0005
CGEM,14,-0.002576082157987193,-0.8351,-61.7857,-11.7786,-14.4,23.231,4.0067,0.8351,0.3617
KGEI,95,-0.002748305350547977,-0.6849,81.6393,-27.1053,-22.9485,1.083,3.351,0.6849,-0.0566
ASBA,73,-0.002769520124714305,,10.2585,1.5572,3.4306,-1.5444,0.2442,,-0.01
DMLP,95,-0.002883077035492496,-0.5961,-7.7964,-12.7453,-5.1716,0.2767,2.1334,0.5961,-0.0464
LB,95,-0.0029548735901516,,49.3495,-20.1495,-24.3294,-2.9716,-4.1008,,-0.085
GOOD,123,-0.003102897835803403,-0.7406,-5.6651,-14.3532,-5.7185,7.6917,1.8504,0.7406,-0.0623
IOVA,14,-0.0031599689311039205,-1.1976,-81.2178,-48.3491,24.4318,-2.7397,-11.3861,1.1976,-0.0489
WASH,73,-0.0031687858362221145,-0.8717,-0.7687,-2.2083,12.5984,4.5008,0.8946,0.8717,-0.0618
LCII,10,-0.0031903318891676018,-0.9876,-8.2623,3.1486,23.0893,9.5114,1.1417,0.9876,-0.0936
SA,114,-0.0032852921882406704,-0.9343,0.2277,62.4539,37.4707,-41.113,-15.2063,0.9343,0.0519
SLB,99,-0.0033096486012215032,-0.8336,-16.0587,-13.1001,8.5857,4.2258,1.3877,0.8336,-0.0451
VTOL,143,-0.00333028247505796,-0.961,-5.3002,1.7819,27.3219,3.4483,2.1242,0.961,0.0338
FIS,123,-0.003472092117560587,-0.8441,-15.5485,-2.9337,-13.205,2.1527,-4.1699,0.8441,0.0129
CSTM,81,-0.0035937063803190383,-1.3537,-16.9946,22.3199,12.5303,-10.9195,-3.2086,1.3537,-0.0078
VCEL,14,-0.003654725417102148,-1.0886,-33.0107,-32.5405,-14.4834,8.9017,-5.63,1.0886,0.0625
OGE,46,-0.0036676581761274658,-0.6366,17.1589,-1.8941,1.4109,-2.0431,-0.7984,0.6366,0.0207
QVCGA,27,-0.0036837130729890474,-1.8182,-65.5667,-37.3939,191.8079,-40.3679,-13.3698,1.8182,0.0097
TEO,139,-0.0037609553207737616,-0.8814,24.4897,-25.784,-12.5257,12.5587,-0.1344,0.8814,-0.004
ROOT,118,-0.0038070714176741426,-1.2778,104.7971,-34.3049,-35.5588,-2.4437,0.3287,1.2778,-0.0565
ASA,114,-0.003868412385785698,-0.7828,97.6386,58.0506,14.6001,-17.5662,-5.3476,0.7828,0.0812
