Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
KC,33,0.007639849727393331,-2.0784,31.2312,-19.9634,-24.1319,18.0778,1.9178,2.0784,-0.1089
DFDV,55,0.007546616806150325,,,,-11.1112,13.3621,3.3654,,0.2139
IONQ,45,0.007477211543033018,-2.426,175.5061,47.6139,-22.273,10.6539,10.0592,2.426,-0.2303
MSA,67,0.007385586701556393,-1.1076,26.1073,24.1485,-4.3992,4.7797,0.1843,1.1076,0.1389
GFR,95,0.007303415482073727,,-40.1489,-42.186,-41.9075,15.0912,-1.5873,,0.2031
OVID,19,0.007220960979831762,-0.9748,72.7027,-12.824,-9.7458,-3.9124,2.0649,0.9748,-0.0813
SBRA,124,0.007138858131087463,-1.0196,23.441,35.2492,15.8591,3.272,1.7313,1.0196,0.0517
THCH,127,0.007056819550837227,,-45.7627,-34.9153,-20.3319,10.4167,3.9106,,-0.3895
GHG,65,0.006975043058417397,-0.9012,11.9632,-13.5071,-32.5323,-0.274,10.7317,0.9012,-0.1503
FRHC,70,0.006894927519134955,-1.3429,30.5683,1.1776,-17.9875,3.2008,0.5729,1.3429,-0.1382
DUOT,33,0.006814020702507149,-1.1086,16.262,-42.9603,-43.9716,14.557,6.8966,1.1086,0.2889
OFLX,67,0.00673049733772205,-1.147,-25.3259,-31.6978,-11.9536,1.8885,10.9025,1.147,-0.0336
KGEI,95,0.006646220983205074,-0.8328,50.3521,13.5638,-2.5114,11.7096,-9.2754,0.8328,-0.191
GEO,63,0.006566781858427541,-1.0381,-10.3237,36.4847,38.3266,-4.9756,3.4978,1.0381,0.2928
BMRN,19,0.0064831518352905905,-0.8972,-12.4479,-1.0069,-0.6557,-6.0918,-1.6484,0.8972,-0.1147
BDX,79,0.00640090745911787,-0.7695,-4.2096,-4.7097,-14.1471,-3.4303,-0.8714,0.7695,-0.014
CSQ,53,0.006320345458913894,-1.0985,8.4609,7.9631,-0.6536,-2.8084,1.4586,1.0985,0.1169
ETV,70,0.0062365570435663955,-0.9024,3.2786,5.8681,-0.3471,1.0948,1.3732,0.9024,0.0796
EH,3,0.006161732259921226,-1.6661,219.4056,67.9228,-6.2596,13.5194,6.2871,1.6661,0.1266
IHS,139,0.006075261660507602,,-33.3799,-42.6683,-37.2368,7.3375,1.7778,,-0.181
CXW,124,0.0059923003031918795,-1.0664,12.9108,61.9529,31.1818,-0.1386,1.6338,1.0664,0.0561
BBAR,30,0.005913359145292114,-1.3278,88.7714,28.3392,1.2912,4.1971,7.2438,1.3278,0.5624
PDS,95,0.005830211363763111,-1.2992,-28.3073,25.6689,-15.2311,9.2955,5.0897,1.2992,0.349
BE,66,0.005751824008844116,-1.7104,-30.0273,6.6574,1.4512,4.0312,2.1869,1.7104,-0.2039
MVIS,66,0.0056692669504946,-1.6172,-12.3778,-45.2138,7.1713,3.7175,5.8182,1.6172,-0.3475
IVA,19,0.005581438052412094,-0.8101,-1.3699,8.5427,18.0328,-8.6806,-6.4626,0.8101,-0.2268
ASBA,73,0.0055013304897157935,,,10.7615,5.098,-1.1121,3.0653,,0.0669
EVH,102,0.005420911384355004,-1.269,1.2246,-6.7676,10.9279,-15.0363,-0.8485,1.269,-0.0886
SRDX,79,0.005342018769679478,-1.6572,-7.2242,75.552,-7.7624,-6.499,4.2542,1.6572,-0.2416
WTS,81,0.005256563931535522,-1.1715,23.8023,17.2498,4.4408,-4.0668,3.5611,1.1715,0.0096
LSF,107,0.005174561587776622,-1.3225,-23.3846,38.3333,-2.3529,4.4177,-5.7778,1.3225,1.8151
GRRR,33,0.005096765639744499,,-93.4255,-69.4059,-60.8861,9.8705,-4.6992,,0.3645
RCC,124,0.005009262186376616,,5.329,3.7014,3.1789,-2.1008,-0.0824,,0.0191
CROX,134,0.004935134328457863,-1.7502,2.4714,-3.1625,6.7094,12.0026,3.03,1.7502,0.5107
DJT,34,0.004871352102766293,,-23.4341,35.1895,5.8752,0.1716,3.9626,,1.957
ELV,78,0.004763331502424425,-1.0173,-6.8297,3.2425,9.5729,0.5834,-2.6409,1.0173,0.046
PECO,124,0.004681582814104861,,14.4318,20.2501,5.5876,-2.9365,1.4524,,-0.058
MHD,70,0.00459630391666097,-0.6309,0.7746,4.1139,4.6148,-3.1354,-0.3365,0.6309,0.0041
ATMU,10,0.004522658984057548,,,10.0534,-2.6214,-2.4272,1.6108,,0.4321
IDYA,19,0.004436452067791559,-1.0868,75.9177,27.1813,6.2479,-11.35,0.6488,1.0868,0.1783
WMB,92,0.004351868728659318,-0.8838,12.686,26.7499,8.893,3.515,-1.139,0.8838,0.121
MSI,121,0.004272253663181717,-0.9578,20.8532,15.7904,15.04,3.9171,-0.529,0.9578,0.133
GOOD,123,0.004193083463308425,-1.3352,-24.761,14.0674,1.2394,-2.6611,-0.9909,1.3352,0.0394
API,33,0.0041134212220213535,-1.5116,-13.9683,-9.3645,-3.9007,7.7491,3.1008,1.5116,0.016
FIS,123,0.004029623918477867,-1.3908,-16.3187,10.2292,6.6838,-2.692,-1.1615,1.3908,0.2151
OGE,46,0.003943082897203725,-0.9607,-6.2726,1.9218,6.4251,0.2254,-1.2293,0.9607,-0.0127
HSBC,131,0.0038600668432973084,-0.8597,35.5047,4.8847,4.344,-3.7765,1.0604,0.8597,0.0204
CARS,45,0.0037831549289122665,-1.3051,24.6455,-1.2834,-1.4941,0.4875,6.5615,1.3051,-0.092
SVRA,19,0.0036979845130399166,-0.9129,140.7407,34.4828,1.5625,-12.0513,8.5774,0.9129,0.0686
SKM,139,0.0036155632845572875,-0.8502,9.9442,9.4184,12.5933,2.2336,-0.1753,0.8502,0.0072
AR,95,0.00353473623379091,-1.0477,-30.6217,12.0075,-15.2891,5.2764,1.3949,1.0477,0.3046
EA,133,0.0034494573363470183,-0.7944,4.7879,8.2235,14.4443,1.4373,1.0999,0.7944,-0.0254
VERA,19,0.003372088591478456,,-15.092,48.6574,-25.3506,-12.789,2.3154,,1.6169
ROOT,118,0.0032960170674191692,-2.1323,40.1062,111.8474,-10.5932,0.7583,5.5054,2.1323,4.9293
VTMX,123,0.0032099803942917133,,,,1.8254,-3.8059,1.9742,,0.024
INSM,19,0.003126864063302359,-1.252,30.1915,35.7216,17.1378,-12.8959,3.4816,1.252,-0.1216
UPWK,45,0.003047710728211197,-1.5734,15.3473,62.6424,-4.5455,-0.4202,6.1518,1.5734,-0.1541
MMM,79,0.0029629767455520875,-1.1648,-16.6183,0.398,-5.1694,-10.1652,-1.7482,1.1648,0.0262
UEC,103,0.00288322402698791,-1.4067,75.3351,113.7255,48.6364,1.5291,4.451,1.4067,0.1211
NODK,118,0.0027957294618160163,-0.8498,-2.9104,-5.0365,1.9592,0.4612,0.0772,0.8498,0.1436
STM,132,0.0027201927108819884,-1.4892,24.3938,6.8083,1.8836,-1.1929,4.3521,1.4892,-0.1312
NU,55,0.0026314262220740133,,86.0987,19.0818,16.737,2.0482,2.0482,,0.4588
SA,114,0.0025520787140858887,-1.1237,-1.403,-9.7074,10.0,6.166,6.609,1.1237,0.3648
QVCGA,27,0.0024846263471587945,-2.7104,-61.1111,-9.901,16.6667,4.3956,-0.0,2.7104,0.2989
BMA,30,0.002390895459038018,-1.3409,114.3449,65.0114,8.2887,-1.227,5.6509,1.3409,0.7196
UHG,63,0.0023089977225088185,,-21.8345,-28.7273,-4.9697,-12.6275,-6.3855,,-0.231
SLRC,54,0.0022228753580559413,-0.9569,11.3568,10.8305,1.5515,-0.7317,1.7083,0.9569,0.0391
MOH,78,0.002141638082859364,-0.9795,8.5555,26.3224,16.8535,-2.4176,-3.8519,0.9795,0.0253
WAFDP,73,0.0020606970808623747,,-20.1138,-2.3603,1.054,-5.9768,0.4356,,0.0688
UBS,73,0.001980411982148784,-1.3537,59.4417,43.6154,8.8838,-5.9972,2.0619,1.3537,0.0033
LYFT,123,0.0019055372878646042,-2.2434,18.3784,37.1608,6.483,-5.0228,9.9217,2.2434,0.3464
INBK,73,0.001818678114754598,-1.6617,-11.9732,75.474,14.8399,-6.1365,2.505,1.6617,0.3597
OKLO,46,0.00173122183719619,,5.0607,-2.7635,0.3868,-2.1195,0.2822,,0.1887
CNX,95,0.0016480398702980036,-0.6762,23.2164,30.5452,-7.0578,3.4172,0.9732,0.6762,0.1744
CCBG,73,0.001569058373662601,-1.0971,-19.2134,-13.0503,-8.883,-6.2365,5.0274,1.0971,-0.0667
GNL,124,0.0014891053288350106,-1.4169,-20.9749,0.5056,-10.9058,-6.4309,1.3903,1.4169,-0.2315
ALVO,14,0.0014098895484694733,,48.5849,11.3074,-4.9296,-20.2116,-1.0676,,0.0035
CPBI,131,0.0013206084559040589,,,,,-6.2374,-5.4945,,-0.0341
PLG,114,0.0012409995437929135,-1.0708,-35.6757,-17.931,-5.5556,5.042,-0.0,1.0708,0.2566
MHLA,118,0.001158174244246538,-0.9729,-0.6497,-2.2093,2.9376,-0.7134,-0.7734,0.9729,0.0011
MSCI,123,0.0010800644745253122,-1.3257,2.7984,10.8089,-2.2574,-5.325,0.9746,1.3257,-0.0216
OXLCP,71,0.0009901083348697582,-0.539,10.0755,6.4528,3.9752,-0.1369,-0.7836,0.539,0.0261
INFY,45,0.0009144665209011069,-1.0866,-9.8358,13.6785,2.5183,-1.9741,2.0054,1.0866,-0.0277
PKBK,73,0.0008327417623399733,-1.2378,-8.6735,11.9172,9.127,-6.5857,2.0141,1.2378,-0.1571
GHM,66,0.0007497614891199684,-0.9861,93.1282,65.757,16.4502,-2.3367,-0.4169,0.9861,0.5926
SLB,99,0.0006684519688431832,-1.1781,1.0168,13.0957,-12.4937,0.3036,3.1669,1.1781,0.0579
NL,74,0.000586068116364197,-1.0486,-22.5297,-9.3534,3.7684,-6.9498,1.9469,1.0486,0.4836
AGRO,52,0.0005034039438579052,-1.157,47.8821,25.1061,-3.0508,2.7678,2.5939,1.157,0.011
CNCK,55,0.0004195904592396722,,4.277,-0.1949,0.9862,0.1953,-0.0,,0.0098
OCCIO,145,0.0003370906044079236,,8.2303,4.2345,0.1551,-2.5567,-0.2905,,0.0298
CSTM,81,0.00026159761074645083,-1.4851,44.2649,12.0452,-1.326,-9.6864,3.0198,1.4851,0.1475
OXLCN,71,0.00017230227427720833,,9.2324,6.2081,3.2842,-1.1123,-0.4701,,0.0142
WTI,95,9.535127462006657e-05,-1.2303,-48.8485,-17.6245,-24.3796,2.1148,4.9853,1.2303,-0.1447
CDLX,34,3.808136175791822e-05,-3.3419,81.2367,48.8616,-50.6388,-4.7059,4.5064,3.3419,0.5337
COHR,48,2.3290492024599502e-05,-2.0439,1.1914,-1.9497,1.8114,-10.2041,7.2859,2.0439,0.3984
BARK,105,2.0682148355911787e-05,-1.815,-53.3526,-29.2105,-49.5625,6.6914,9.2771,1.815,0.5671
GT,11,1.849200570356675e-05,-1.6228,26.4889,5.878,6.4323,0.1405,3.661,1.6228,-0.0556
ONEW,8,1.8155849573264052e-05,-1.5933,-13.5211,-8.206,3.4444,-19.5802,5.3837,1.5933,-0.1861
NVRI,42,1.8095455421040183e-05,-1.588,-14.5553,-29.5556,-16.2483,-41.6404,0.1112,1.588,-0.0278
JYNT,91,1.770118416312583e-05,-1.5534,-39.119,-33.1408,-1.6985,-2.0518,0.4215,1.5534,0.328
ALNT,47,1.7437956820414226e-05,-1.5303,-26.1246,-23.5009,-24.7019,-9.6475,4.7696,1.5303,0.1385
BHF,72,1.7357051446680358e-05,-1.5232,-4.3976,20.7482,2.8543,-0.4182,2.3655,1.5232,-0.0396
CRDF,14,1.7144190547898847e-05,-1.4982,-19.7452,-22.6994,-31.8919,-21.4286,1.2903,1.4982,2.5098
GOCO,137,1.7102940202417636e-05,-1.5009,10.7431,-30.5471,-12.7307,4.5222,9.7864,1.5009,-0.2002
VUZI,121,1.694454799186823e-05,-1.6193,-52.4336,-57.0858,-46.384,-0.0,10.0418,1.6193,-0.414
VYX,94,1.6065984003856773e-05,-1.4099,11.2397,6.2528,-14.3055,-6.1958,-0.2926,1.4099,-0.29
SGI,62,1.5957730334776244e-05,-1.4004,34.5138,15.044,-9.0961,-16.2802,2.6285,1.4004,0.0894
CRON,0,1.5823267882655166e-05,-1.3886,-39.3064,20.0,6.599,-0.4762,-2.9268,1.3886,0.2559
WK,33,1.578270124455762e-05,-1.2708,18.4542,1.1371,-9.7481,4.0052,8.4004,1.2708,-0.1492
CECO,112,1.5718432750492966e-05,-1.3794,60.9836,59.1572,40.587,-1.7821,3.9404,1.3794,0.1501
BWMX,27,1.5468195848071025e-05,-1.0192,119.8855,19.2698,-20.3468,2.235,11.8908,1.0192,0.4844
EVLV,35,1.5125886351315328e-05,-1.3274,22.9885,-27.9461,-38.3285,-11.6822,3.4343,1.3274,0.0575
TSM,132,1.4855821934767061e-05,-1.1993,23.3878,0.5422,6.3006,-3.5093,2.7956,1.1993,0.3867
ICCM,79,1.474642875338042e-05,,-3.7383,-4.6296,-6.3636,-12.6214,-23.5357,,0.1552
AXON,101,1.4680337039625992e-05,-1.2883,22.6023,19.7982,7.4841,-8.6908,2.5106,1.2883,0.2294
MERC,109,1.4629058985851004e-05,-1.2838,-29.2254,7.3158,3.752,-0.7106,2.2798,1.2838,0.0782
FTAI,85,1.4581199468994348e-05,-1.2796,151.44,46.6011,13.7618,-7.2392,4.1852,1.2796,0.4917
WYNN,65,1.4237066752548873e-05,-1.2494,0.785,-14.6747,-15.9799,-11.0981,-3.956,1.2494,0.1153
GLDD,83,1.415046381728445e-05,-1.2418,-4.2877,-5.2055,-21.2742,-10.1156,1.423,1.2418,0.1142
OPCH,80,1.4123571326860235e-05,-1.1874,-1.658,5.9174,-12.4964,-13.4215,-0.9415,1.1874,-0.0676
PLOW,36,1.401372234055115e-05,-1.2298,-25.3207,-4.2693,-9.2206,-3.7961,5.5175,1.2298,-0.1554
AGM,53,1.3001607510263498e-05,-1.1693,38.8524,21.4961,-0.3506,-11.5323,1.9249,1.1693,0.0143
GPMT,124,1.2971524385382175e-05,-1.1863,0.0491,19.824,8.8135,-7.6559,4.1163,1.1863,-0.2059
JBHT,144,1.2830908566808095e-05,-1.126,4.7182,10.4626,-0.7685,-2.9979,3.595,1.126,-0.0007
VTOL,143,1.262009879017759e-05,-1.1075,-0.9423,-0.2278,-5.9413,-7.2298,2.8611,1.1075,-0.0536
DVA,86,1.2601866593279819e-05,-1.1059,40.3148,5.6411,1.2817,-2.4734,-2.2773,1.1059,0.2634
WLYB,21,1.2263431438364897e-05,-1.0762,-30.8388,-9.7195,-13.6708,-1.4696,7.4052,1.0762,0.2226
WABC,73,1.2224460117495904e-05,-1.0449,-11.9013,29.3717,17.0017,-7.5029,1.1412,1.0449,-0.1517
CMG,127,1.2140364109304928e-05,-1.0904,39.1899,8.3211,15.2284,-0.4888,3.2235,1.0904,0.2928
HCA,64,1.165835040382004e-05,-1.0231,6.546,-7.5792,-9.9255,-9.3476,-1.3323,1.0231,0.1987
ACGLN,118,1.1611630399269496e-05,,9.5859,1.7557,9.7526,-1.8789,0.6452,,0.045
LNG,98,1.138600696265955e-05,-0.9992,5.0236,25.2134,8.8077,6.7177,1.1206,0.9992,-0.0613
SGML,82,1.1240149387477363e-05,-0.9864,-8.6586,-21.7304,-2.1999,2.8278,8.6267,0.9864,-0.5218
CVS,129,1.1202545481375705e-05,-0.9831,-31.0865,-0.5084,5.1741,-18.0637,-2.3418,0.9831,-0.0787
BBCP,50,1.1159244013743493e-05,-0.9793,8.6376,12.2642,2.4503,-5.7531,0.7281,0.9793,-0.0489
ASA,114,1.0810553248073576e-05,-0.8673,7.6533,-0.2388,7.0807,3.873,5.2566,0.8673,0.0284
CHRW,68,1.0439072236281443e-05,-0.9161,-11.5864,-13.5542,-5.0511,-4.6481,0.1375,0.9161,-0.1643
KMI,92,1.0186100504324837e-05,-0.8939,-0.3098,9.5765,5.3807,-0.4507,0.112,0.8939,0.0502
SLMBP,55,9.666482892738293e-06,-0.8293,29.1216,29.519,12.6736,-0.2524,2.3431,0.8293,0.1432
UNMA,1,9.181050650335072e-06,-0.8057,1.2917,1.8536,6.9299,-4.8954,-1.048,0.8057,0.011
SFBC,131,8.297244905715506e-06,-0.6349,-6.6653,1.3129,-2.3959,-7.4541,0.1019,0.6349,0.0474
AENT,44,3.0390876331227645e-20,,-90.1834,-67.0,-50.2513,6.0606,-3.4483,,1.172
BIPI,75,3.0390876331227645e-20,,-12.2043,-8.6689,-5.3882,-2.2658,0.4174,,0.1357
SWIM,111,3.0390876331227645e-20,,-30.5322,-33.5121,-33.1536,-0.8065,9.0909,,0.452
ZVIA,13,3.0390876331227645e-20,,-55.0439,-49.1315,-22.3485,3.4146,5.2632,,-0.4697
TOYO,88,3.0390876331227645e-20,,7.874,3.3962,1.5755,-0.5474,-0.1818,,0.0164
OABI,15,3.0390876331227645e-20,,15.869,5.7471,-21.0978,-35.8696,-1.9576,,-0.1552
FLYX,143,0.0,,,,,,,,-0.2413
CNQ,95,-6.927672612917703e-05,-1.115,18.6627,23.8538,5.666,2.0145,2.6795,1.115,0.2019
GAB,71,-0.0001539847279077081,-0.9463,-7.4338,-2.8143,-3.4292,-1.2911,2.3211,0.9463,0.094
LCNB,73,-0.00023412100631412148,-0.9592,-16.0211,10.2081,0.7523,-7.6459,3.1966,0.9592,-0.0619
RWAY,55,-0.00031768812837177436,,19.5386,14.5921,-1.8369,-0.4747,-0.3953,,-0.0079
NOG,95,-0.00039768219564238516,-1.0088,10.419,23.2839,-10.9914,1.7843,4.0625,1.0088,0.0968
MLI,81,-0.00047679131765607116,-1.3227,23.2868,7.9814,10.1927,-10.3244,2.9375,1.3227,0.1258
EPR,124,-0.0005615742993443434,-1.0244,18.3031,7.4437,3.3188,-7.9851,-0.8335,1.0244,-0.1438
ECC           ,145,-0.0006459475124073389,-0.8259,7.4578,2.3615,-3.7366,-3.2791,-3.095,0.8259,0.1024
HQH,53,-0.0007260409451510428,-0.9113,-14.6991,-7.1452,-7.3151,-12.093,-3.2436,0.9113,0.0009
CHSCN,52,-0.0008112113610233934,-0.5869,11.3485,7.2064,3.2069,1.5787,-0.5598,0.5869,0.0357
KRO,74,-0.0008864481923184526,-1.3471,6.0,7.2549,9.0878,-8.1768,6.0461,1.3471,0.2349
BRSP,124,-0.0009686581552195276,-1.3923,13.0621,17.9329,3.2787,-8.3583,4.9129,1.3923,-0.0865
XPRO,99,-0.001052858846119377,-1.0327,-15.5879,-16.1308,-33.6302,-1.278,2.8799,1.0327,0.2385
AGCO,66,-0.0011325256454556738,-1.2595,-8.889,-1.2256,-11.2738,-4.0385,0.3834,1.2595,-0.0023
CGEM,14,-0.0012115454297045598,,-28.4889,-17.7588,-20.1843,-22.2864,-10.1977,,0.6043
BNL,124,-0.0012987851999248076,-1.0343,2.1958,5.8397,3.3705,-8.5233,-2.0665,1.0343,-0.1255
SAIC,45,-0.001379749903777764,-1.0192,11.2357,18.977,1.0851,-3.8943,0.0401,1.0192,0.0335
SSTK,45,-0.001459803909395677,-1.2921,-14.0717,-7.8461,9.2425,-3.9755,2.2186,1.2921,-0.0754
AFCG,123,-0.0015413705036487204,,-21.8433,5.1139,-8.3475,-7.5054,4.2389,,0.0337
CNTY,65,-0.0016211549006550073,-1.6889,-41.5882,-40.5479,-33.8415,-12.212,1.417,1.6889,-0.3819
PPL,46,-0.0017094368688304242,-0.9533,-5.9701,1.7454,8.0091,-4.8454,-1.9644,0.9533,0.0086
NTRA,78,-0.0017877269093984766,-1.3872,39.7228,19.7705,-6.4939,-5.9186,-1.2261,1.3872,0.4843
ACHC,78,-0.0018710107486968302,-1.1877,-15.5307,6.2887,-4.6968,-5.9572,0.6727,1.1877,-0.0322
CRESY,123,-0.0019511297065161908,-1.3023,60.6799,33.9394,14.9545,-8.2648,4.6632,1.3023,-0.0402
AEF,54,-0.00203654967558358,-1.0164,0.7994,-2.3845,-3.8353,-4.4788,-0.9894,1.0164,0.0262
MTH,63,-0.0021143538281043067,-1.3844,70.7323,19.8188,4.3255,-16.3965,2.7341,1.3844,-0.0406
SRL,30,-0.0021981452061838025,-1.1172,-20.9994,-16.0112,-2.447,-5.0167,-4.3189,1.1172,-0.0382
APYX,79,-0.0022767413197572763,-1.6258,28.022,-65.3789,-48.2222,-14.5923,-13.1356,1.6258,-0.4457
KOS,95,-0.00236149262300344,-1.3402,4.8287,2.1244,-10.7427,-0.0,4.4034,1.3402,-0.1263
BEPH,46,-0.002446690159268675,,1.6158,-7.4066,-0.4285,-5.595,-2.7114,,0.0402
MVO,95,-0.0025269656860788963,-1.1013,-3.568,8.1692,-1.6908,-0.0822,-2.267,1.1013,-0.0455
APOS,71,-0.002612972390032701,,,,2.907,-3.3522,-1.5544,,-0.0229
JPM,73,-0.00269093892305705,-1.0729,19.4992,13.2501,7.6129,-9.7169,-2.1913,1.0729,0.1628
IPX,103,-0.002769245144699849,,60.2103,48.6179,16.4331,-3.2823,-0.586,,0.6049
DOMO,33,-0.002844129638789859,-2.3359,-33.1143,-24.1996,-6.1751,1.5717,1.5717,2.3359,-0.0998
NNI,55,-0.0029391231065458074,-0.8768,-12.4302,-11.2652,-7.452,-2.7469,0.5206,0.8768,0.0675
NUVB,19,-0.0030176895927993223,-1.1693,-33.5,-22.2222,-18.9024,-18.0451,-4.6667,1.1693,1.1975
GMED,79,-0.0030982076078282833,-1.2941,-38.6124,-17.5152,-15.1577,-15.5401,1.7194,1.2941,-0.0252
SYPR,66,-0.003184308777352265,-0.7056,-14.2857,-1.0309,-7.2464,-6.25,0.9709,0.7056,-0.1912
GAME,133,-0.003268654870022375,-0.6942,-28.1463,-57.6441,-34.8245,-4.7337,1.3378,0.6942,-0.096
CLNE,92,-0.003343944574688438,-1.5642,-43.5385,-14.0515,-13.6471,-3.5422,6.4039,1.5642,-0.3368
SRAD,34,-0.0034025520470955003,,-11.4484,-16.5168,-11.2945,-7.9334,0.0907,,0.0363
AUDC,139,-0.0035073150096566587,-1.4569,-40.4246,25.9845,9.2664,-4.4169,3.2733,1.4569,0.0866
VECO,66,-0.003589560981146606,-1.3414,45.2381,14.3142,-4.3696,-6.5225,3.5071,1.3414,0.1369
KGC,114,-0.003675194722722621,-0.924,40.485,23.882,18.696,0.3367,4.2071,0.924,0.0651
NRIM,131,-0.0037562018164333656,-1.1927,-3.2689,32.5751,23.6393,-11.1382,4.809,1.1927,-0.151
FHB,73,-0.003836147112577275,-1.3171,-17.8939,16.2074,7.2328,-11.2579,1.3883,1.3171,-0.0567
DEA,124,-0.003920121724235593,-1.0487,-15.7396,-9.2377,-5.8843,-11.5824,-0.2198,1.0487,-0.1612
TDY,66,-0.004001080730527019,-1.0605,-4.2534,2.9188,-2.737,-7.1586,-0.1874,1.0605,-0.0361
LCII,10,-0.004078924538075998,-1.4978,11.4798,-0.3995,-10.5489,-10.967,3.4395,1.4978,-0.0661
CCS,63,-0.004162669879858327,-1.3376,48.5272,10.4966,-1.1153,-18.8017,1.6243,1.3376,0.0021
JSM,70,-0.004248633852100652,-0.9827,9.3042,-0.5159,3.741,-11.8331,-5.85,0.9827,0.0174
MAIA,19,-0.004328376656907766,,-73.1978,-58.27,-46.5405,-20.3236,-7.2072,,0.9748
BIRK,134,-0.004403727781287129,,,,,2.2085,3.3653,,-0.0462
INTR,30,-0.00449046092433608,,105.7851,69.9659,22.3587,-8.0321,-0.1862,,0.0613
BFIN,131,-0.004577563497274671,-0.8763,-3.1047,18.7514,3.5537,-12.6106,4.2333,0.8763,0.0227
BNT,118,-0.004657819424473226,,-19.3152,16.1935,3.671,-7.2036,4.1615,,0.0472
DVN,95,-0.004738180642608869,-1.1921,-29.6893,-4.6519,-13.8109,-3.2817,1.7574,1.1921,0.1366
WASH,73,-0.004818955503711626,-1.3507,-37.7472,9.6185,2.4856,-13.0909,2.9785,1.3507,-0.1745
GSBC,73,-0.0049024895799124005,-1.1146,-11.5004,3.476,4.713,-13.1365,1.574,1.1146,-0.1258
INTC,132,-0.0049804701289381135,-1.4603,52.1962,40.6634,19.8684,-9.2821,5.3465,1.4603,-0.0781
PCTY,33,-0.0050612949006798805,-1.5564,-27.228,-11.839,-21.5428,-1.8264,1.6255,1.5564,0.0225
PRA,118,-0.005149338482880858,-1.019,-35.3641,0.3132,-29.1482,-7.7283,3.6313,1.019,-0.0971
KHC,107,-0.005233634209107038,-0.6825,-6.7765,-4.5876,10.2814,-7.3198,-4.4384,0.6825,-0.0079
EEX,123,-0.00531082029015293,-1.1594,43.8016,37.3684,20.2765,-12.4521,4.8622,1.1594,0.0681
CELU,19,-0.00539266560911605,-1.2716,-86.8571,-67.4682,-36.1111,-21.7391,-65.6805,1.2716,0.7857
BEDU,102,-0.005475203751561284,-1.1555,-56.654,-29.6296,19.3717,-27.6316,-17.3387,1.1555,0.3058
PLD,124,-0.0055569652024186735,-1.2759,4.0132,-3.9811,-4.4118,-14.5608,-0.8692,1.2759,-0.0603
BCAL,73,-0.005643127221899802,-0.6233,-10.0599,9.2364,1.8305,-14.514,-0.7026,0.6233,-0.1529
MTG,118,-0.00572265636814952,-1.0367,36.8245,15.4304,0.4307,-9.0242,0.617,1.0367,0.1372
ZEUS,81,-0.005802744787039077,-1.1525,64.7701,25.5794,3.4171,-17.2101,1.3502,1.1525,0.0401
ESE,139,-0.0058850354274114225,-1.1578,11.2786,10.7338,-0.4393,-8.5179,2.0913,1.1578,-0.1037
IOVA,14,-0.005963061784831842,-1.4898,-8.4795,-28.8636,1.7886,-29.393,8.8864,1.4898,0.7
ATOS,19,-0.0060483415938855775,-1.2252,-1.2987,-19.1489,-5.0,-23.6842,-11.9048,1.2252,0.9574
RTX,3,-0.006129968354388386,-1.1214,-16.3636,-13.0875,-3.8864,-3.5228,-1.392,1.1214,0.164
