Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
VUZI,121,0.004363801467533374,-1.9248,-73.2535,-37.6744,-22.5434,11.9403,15.7143,1.9248,-0.0763
API,33,0.004293059981066365,-1.4231,-17.7258,-9.2251,-10.5455,11.3821,1.3575,1.4231,1.2661
CCLD,33,0.004204583801777415,-1.9889,-12.2449,148.0769,91.1111,11.2403,-16.2437,1.9889,0.1223
INBK,73,0.004142848541270164,-1.5215,127.7919,29.8152,-5.7685,4.8741,-12.0067,1.5215,0.124
MKTX,70,0.004073943744891549,-1.2284,-28.4343,-16.6138,-8.4924,2.5788,0.1288,1.2284,0.3196
OFLX,67,0.003992070627583542,-1.2372,-43.9909,-17.9981,-14.2884,13.5475,0.4308,1.2372,-0.03
FRHC,70,0.00391613743046667,-1.3697,-6.4769,-7.5655,0.4744,2.361,6.353,1.3697,0.3087
STM,132,0.003825050573441548,-1.6204,-6.0538,-12.0423,-10.9048,3.5967,-0.6733,1.6204,-0.2833
LCNB,73,0.0037630079090142403,-1.1157,5.8849,-3.9228,1.6583,4.6109,-4.9128,1.1157,0.1089
KOS,95,0.003681904268185371,-1.3481,-7.4355,-9.3611,-2.4,8.6885,-3.1481,1.3481,-0.2334
BBIO,19,0.0035959659434817177,-1.5033,96.4236,-9.4699,-21.3865,11.0675,-6.5441,1.5033,0.0068
CARS,45,0.0035224468660389257,-1.3462,8.1818,9.5883,8.7634,6.0801,3.6511,1.3462,-0.1521
ATOS,19,0.0034403462569410222,-1.5315,38.2979,71.0526,30.0,10.7692,-12.6214,1.5315,0.2672
AR,95,0.0033770894436973863,-1.0722,67.1201,49.2044,37.4614,7.7743,1.9397,1.0722,-0.1105
DSGR,67,0.0032938855316411216,-1.2553,35.9121,27.356,7.6774,11.9233,2.4876,1.2553,0.2915
SLRC,54,0.0032282152431760682,-0.8491,25.9717,13.6616,12.3105,0.414,-0.8844,0.8491,-0.0347
WYNN,65,0.0031371889647012303,-1.2984,-4.4534,11.9793,-6.0124,9.0114,2.231,1.2984,0.1859
GAME,133,0.0030640978038264026,-1.2395,-67.1679,-22.4852,-16.0256,0.7634,-30.0,1.2395,-0.4715
RCC,124,0.003001094904931828,-0.4396,8.8387,4.9539,2.3379,0.5361,0.3717,0.4396,0.0293
GNL,124,0.0029026580652898146,-1.5206,-13.3332,-13.7692,6.2969,0.4011,-5.3748,1.5206,0.17
BRSP,124,0.0028282799324477834,-1.3572,8.4894,-8.0076,-10.3394,0.3721,-2.3343,1.3572,-0.0369
HSBC,131,0.0027620264143230827,-0.9244,30.5767,24.4954,23.4734,1.2766,-0.5704,0.9244,0.0341
ACHC,78,0.002672841337105277,-1.3329,-0.8634,-6.7289,-17.9783,4.0209,2.0009,1.3329,-0.1107
CROX,134,0.0025752493749039256,-1.8936,41.4395,46.0586,24.7015,6.5215,3.7383,1.8936,-0.0322
RWAY,55,0.0025228715670575492,,16.9987,2.1001,-6.3522,2.3372,-1.0363,,-0.0954
GAB,71,0.002452748110693967,-0.9798,9.8995,13.0819,2.1349,1.6702,0.7562,0.9798,0.0712
CSTM,81,0.002358326211139918,-1.4642,35.9473,21.3326,11.5286,12.5981,5.6773,1.4642,-0.1452
CNX,95,0.0022989593141677024,-0.6899,62.9492,24.822,24.7036,6.4639,-1.2762,0.6899,0.3439
PPL,46,0.0022159964274072485,-1.0112,14.8363,12.8663,13.2921,5.6553,1.3669,1.0112,0.2154
PDS,95,0.0021324084215640776,-1.2835,62.1927,29.0635,20.6863,6.1829,-0.2436,1.2835,-0.1042
BCAL,73,0.002066466818528072,-0.6358,1.2364,-7.3236,-8.2399,1.6523,-6.4541,0.6358,0.0533
SHMD,66,0.0019700316488560775,,,,,11.4894,5.8824,,-0.1863
SSBI,73,0.0019029242309534387,-1.0738,-36.6593,-29.5453,-14.1264,1.6181,2.5641,1.0738,-0.1338
NOG,95,0.0018286608106853508,-0.9524,35.9261,10.2545,13.4587,6.0103,-0.1302,0.9524,-0.0193
NRIM,131,0.001747262010537014,-1.2751,53.3815,15.6941,21.8854,0.2718,-4.4993,1.2751,0.19
JSM,70,0.001676367788788969,-0.914,3.0799,3.6144,-5.9271,-1.0053,-0.3153,0.914,0.0971
ATMU,10,0.001574670018674227,,49.7814,36.0988,28.7145,9.5007,3.9243,,0.3339
SPRO,19,0.0015131094048385395,-0.9525,-21.978,21.3675,-15.9763,8.0986,1.8797,0.9525,0.0038
OPCH,80,0.0014348954897487449,-1.1729,4.4118,-1.4215,-7.1606,7.6459,2.2017,1.1729,0.0853
VERA,19,0.0013577081877504638,-0.9694,308.0559,174.4942,-22.6903,8.0548,0.8515,0.9694,0.1952
BEDU,102,0.001275221551507667,-1.298,41.9753,101.7544,-8.7302,10.4348,-1.9802,1.298,0.0146
BNT,118,0.001199796183088919,-1.4201,40.1878,20.6503,5.2016,3.5639,-1.6796,1.4201,0.2605
BDX,79,0.0011289238727314023,-0.8405,-6.4652,-1.8423,-1.0203,0.7852,1.9797,0.8405,0.0502
APOS,71,0.0010617700542370565,,,3.4447,0.9807,0.3019,0.3771,,0.0581
MMI,123,0.0009631392343436023,-1.4552,6.827,-6.9289,-10.6078,5.1655,1.3196,1.4552,0.2731
CNQ,95,0.00089440908463655,-1.1492,43.344,15.7364,7.7416,5.1945,-1.6084,1.1492,-0.0254
IDYA,19,0.000813251954236686,-1.0571,46.9642,15.5549,-20.9217,7.7428,6.6445,1.0571,-0.0599
MHLA,118,0.0007436266597812897,-0.9518,-6.6378,-4.5286,-3.7911,3.4143,2.0639,0.9518,0.1408
NNI,55,0.0006619778119998659,-1.1128,8.1651,21.897,21.5664,0.8393,-2.8826,1.1128,0.0875
CHSCN,52,0.0005966838838897701,-0.6071,12.7786,5.1976,2.367,0.817,-0.1166,0.6071,0.0188
PCTY,33,0.0004889811038649713,-1.669,-21.6046,-11.0771,-15.7161,6.9916,0.9068,1.669,0.2645
AGCO,66,0.00042251362745628876,-1.2587,-7.1435,-5.9914,-0.3672,10.519,2.3984,1.2587,0.0252
CSQ,53,0.0003521091897318157,-1.1041,25.572,16.3101,3.4672,-5.1429,-0.7126,1.1041,0.0349
SLB,99,0.0002745068602188234,-1.1198,0.1093,-11.4826,-7.0111,-2.3919,1.7466,1.1198,-0.0527
WABC,73,0.00019772943011395227,-1.0415,22.8316,-5.0552,6.9381,0.4916,-3.8034,1.0415,-0.0085
ECC           ,145,0.00013297877559842166,-0.7471,20.7143,17.9294,5.4478,-0.5598,-0.0992,0.7471,0.0211
CRDL,14,1.659199594516073e-05,-1.9843,292.2156,181.7204,33.6735,25.1908,7.5472,1.9843,-0.0153
LB,95,0.0,,,,,,,,0.7853
TOYO,88,-2.1740799388243138e-20,,5.4245,1.9617,-0.2232,80.6711,73.4644,,0.2963
SUUN,113,-2.1740799388243138e-20,,,,,2.1277,5.0794,,-0.2993
ZVIA,13,-2.1740799388243138e-20,,-78.8586,-58.439,-42.8188,22.5352,4.3478,,0.5758
BIPI,75,-2.1740799388243138e-20,,1.4541,11.0839,-2.5255,-1.2128,-2.7996,,0.0855
ZK,9,-2.1740799388243138e-20,,,,,28.5714,15.4135,,0.4417
OABI,15,-2.1740799388243138e-20,,-0.2299,-5.6522,-26.5651,15.4378,3.1662,,0.109
AENT,44,-1.2676383873235953e-05,-0.3934,-9.0,175.7576,61.5385,-8.0586,-0.3401,0.3934,-0.1458
UNMA,1,-2.342263202200103e-05,-0.7269,8.5506,6.5752,1.8823,-4.1734,-1.6206,0.7269,0.0014
BFIN,131,-2.7897066858395397e-05,-0.8511,35.4638,14.0734,3.1527,-0.8902,-2.3069,0.8511,0.1582
NODK,118,-2.9491442745654452e-05,-0.8352,12.8467,18.8317,8.95,2.9754,2.7868,0.8352,0.0193
KMI,92,-2.9915492597641704e-05,-0.9284,24.2261,13.3693,13.3746,-1.1801,1.8906,0.9284,0.1789
LNG,98,-3.0289275141946574e-05,-0.94,9.3865,-12.64,1.3113,-10.5583,-2.7506,0.94,0.0602
WLYB,21,-3.1852072848738495e-05,-0.9885,6.7591,18.2527,9.5651,-13.4072,-0.8871,0.9885,0.1929
EPR,124,-3.350058275965551e-05,-0.9901,1.0101,-5.9879,0.3529,-1.9391,-1.1993,0.9901,0.1718
CHRW,68,-3.364687351406448e-05,-1.0442,-9.5838,4.593,16.9058,-0.4429,3.743,1.0442,0.266
ASA,114,-3.406834555540136e-05,-0.9568,16.6148,16.8939,32.6426,3.0995,-3.3043,0.9568,0.179
SGML,82,-3.665324518506833e-05,-1.1375,-61.5443,-50.8676,-4.0176,22.9562,3.3634,1.1375,0.1146
BBCP,50,-3.6795024770839144e-05,-1.1419,4.0639,-7.3045,-12.4542,17.5732,4.9839,1.1419,-0.044
DVA,86,-3.7632813232212136e-05,-1.1679,48.9974,41.0411,15.9155,5.8931,3.1276,1.1679,0.1492
HCA,64,-3.818382025873053e-05,-1.185,24.966,35.2142,9.1249,5.7188,6.0949,1.185,0.2653
AGM,53,-3.894491885325476e-05,-1.2783,27.4997,4.9414,-2.8761,-5.3853,-3.3743,1.2783,0.0027
TOI,80,-3.9089276249675944e-05,-1.2131,13.5632,-67.7124,-71.1111,6.8826,-8.747,1.2131,-0.3065
OMF,55,-3.924072262538568e-05,-1.2878,31.6186,18.1721,2.9139,0.4275,-1.4309,1.2878,-0.0531
GOCO,137,-3.933739052477488e-05,-1.2208,-46.9605,-23.6324,-18.5214,-0.382,-9.9372,1.2208,-0.1484
CVS,129,-3.936639089459163e-05,-1.2217,-11.7778,-11.327,-18.5039,3.4899,4.8312,1.2217,0.0943
JBHT,144,-3.9904508867858125e-05,-1.2384,-6.0152,-14.9171,-20.7382,0.8274,-2.0158,1.2384,0.0574
AXON,101,-4.1915201175153306e-05,-1.3008,45.7542,21.6665,-10.3675,-4.0863,-0.1879,1.3008,0.3797
PKBK,73,-4.2689188822929424e-05,-1.4453,-1.463,-11.9554,-3.2139,0.3081,-4.4545,1.4453,0.2815
SRDX,79,-4.629167920683328e-05,-1.4693,121.1356,25.9659,31.1506,0.214,-0.0238,1.4693,-0.0858
PLOW,36,-4.6461814709758256e-05,-1.4419,-13.5382,-9.6823,2.2827,10.0034,1.9529,1.4419,0.2515
SATL,121,-4.651981544939177e-05,-1.4437,-44.0,-13.1783,-24.8322,7.0536,-2.0588,1.4437,-0.0384
FTAI,85,-4.68033746209334e-05,-1.4525,195.0805,101.2813,46.1883,-28.036,-8.3174,1.4525,0.2505
SGI,62,-4.743816049358908e-05,-1.4722,39.1049,20.9146,-5.9626,5.919,-2.8304,1.4722,0.1217
GLDD,83,-4.753805065629125e-05,-1.4753,25.3425,32.2254,0.0,6.2295,3.0509,1.4753,0.3217
WK,33,-4.914918231277777e-05,-1.4295,-21.8579,-22.7364,-9.9766,6.626,0.4984,1.4295,0.0799
MERC,109,-4.914918231277777e-05,-1.5253,9.7169,2.2375,0.8742,12.7133,3.6907,1.5253,-0.1445
MVIS,66,-4.916336027135485e-05,-1.5925,-75.9674,-56.1338,-48.9177,10.1695,-3.9216,1.5925,0.1038
INTC,132,-5.120820856976754e-05,-1.5892,-0.0946,-28.9755,-29.3124,-0.7131,-1.0735,1.5892,-0.2748
BHF,72,-5.208466419089621e-05,-1.6164,2.1574,-15.3963,-3.5745,1.4154,-1.0362,1.6164,0.0084
CRON,0,-5.2387556942315676e-05,-1.6258,48.0,23.3333,28.2178,12.3552,-0.0,1.6258,-0.0485
CECO,112,-5.279678438306325e-05,-1.6385,102.8363,27.444,7.8415,-11.8258,-7.0773,1.6385,-0.0297
EVLV,35,-5.311578845104758e-05,-1.6484,-51.8519,-33.1776,-27.9597,15.7343,-1.2605,1.6484,0.6183
GT,11,-5.3212456350436774e-05,-1.6514,-8.4077,-13.4926,4.9446,9.5045,-0.6323,1.6514,-0.2316
NVRI,42,-5.557759762215899e-05,-1.7248,-1.6667,39.5899,7.1429,2.5989,-4.6117,1.7248,0.181
CNTY,65,-5.7343397917668206e-05,-2.1004,-63.4247,-38.4793,-7.931,6.367,3.1008,2.1004,-0.012
VYX,94,-5.8071629426400113e-05,-1.8022,-13.2334,-18.3395,14.9085,3.566,-2.6656,1.8022,0.0787
ALNT,47,-5.904797521023095e-05,-1.8325,-22.9239,0.7543,-6.5935,8.8192,1.3179,1.8325,-0.2612
ONEW,8,-6.320791714727914e-05,-1.9616,-14.1528,-6.4785,-1.5244,-3.4056,3.1533,1.9616,-0.1684
BARK,105,-6.404570560865213e-05,-1.9876,14.0351,61.0905,4.0,-33.0769,-4.2169,1.9876,-0.0867
JYNT,91,-6.414559577135429e-05,-1.9907,8.3754,62.095,51.7695,10.7928,2.7596,1.9907,-0.165
COHR,48,-7.128935353621552e-05,-2.2124,46.3828,49.2936,-10.0993,-27.6901,-1.7314,2.2124,0.2553
SWIM,111,-7.447939421605881e-05,-2.3114,3.4853,55.6452,19.1358,24.8705,6.4516,2.3114,1.2897
QVCGA,27,-7.55685192158437e-05,-2.6532,-29.703,-21.978,-49.6454,4.2254,-6.25,2.6532,-0.1324
CDLX,34,-0.00011868240234342294,-3.6832,53.4151,3.0588,4.41,10.6164,4.0441,3.6832,-0.6079
RGNX,14,-0.00013399129303735783,-1.752,-27.2312,-27.0463,-32.2794,25.0871,12.7435,1.752,-0.0772
OCCIO,145,-0.00017123670791335056,-0.4402,11.3692,6.8448,2.8107,-0.8433,-0.4434,0.4402,0.0432
XPRO,99,-0.00026693140147602385,-1.0514,17.6313,40.2556,16.3839,-2.8702,4.1189,1.0514,-0.2396
GHG,65,-0.0003451756058409603,-0.9461,-37.6777,-27.9452,-19.0769,6.0837,-0.4065,0.9461,0.362
CNCK,55,-0.00042354354511711396,,3.6062,3.8086,3.6062,0.0941,-1.7241,,-0.0094
AGRO,52,-0.0005009924948964087,-1.2358,11.6069,-10.7902,-0.878,-0.0,-5.1282,1.2358,0.1555
CPBI,131,-0.0005713663211194085,,,0.3018,-2.3506,-1.3039,-0.1984,,0.2426
ABUS,19,-0.0006580454441587145,-0.9583,30.2326,65.5172,20.4301,6.8452,-2.623,0.9583,0.246
DMLP,95,-0.0007293720936433606,-0.9164,23.3844,20.3336,9.3018,4.274,-1.8053,0.9164,-0.0056
EEX,123,-0.0008171490417933965,-1.2965,50.0,9.1954,-0.1751,4.2105,14.8206,1.2965,-0.1881
OXLCP,71,-0.0008719686807783443,-0.4944,11.1685,4.4299,1.633,-0.7264,-0.0851,0.4944,0.0391
PECO,124,-0.0009537934641366562,-0.4649,9.4552,-8.977,-9.27,-2.5033,-1.2407,0.4649,0.1339
EVH,102,-0.0010541552838818388,-1.4666,-31.7112,-26.7542,-38.4191,9.1553,7.6739,1.4666,0.3808
HQH,53,-0.001118776403412188,-0.984,8.767,17.1367,0.5473,-6.2802,-0.9753,0.984,0.0878
LCII,10,-0.0012166706139122964,-1.6638,-1.6129,-1.2182,-11.5716,7.6538,-1.9492,1.6638,0.1944
MHD,70,-0.0012652487288600152,-0.6658,7.8746,3.612,-1.0947,-2.9275,-0.3342,0.6658,0.082
ASBA,73,-0.001354998991062916,,19.8183,8.1768,4.4379,-0.8893,-0.6655,,0.116
PLD,124,-0.001436739995575091,-1.3816,-9.0492,-5.2782,-17.3052,-3.3453,-3.0775,1.3816,0.1051
GMED,79,-0.0015179196818181455,-1.3876,20.3119,45.8596,23.2507,-1.4007,-0.9494,1.3876,0.0284
OGE,46,-0.0015834249904015747,-1.0162,6.7861,4.7725,11.9024,2.3967,-0.4822,1.0162,0.1773
OXLCN,71,-0.0016520333385553955,,12.177,5.62,3.2018,-1.8849,-0.3331,,0.027
MMM,79,-0.001748021902532212,-1.2578,23.2752,22.7866,31.2859,-1.4779,0.4214,1.2578,0.3399
WTS,81,-0.0018249282231696023,-1.2699,19.3105,1.7575,-3.1157,9.1147,1.0876,1.2699,0.1403
KGC,114,-0.0018966827892222108,-1.0458,71.1524,38.1577,61.5465,1.353,-5.2494,1.0458,0.2221
WMB,92,-0.0019676524119317793,-0.8925,44.8009,14.2415,15.5408,-3.0853,1.3756,0.8925,0.1382
BIRK,134,-0.0020769850127402797,,,17.6471,19.1721,2.7018,3.3293,,-0.1444
KGEI,95,-0.002121962570662083,-0.7571,-5.5851,-16.8618,6.9277,2.8169,1.7094,0.7571,-0.058
ELV,78,-0.002205462286490478,-0.9945,15.8004,12.1635,8.2375,0.1735,-0.1177,0.9945,-0.0546
HOPE,73,-0.0022899196589754884,-1.3755,26.9409,4.8651,-2.1174,-1.7094,-4.7945,1.3755,0.1518
DEA,124,-0.002362013207128622,-1.114,-8.328,1.0023,3.7092,-3.9696,-1.0673,1.114,0.108
SLMBP,55,-0.002432804960903314,-0.7659,51.8082,17.2092,6.5642,-1.7243,-0.7123,0.7659,-0.0053
PFX,55,-0.0025106979385671364,-0.7843,33.0746,23.3217,2.2258,-2.1681,2.5533,0.7843,0.0232
EA,133,-0.0025884762036570176,-0.8441,4.6797,-3.2745,-5.4823,-4.5153,1.2444,0.8441,0.0324
ACGLN,118,-0.002663934439161557,-0.7409,2.5579,0.7884,-2.6747,0.2486,0.6979,0.7409,0.089
DVN,95,-0.002748909307134632,-1.101,6.4253,11.6176,11.6012,1.9189,-0.8444,1.101,-0.1428
FHB,73,-0.0028291403590583477,-1.1924,18.4636,1.9415,-1.1387,-2.5086,-2.9136,1.1924,0.0835
AEF,54,-0.002900192471708727,-1.0025,5.6924,8.2743,2.6167,-5.3018,-1.3359,1.0025,0.1127
ZJYL,67,-0.002986280953882765,,736.6413,119.2,-56.9182,6.2044,7.8853,,0.0156
ITRG,114,-0.003062877292789447,-1.208,-17.9279,-1.0858,28.1294,0.1098,-2.2472,1.208,0.0989
CGEN,14,-0.0031761114100172954,-2.6917,106.6667,210.0,-17.803,22.1198,6.6298,2.6917,0.142
BNL,124,-0.003214675375040957,-1.1012,2.3844,-3.2646,3.7381,-4.9914,-1.1687,1.1012,0.1858
ETV,70,-0.0032858666894664576,-0.9063,16.1442,9.7066,2.0704,-5.2335,-2.2523,0.9063,0.0289
JPM,73,-0.003369103468608515,-1.0477,48.0748,30.7503,9.9962,-3.0598,-5.4324,1.0477,-0.0019
WTI,95,-0.00344984363813568,-1.2613,-44.0337,-32.0596,-25.5355,1.3453,-3.2864,1.2613,0.1094
NUVB,19,-0.003539451476300146,-1.6063,81.2865,133.0827,39.0134,3.871,1.9737,1.6063,-0.2584
ARBE,45,-0.0035997444517485103,-0.7651,-7.8341,1.0101,4.712,-1.0,-9.1892,0.7651,-0.0792
MSCI,123,-0.003688470678670548,-1.4229,4.613,-5.5915,-12.1451,0.7593,-0.5381,1.4229,0.2048
SBRA,124,-0.0037560691695020837,-1.0305,40.3001,3.7345,6.4222,-6.0357,-4.1077,1.0305,0.2133
UPWK,45,-0.0038496809920592514,-1.6612,20.3872,-25.9804,-21.7037,-1.6083,-1.7045,1.6612,-0.0438
FIS,123,-0.003916455872387992,-1.1836,41.6084,28.4673,10.2055,0.394,-0.0399,1.1836,0.1143
NU,55,-0.003990256575644338,,70.4448,43.1325,5.4126,-3.9562,1.2,,0.0704
SFBC,131,-0.004056568094508673,-0.6822,11.9768,10.5257,0.0607,-5.308,1.1516,0.6822,0.2776
GOOD,123,-0.004150250806858725,-1.2448,32.0109,15.7307,16.1805,0.189,-3.1092,1.2448,0.1512
ESE,139,-0.004227588910780054,-1.2593,14.0292,2.976,7.8216,4.6733,0.2493,1.2593,0.2236
CCBG,73,-0.004300265688592835,-1.0847,-14.2334,-1.3607,-2.9353,-4.8681,-6.2806,1.0847,0.195
BEPH,46,-0.004372085988817028,-0.8776,-0.2947,7.6808,-4.7757,-1.1509,0.9393,0.8776,0.1488
GCT,27,-0.004480304330971903,,359.292,163.8983,-21.0846,-0.9634,-6.9752,,-0.1603
WASH,73,-0.004539491425651254,-1.4268,3.5181,-5.5651,4.0632,-5.0413,-7.3728,1.4268,0.1454
BILL,45,-0.004627470087484682,-1.7862,-51.5634,-23.5795,-21.1125,-2.8626,-11.0558,1.7862,-0.04
HOOD,70,-0.004681685874324778,,123.7687,124.2489,26.0555,-7.4641,-1.4453,,0.0076
INTR,30,-0.004777767239485007,,108.6721,22.773,3.2786,3.9474,3.7891,,0.1079
KRO,74,-0.004854230176690533,-1.4744,71.9632,60.3314,57.8889,9.9071,0.9419,1.4744,-0.0329
RTX,3,-0.004925632227136703,-1.1706,15.2631,32.6198,20.7779,6.8639,1.1421,1.1706,0.2419
NTRA,78,-0.005005947702359217,-1.4675,118.2544,82.2272,19.1477,-3.9144,0.5837,1.4675,0.1844
GSBC,73,-0.0050773355748468104,-1.1725,3.0143,-0.4463,2.5321,-5.848,-5.4463,1.1725,0.002
GEO,63,-0.00515477550228883,-1.0459,93.6085,41.8537,20.2647,-5.1582,-14.7037,1.0459,-0.1472
BEAT,79,-0.00523970719193351,,24.1071,89.1156,75.9494,-6.1151,-20.4082,,-0.1966
VTOL,143,-0.00530948522166994,-1.1468,36.3326,36.6438,31.6832,7.4631,0.6577,1.1468,0.0614
PZZA,127,-0.005383709974778275,-1.044,-33.4835,-30.2867,-32.9805,2.6259,5.573,1.044,0.1697
UHG,63,-0.0054598957973388835,-0.7858,-49.5455,-29.2092,-21.4993,-5.7658,-2.6224,0.7858,0.0681
TDY,66,-0.0055476063668646715,-1.2459,-0.1183,-2.951,-6.6,3.1213,0.1558,1.2459,0.1524
MTG,118,-0.005617794912947176,-1.126,38.2965,19.8094,6.532,-4.0953,-2.2929,1.126,0.1703
