Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
WYNN,65,0.006151228690725143,-1.0227,-6.4117,-8.2069,-1.4497,-19.2255,-13.894,1.0227,0.2767
RGNX,14,0.006123379269405834,-1.2854,-27.8746,3.5,57.5342,16.715,-0.9368,1.2854,0.2274
KGEI,95,0.006101278531880725,-0.6765,102.5352,67.9906,-5.3947,7.5104,3.9017,0.6765,-0.1759
IVA,19,0.006055471783084046,-0.6152,-7.6294,29.8851,6.9401,12.0944,2.9316,0.6152,1.1141
ROOT,118,0.0060198844270905,-1.2436,171.0464,38.8133,1.9457,10.225,-1.1281,1.2436,-0.2647
SYPR,66,0.006009043151830341,-0.7842,27.6316,22.7848,5.4348,-8.7629,-3.9409,0.7842,0.0758
SNWV,79,0.005951167332032536,,,14.4634,-2.8333,-20.9072,3.5866,,0.1529
GEO,63,0.005838486085574497,-0.8459,86.2448,-0.1475,-1.0234,9.0473,-6.5772,0.8459,-0.1843
BKV,95,0.0057769899079365816,,,0.1851,7.2313,-6.3279,3.0737,,0.0243
LB,95,0.005688088458801248,,,0.4053,5.5239,7.6924,-1.4955,,-0.1559
CRESY,123,0.005655882685954786,-0.8421,35.3214,-3.0255,14.6893,10.1806,-2.0522,0.8421,-0.1371
SSBI,73,0.00550781552864529,-0.6081,8.4238,28.7001,18.624,-10.2,-14.0787,0.6081,0.0799
JPM,73,0.005414662008098466,-0.9399,33.6416,8.6966,0.6198,-10.3302,-2.7952,0.9399,0.0583
HCA,64,0.005346277897440283,-0.7787,13.3846,17.1551,25.0485,0.8858,-1.0289,0.7787,0.1307
GCT,27,0.005289773697368595,,-42.4213,-24.154,5.9067,-16.7317,-10.6822,,0.2991
CELU,19,0.005245802458367502,-1.4092,-27.9743,13.7056,93.1035,9.375,-7.9787,1.4092,0.0049
UPWK,45,0.005219078337845803,-1.1161,48.439,-9.4111,-1.5066,14.2129,-0.5979,1.1161,0.3492
RTX,3,0.005175214495892168,-0.7586,30.1796,17.0037,3.8881,-5.136,-2.221,0.7586,0.1581
CXW,124,0.005089070569113512,-0.7693,36.5732,1.2939,16.8443,4.0146,-4.6766,0.7693,-0.0741
MIRM,19,0.00486027417382651,-0.7074,91.3025,-0.5194,-3.3635,-6.787,2.0746,0.7074,0.4616
INTR,30,0.004848099316635148,-0.7387,16.7057,55.6077,30.4104,0.8584,5.3279,0.7387,0.2706
CNQ,95,0.004813151183383601,-0.8025,-15.7394,-5.8212,10.4905,-6.5483,-3.3153,0.8025,-0.0299
CCBG,73,0.00479376415123807,-0.6931,41.8359,-4.3777,1.724,-9.5814,-6.524,0.6931,0.0299
TSM,132,0.004634709211005355,-1.221,30.8036,0.9364,8.3472,-20.3316,-4.8756,1.221,0.2333
MSA,67,0.00449570221601458,-0.8099,-8.9774,-6.7485,-0.8046,-7.2232,-3.2548,0.8099,0.0037
UTHR,19,0.004471073169690957,-0.6544,18.3004,-12.0609,1.6966,9.297,-3.2346,0.6544,0.5021
PZZA,127,0.004467683665106756,-1.0575,4.0977,-4.2846,3.2948,-7.7089,-4.2424,1.0575,-0.0299
VTMX,123,0.004467284222153457,,-14.301,23.0154,25.3254,5.2087,-2.7674,,0.0005
CNX,95,0.004445242330434815,-0.7077,22.7376,-18.2164,11.6955,-0.4027,2.7019,0.7077,0.0204
ALVO,14,0.004437326986261328,-0.6648,-19.2003,-3.8165,-1.2764,20.3745,2.1906,0.6648,-0.0817
WTS,81,0.004381616968531437,-0.9107,21.1799,11.8047,11.7551,-5.5999,-3.5487,0.9107,0.1129
HUHU,81,0.004358667187991921,,,20.0968,11.9639,-22.1774,-22.6721,,-0.0825
NTRA,78,0.0041852880309451185,-0.998,50.8401,-5.3763,3.2778,-0.5476,1.5777,0.998,-0.0084
APYX,79,0.004137088864118183,-1.1277,-1.8182,-14.7368,11.7241,-32.7161,-13.1579,1.1277,-0.0279
BBAR,30,0.004124478040543018,-0.9962,95.1332,8.458,0.4797,13.4748,3.719,0.9962,-0.4929
ITRG,114,0.004093667755959655,-0.8741,83.315,81.9172,53.211,13.1736,9.375,0.8741,1.1448
ABUS,19,0.004051107738584841,-0.6714,0.0,-2.8902,-2.6087,5.0595,4.491,0.6714,0.4075
SLB,99,0.004021539174054785,-0.804,-25.424,-22.5648,-19.9712,-8.616,-8.2279,0.804,-0.0425
ELTX,19,0.003962148875873832,-0.8892,-1.8987,49.0385,-6.7389,-1.2903,2.1197,0.8892,0.4102
NRIM,131,0.003783617513585058,-0.8136,60.1925,4.2358,10.5015,-7.7651,-6.6063,0.8136,-0.1126
SLMBP,55,0.003736258512241335,-0.4731,13.6479,10.6328,7.2448,5.9542,3.0135,0.4731,0.0502
FIS,123,0.003721225398634823,-0.804,6.218,-6.1749,11.8341,-3.262,-0.6689,0.804,-0.1776
EA,133,0.0036972473826362906,-0.7243,10.3516,-11.8583,13.1265,-7.6433,0.5006,0.7243,0.2814
GHM,66,0.0036249605866610977,-0.9424,45.5083,-12.2212,16.3464,-28.8872,-5.6875,0.9424,0.1319
SBRA,124,0.00345703289419235,-0.6888,28.6442,-1.4372,7.046,-5.6064,-1.04,0.6888,0.0055
CRDF,14,0.0034109106994039194,-1.1431,5.3459,25.9398,-20.9906,-7.1642,-15.8065,1.1431,-0.415
OGI,19,0.003388131097342237,-1.0781,-23.3918,-13.8158,13.913,-5.3435,-4.5455,1.0781,0.3551
HSBC,131,0.0033200156050239168,-0.7323,42.9367,32.7596,4.1734,-1.1002,0.7202,0.7323,0.1768
BIRK,134,0.003257393272838996,,-4.2632,5.9406,10.287,10.1154,0.9091,,-0.0567
ATMU,10,0.003227314063795303,,17.8762,-16.9395,-8.9257,-3.2918,-3.2062,,0.1865
HROW,19,0.003182177713114362,-0.9499,67.0195,-28.3803,6.7664,-1.968,3.1062,0.9499,0.5613
GRRR,33,0.0031464138421764894,-0.6263,194.157,140.0545,-41.8098,-21.8502,-3.9709,0.6263,-0.1286
ASBA,73,0.0031225277636475783,,14.8586,0.0669,-1.8113,0.6631,-0.209,,0.0573
CHSCN,52,0.0030263942279841528,-0.4581,2.8391,3.1702,0.4564,0.6212,-0.5278,0.4581,0.0354
FLYX,143,0.003016135467786965,,-38.8889,50.6849,-2.6549,37.5758,23.9852,,1.0485
CSQ,53,0.0029781658104837253,-0.9836,14.7488,-1.3587,0.7365,-5.8729,-2.0146,0.9836,0.0809
GNL,124,0.002914800472294328,-0.786,18.1172,11.8904,-1.0367,-0.1299,-5.1842,0.786,0.0815
INSM,19,0.00290604752870259,-0.7824,30.2089,-1.0218,-12.103,-37.0536,6.3042,0.7824,0.5554
CGNT,33,0.002857778015959387,-0.9405,46.0526,34.8724,24.3001,18.1081,0.547,0.9405,-0.0924
AGEN,14,0.0027442593304777443,-1.4829,-73.6775,10.7239,44.9123,-33.414,-11.7647,1.4829,-0.2849
KGC,114,0.0027175153714446886,-0.8337,95.3659,65.6294,47.2433,0.8912,-1.6982,0.8337,0.605
LYFT,123,0.0025976876665558847,-1.2776,-2.1781,-11.0658,14.4678,-2.8815,-0.964,1.2776,0.4392
IPX,103,0.002552010938382648,-0.9217,48.6581,-18.1098,-1.8354,-27.8745,-2.5155,0.9217,0.801
TDY,66,0.002520540440350664,-0.8373,24.5094,2.9452,-4.0348,-3.0896,-2.4697,0.8373,0.1426
LSF,107,0.0024991154379428336,-0.866,128.6765,-31.7234,-0.48,-2.7331,-4.4118,0.866,-0.1189
MTG,118,0.00246609396334095,-0.8385,28.0023,2.1562,7.4817,-6.041,-1.6018,0.8385,-0.0002
NUVB,19,0.002264150552660545,-1.0471,-24.5161,-21.4765,18.7817,12.3932,-9.0426,1.0471,0.8098
KC,33,0.002245082319683026,-1.6649,297.5265,51.6172,-31.1084,-5.2444,5.3557,1.6649,0.3184
GAB,71,0.0022360564025864144,-0.7381,17.2799,5.1933,6.5005,-4.9392,-2.9668,0.7381,0.0677
MOH,78,0.0021832882449809143,-0.8327,-5.4771,-1.4973,-1.252,19.6233,18.7462,0.8327,-0.1872
AEF,54,0.0020566388132260247,-0.8299,15.9626,9.5476,9.8011,-11.5326,-3.3044,0.8299,0.1305
OCCIO,145,0.0019661714346636537,-0.4202,8.7325,2.5699,1.0413,-1.2104,-0.6073,0.4202,0.0184
ICCM,79,0.0017911474882013928,-0.7446,-1.8692,28.9926,-22.7941,3.8095,0.9804,0.7446,-0.0198
EEX,123,0.0016260409045333857,-0.8814,-17.6931,-5.2297,13.4476,-9.9352,-4.9485,0.8814,-0.0265
MVO,95,0.0015838032312006358,-0.6462,-25.2115,-26.7467,21.0346,1.5332,-3.7702,0.6462,0.0242
UBS,73,0.0015428898683312517,-0.9605,3.4189,2.1374,-3.8497,-8.8945,-7.814,0.9605,0.1602
INFY,45,0.0015069723376457049,-0.7997,11.392,-16.9062,-8.2248,-3.7933,-1.9989,0.7997,-0.1446
MSCI,123,0.0014805477602290809,-0.8853,15.2875,-6.7678,-4.1556,-3.3056,-2.2562,0.8853,-0.0348
ZJYL,67,0.0013433993988803392,,-70.8029,-12.9489,16.2791,19.875,7.1015,,-0.0967
PKBK,73,0.0012980015386988794,-0.6968,22.8636,-16.2112,-3.0423,-11.2676,-6.4371,0.6968,-0.0019
NNI,55,0.0012262268930936207,-0.7918,13.3912,6.4279,-4.6808,-4.9579,-2.492,0.7918,0.0782
NU,55,0.001099774724976474,-1.1534,1.0101,0.0,11.6279,-12.4167,-1.9652,1.1534,0.1282
IKT,14,0.0009932727276636144,-0.9899,11.413,-25.7246,-10.8696,9.7561,-10.7784,0.9899,-0.1135
DMLP,95,0.0008845666227362581,-0.5987,-8.3193,-16.3352,-7.9867,-2.2344,-3.9479,0.5987,-0.075
AGCO,66,0.000785473479234805,-1.0273,-7.1193,-2.4251,1.8185,-12.2791,-10.011,1.0273,-0.0258
ARBE,45,0.0007382092796333897,-0.9726,-15.5,3.0488,-8.6486,-4.7337,-11.3208,0.9726,0.096
RCC,124,0.0006200077237084084,-0.4154,6.0595,1.4993,0.057,-1.8557,-0.8163,0.4154,0.0278
CGEN,14,0.0005563703418792337,-1.0392,-30.8756,0.0,-21.875,-16.0,-2.9586,1.0392,0.0115
GSBC,73,0.0005465384436583076,-0.7855,9.6844,-11.7987,-4.4581,-11.2717,-7.5633,0.7855,-0.0105
WMB,92,0.0005437473770140364,-0.7672,53.582,10.4639,6.2568,2.6664,2.554,0.7672,0.0924
OXLCP,71,0.0004207793655176821,-0.4271,9.9126,3.838,1.5355,-1.2415,-0.074,0.4271,0.0252
IVVD,14,0.0003892406536110282,-1.2267,-49.4565,32.8571,-19.8276,22.2581,-2.6989,1.2267,0.6874
ASA,114,0.00033777222223191616,-0.7596,83.244,67.6546,37.915,4.6387,-1.9714,0.7596,0.4128
VERA,19,0.0003204019059727671,-0.7944,-16.4517,-35.9435,6.0474,25.4883,-1.4586,0.7944,0.2342
HDL,127,0.00031797543321914775,,-4.2611,-1.1947,-21.3158,-0.0772,-0.522,,-0.0843
KMI,92,0.0002793678512135758,-0.7682,53.9756,6.664,6.8704,0.5236,-0.6711,0.7682,0.0006
BNT,118,0.0002595085774205849,-1.1238,33.8119,-6.054,0.0293,-8.5443,-4.0732,1.1238,0.0914
OGE,46,0.00024933811792560476,-0.6252,27.4036,5.7259,-3.259,0.2481,-1.0971,0.6252,0.0374
PECO,124,0.00010356251942702771,-0.4422,16.4465,-6.9017,-2.5116,2.1636,-1.7111,0.4422,-0.0312
CPBI,131,7.356344219697606e-05,,45.9378,1.0417,-1.6227,-2.0619,2.3026,,0.101
OMF,55,5.095626535206184e-05,-1.1154,13.7862,-6.0987,-2.0574,-14.9593,-6.6607,1.1154,-0.0304
COHR,48,3.0123886718837543e-05,-1.6816,34.5601,-25.9023,2.1146,-15.0821,-3.1881,1.6816,0.2765
VUZI,121,2.5203186526611637e-05,-1.6407,115.6716,14.2293,-2.3649,2.7682,-1.0791,1.6407,0.3488
FTAI,85,2.5081140290087015e-05,-1.4246,44.199,-27.4482,-5.9775,5.9909,9.488,1.4246,0.525
SWIM,111,2.4472871265607375e-05,-1.3936,44.8187,-15.5589,-5.4145,-24.1503,-10.6858,1.3936,0.085
ZVIA,13,2.3224938686352385e-05,-1.33,212.2066,-7.3171,9.0164,-16.5413,12.9213,1.33,-0.2065
GT,11,2.1661098645996677e-05,-1.2503,-9.0171,1.8182,18.5185,1.0714,-6.7437,1.2503,-0.3204
AXON,101,2.1345191184895965e-05,-1.2342,169.3116,19.1989,43.5462,-2.1066,1.34,1.2342,-0.0697
ONEW,8,2.1103845733247592e-05,-1.2219,-46.3235,-36.9259,-16.244,-5.6957,-10.8926,1.2219,0.0866
BARK,105,2.076635453256857e-05,-1.2047,-4.6154,-41.2322,-26.6272,24.3548,-9.9648,1.2047,-0.1375
VYX,94,2.001288580547121e-05,-1.1663,-19.8786,-27.1724,-6.383,-20.3598,-9.6635,1.1663,-0.0087
NVRI,42,1.9985415591462454e-05,-1.1649,-7.7966,7.2273,25.5385,-7.4755,-4.779,1.1649,0.317
BHF,72,1.9793124093401152e-05,-1.1551,32.8466,12.8866,-0.3035,9.0479,-1.6443,1.1551,-0.0351
EVLV,35,1.961849201863119e-05,-1.1462,88.4615,36.1111,52.2599,-7.4212,4.9261,1.1462,0.2971
ALNT,47,1.8955282566134042e-05,-1.1124,12.4993,15.0476,22.2149,-25.4779,-8.7404,1.1124,0.1547
SGML,82,1.7880019903505522e-05,-1.0576,-69.6534,-65.5019,-58.9744,-3.6638,-12.3832,1.0576,0.4116
JYNT,91,1.7095156646112444e-05,-1.0176,-32.0453,-12.9693,-10.1322,-15.2941,-2.2609,1.0176,-0.2092
MERC,109,1.6740006022142077e-05,-0.9995,-60.2019,-38.8773,-53.4195,-5.3016,-9.224,0.9995,-0.2547
GOCO,137,1.6496698412350223e-05,-0.9871,-44.6991,-53.5313,-60.0414,-1.209,-6.3521,0.9871,-0.2048
SGI,62,1.6412325612180466e-05,-0.9828,25.7939,14.5474,0.6324,-12.1132,-9.0453,0.9828,0.1727
JBHT,144,1.639466618888912e-05,-0.9819,-14.0823,-27.3692,-14.9521,-11.9795,-7.2019,0.9819,-0.1202
BBCP,50,1.6296558281714987e-05,-0.9769,10.6661,10.8207,7.4924,9.9573,-3.4314,0.9769,0.1153
DJT,34,1.6280468584938426e-05,-0.9626,-56.427,-34.1644,-11.2448,14.9603,-2.5366,0.9626,-0.0544
GLDD,83,1.5684364940948386e-05,-0.9457,23.9344,-9.4249,33.5689,-5.4674,0.6645,0.9457,-0.0084
CECO,112,1.5127112028199301e-05,-0.9173,8.1103,-15.5167,8.7621,-7.5758,0.4446,0.9173,0.7688
BWMX,27,1.4788443532634185e-05,-0.7387,-48.8584,-34.91,-28.5444,-12.777,1.4806,0.7387,0.5392
OPCH,80,1.4575353158251968e-05,-0.8687,6.841,32.0896,-4.8955,2.6051,2.3907,0.8687,-0.1028
CRON,0,1.4383454091819357e-05,-0.8794,-25.8687,-7.2464,-6.3415,-4.1667,-5.8201,0.8794,0.295
PLOW,36,1.4134260007597057e-05,-0.8667,14.8721,7.4499,1.9649,-14.4104,-7.0809,0.8667,0.017
CHRW,68,1.2364393362175664e-05,-0.7765,14.1346,-8.3637,-4.8108,-3.8158,-6.9356,0.7765,0.366
OABI,15,1.2160328915253465e-05,-0.7661,-67.5115,-64.5729,-59.4828,-31.9149,-12.0482,0.7661,-0.1344
CVS,129,1.1765935128413443e-05,-0.746,11.6447,10.1427,-2.2281,-4.717,-0.3465,0.746,0.1756
LNG,98,1.1467687090604073e-05,-0.7308,55.5871,9.7643,6.6431,1.217,-1.6715,0.7308,-0.0332
AENT,44,1.1179249843512116e-05,-0.7161,6.2271,-40.4517,-30.2885,-57.2414,-24.2507,0.7161,0.4715
DVA,86,1.083979648468961e-05,-0.6988,-8.6392,-17.9125,-9.1087,-6.0635,-1.5674,0.6988,-0.0734
WLYB,21,9.275956444333903e-06,-0.6191,10.1856,-25.9245,-0.3226,-14.5525,-1.2612,0.6191,-0.0864
BIPI,75,8.887449131924331e-06,-0.5993,-7.276,-7.9862,-5.6756,-1.8507,-0.0,0.5993,0.0466
UNMA,1,7.1332797516508e-06,-0.5099,4.5821,-0.1316,-1.297,3.4414,-0.7318,0.5099,0.0538
PFX,55,7.114484580904562e-06,-0.4761,11.6624,6.8178,-8.905,-2.3469,0.6832,0.4761,-0.0576
TOYO,88,5.241759301333481e-06,-0.4135,-68.9485,-6.2162,16.443,-3.7464,1.3699,0.4135,0.6639
NAMM,114,0.0,,,,,,12.32,,-0.7135
STRF,33,0.0,,,,,-12.4808,-9.7605,,0.0235
HCHL,127,0.0,,,,,,-0.0,,-0.4257
CRWV,33,0.0,,,,,-26.2646,4.8464,,-0.0907
EGG,116,0.0,,,,,,-4.5198,,0.5216
VNTG,68,0.0,,,,,,-8.3421,,0.8257
ZK,9,-2.8717646219674646e-06,,6.1905,11.6861,-0.3352,3.8117,2.2036,,0.1725
SUUN,113,-2.8717646219674646e-06,,-75.2864,-43.0189,-57.4648,-0.0,11.1765,,0.1126
TVTX,19,-7.191766418819172e-05,-0.9299,109.1644,-20.6949,-27.4766,4.3814,0.7026,0.9299,0.6321
MLI,81,-7.77724552043663e-05,-0.9803,32.9624,-3.6343,-3.1951,-7.8197,-7.7352,0.9803,0.2124
MKTX,70,-0.00013537210373068634,-0.6642,11.5748,-16.2584,13.9945,-0.0685,1.788,0.6642,-0.2231
WTI,95,-0.00013651171962988874,-0.8633,-27.9789,-16.6962,-4.7244,-14.6497,-9.0909,0.8633,0.0338
FHB,73,-0.00021238343139715868,-0.8245,20.3631,-12.5239,-11.7762,-11.622,-8.0791,0.8245,-0.0571
BNL,124,-0.0002254128244676785,-0.7064,11.8952,-3.9309,-3.2728,-2.9715,-2.3962,0.7064,0.1533
PPL,46,-0.00023005354205961998,-0.6111,22.3446,2.4245,-0.5951,2.6148,-0.1194,0.6111,0.0936
MVIS,66,-0.00024823132149717043,-1.3666,-5.9322,23.3333,-23.4483,-0.0,-4.717,1.3666,0.2072
GAME,133,-0.00027610433464152234,-0.8334,-31.4504,0.1115,0.3352,-2.3385,-22.6969,0.8334,-0.1828
ATOS,19,-0.000406271048124078,-0.9691,-33.0769,-31.4961,12.987,3.4483,2.3256,0.9691,0.0952
WAFDP,73,-0.0004120292002849931,-0.5925,3.0177,-10.3866,-5.7436,-4.2779,-1.5753,0.5925,0.067
BBNX,79,-0.00043199749781002795,,,,-10.8727,24.3446,4.2654,,0.4491
CRDL,14,-0.0004385709521465153,-0.9584,-52.6718,-21.0191,7.8261,-12.0968,4.1379,0.9584,-0.2446
OXLCN,71,-0.0004391585145028239,-0.432,8.0143,2.6123,0.1464,-2.1191,-0.5809,0.432,0.0215
BMA,30,-0.00047614106344750595,-0.9927,36.0543,-6.1131,-1.7544,15.5734,2.1678,0.9927,-0.3936
STM,132,-0.00048283219672797374,-1.4362,-39.5531,-3.4026,1.8349,-26.9395,-5.8784,1.4362,-0.0886
SAIC,45,-0.0005091399117302739,-0.7578,-24.6475,-18.8827,1.7809,-17.3019,-9.2565,0.7578,-0.1411
LCNB,73,-0.0005206795588814756,-0.6858,8.3559,-15.5795,-5.4426,-7.0324,-6.6573,0.6858,-0.0129
SKM,139,-0.0005525222303126646,-0.6245,6.6473,-10.5462,-3.9906,-15.0387,-3.9773,0.6245,-0.0866
HQH,53,-0.0005844697614060964,-0.8127,5.779,-7.3653,-7.7068,-2.9335,-1.871,0.8127,0.2011
ETV,70,-0.0007250316264806232,-0.877,13.7543,-1.4346,-2.0269,-2.6624,-1.5385,0.877,0.0539
GHG,65,-0.0007256988102800306,-0.7395,-22.3096,-28.3647,-26.9373,-23.2323,-19.2571,0.7395,-0.1148
GOOD,123,-0.000860618551607574,-0.7328,8.5776,-14.2546,-9.1584,-1.6702,-3.8462,0.7328,-0.144
IDYA,19,-0.0010103143489633372,-0.8066,-41.9425,-22.6958,3.1599,-3.2988,0.4089,0.8066,0.2409
DSGR,67,-0.0010377086135817729,-0.7866,-18.9335,-31.511,-8.209,-5.765,-5.4921,0.7866,0.0405
AUDC,139,-0.001182478054146908,-0.9484,-1.8114,4.462,-13.8839,-2.8451,-1.8789,0.9484,0.0161
SHMD,66,-0.0012243360059769814,,-46.383,7.234,-3.0769,-10.7143,-2.1978,,0.0358
AGM,53,-0.0012275837279366048,-0.8469,9.9984,-11.1725,-10.1223,-8.0928,-2.8452,0.8469,-0.1706
MTH,63,-0.001339966978499169,-0.9642,-26.9642,-33.1432,-12.2557,-15.6766,-10.4151,0.9642,0.0207
BMRN,19,-0.0013508295289114557,-0.7227,-24.0043,-12.2848,-19.8286,-0.2103,-5.5966,0.7227,-0.028
CMG,127,-0.0013518382717330464,-0.9874,-20.3712,-17.6743,-7.6524,-13.9045,-2.9561,0.9874,-0.2906
UHG,63,-0.0015282570911232696,-0.754,-34.5946,-40.1977,-2.4194,27.8237,25.1429,0.754,0.5725
BCAL,73,-0.0017073282267866462,-0.6279,5.6753,-17.7753,-8.005,-10.809,-6.2581,0.6279,0.0123
WABC,73,-0.001770626500774575,-0.7525,0.8833,-14.627,-7.9144,-6.7928,-6.2121,0.7525,-0.0349
APOS,71,-0.001803544119634678,,4.8166,-1.1222,-0.8806,-1.9722,-0.19,,0.0197
VCEL,14,-0.0018528266418841154,-0.966,-15.1782,-31.1202,-21.1152,-2.4716,1.0029,0.966,-0.2397
ELV,78,-0.0018632084664406239,-0.7176,-28.9704,-7.3613,-4.5981,6.6983,6.3152,0.7176,-0.0233
NHC,64,-0.0019377754743111625,-0.682,0.2041,-17.6774,11.9058,-5.6261,-1.576,0.682,0.1258
EVH,102,-0.0019536031404996756,-1.2641,-64.2756,-40.4406,-15.7953,-54.9538,-9.5238,1.2641,-0.3274
SLRC,54,-0.002119808976357801,-0.748,11.8218,3.7486,-3.3835,0.7202,-0.8772,0.748,-0.0341
ECC           ,145,-0.002126923770575938,-0.7179,-6.1411,-4.444,-5.5416,-0.5043,-3.0544,0.7179,-0.0566
CGEM,14,-0.002162222124911651,-0.8133,-62.766,-33.5611,3.0624,11.3143,2.0202,0.8133,-0.259
DVN,95,-0.00236132803327355,-0.905,-34.4677,-16.0696,-13.4104,-8.045,-3.9838,0.905,0.0344
RWAY,55,-0.0024313949148424946,-0.7106,-3.9633,0.3652,-7.9658,-9.2105,-3.3525,0.7106,-0.0195
WASH,73,-0.0024335448919414362,-0.8928,12.4153,-23.0047,-13.15,-9.0599,-8.1909,0.8928,-0.014
JSM,70,-0.0024840371965734877,-0.5951,3.6767,-5.3836,-2.5966,-3.1018,1.5271,0.5951,0.0888
CSTM,81,-0.0025209661607165116,-1.2848,-42.9165,-0.8814,8.6995,-14.3897,-8.6789,1.2848,0.0912
CNTY,65,-0.0025526827676812035,-1.3313,-25.0936,-50.495,-23.6641,-11.5,1.7621,1.3313,0.1883
SRDX,79,-0.0026381990024593816,-0.6706,-29.9334,-25.5996,-10.3165,1.5948,-0.3113,0.6706,0.031
MHLA,118,-0.0028224726199075852,-0.547,4.2124,-9.861,1.6609,-0.0,1.3432,0.547,0.0347
SFBC,131,-0.00287651514772039,-0.4534,27.3464,-7.3853,-0.3973,5.9305,-1.9035,0.4534,-0.0225
KHC,107,-0.0028961219060996625,-0.5284,-19.7819,-13.381,-10.8425,-1.6147,-5.1691,0.5284,-0.0224
PLD,124,-0.0028963269473394945,-0.9402,1.7824,-4.4592,-11.4603,-0.5461,-3.369,0.9402,0.0817
UEC,103,-0.0029036967020877524,-1.2486,-20.3081,-29.7531,1.6071,-16.3445,1.9259,1.2486,1.0665
AGRO,52,-0.0029801195047303866,-0.6801,-3.6214,-13.5369,-12.5654,-0.4367,-1.7699,0.6801,-0.1565
SVRA,19,-0.0030177907377891013,-0.9432,-41.3203,-27.3828,-3.6145,12.5,4.1096,0.9432,0.6619
VELO,66,-0.0030529095995351814,-1.3709,-90.0952,-62.3188,137.4429,12.1154,8.9641,1.3709,-0.4325
TEO,139,-0.0032015042785830516,-0.8141,13.2352,-28.9051,-15.1568,8.1109,-2.0524,0.8141,-0.1676
MAIA,19,-0.003474646448899622,,-63.1579,-18.9815,-6.9149,-8.5714,-13.0952,,-0.0526
VTOL,143,-0.003489868149051791,-0.9302,-17.5439,-21.894,-20.0594,-14.9612,-4.9969,0.9302,0.0693
CROX,134,-0.0035136939455409307,-1.2111,-34.8368,-7.531,1.858,-5.2455,-8.2117,1.2111,-0.1924
LCII,10,-0.0035214866342839317,-1.0051,-19.3534,-28.1043,-16.2002,-16.7766,-11.0091,1.0051,-0.0462
HOPE,73,-0.0036037379628837385,-0.8501,-1.4939,-25.9144,-8.1528,-15.5713,-8.7536,0.8501,-0.0541
MGX,14,-0.0037040657682232588,,-72.4138,-15.3846,-14.1463,8.5227,-3.2051,,0.5466
BE,66,-0.0037118380657493503,-1.6008,12.0098,-32.0951,-23.8968,-23.4136,-4.4444,1.6008,2.9007
SGRY,64,-0.003875603188751527,-1.1124,-15.2536,-1.764,-2.8655,5.8572,-1.4279,1.1124,-0.0372
