Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
RGNX,14,0.006640862761085825,-1.0748,-19.1621,-20.5267,-2.9678,19.6687,4.5432,1.0748,0.0571
ITRG,114,0.006575281823900379,,-62.8188,-2.4648,-25.1351,1.083,-4.5802,,1.0073
WTI,95,0.006460967700928034,-1.2213,8.8561,-9.7859,-9.0909,13.8983,-5.3942,1.2213,-0.2382
APYX,79,0.0063657747774769095,-1.3621,-69.0316,-44.4062,77.4725,10.8359,1.3699,1.3621,0.7465
HOPE,73,0.006306109231036131,-0.8464,-21.4685,-9.497,-6.3084,22.3715,4.0078,0.8464,-0.1274
OGI,19,0.006201536344370885,-1.0658,-50.5442,-29.4175,-38.9076,11.967,-1.1058,1.0658,-0.3906
PLG,114,0.006118251565940114,-1.0029,-32.381,1.4286,-23.2432,-0.7042,-2.1429,1.0029,-0.007
PDS,95,0.0060165119361373955,-1.1351,-0.321,-4.3908,-26.7684,12.8622,-5.9769,1.1351,-0.0519
XYZ,33,0.005892411326490746,-1.7856,-37.1962,17.6542,14.4617,12.0323,-13.1345,1.7856,-0.0303
NUVB,19,0.005849095759502405,,-61.8661,-35.8362,-6.0,11.7021,-1.2195,,0.0843
FIS,123,0.005743933158374274,-1.2239,-31.4395,-28.114,-13.1424,14.2546,-9.3159,1.2239,0.0164
AR,95,0.005667219901012594,-0.9229,8.6278,-33.0972,-23.1842,12.6702,-6.3076,0.9229,-0.0026
PROP,55,0.005576897960637335,-1.1372,-95.3608,-59.0909,-25.0,11.1111,10.1124,1.1372,1.625
FHB,73,0.005498760046553433,-0.8586,-3.4867,6.0927,1.4572,21.6483,1.15,0.8586,-0.1136
BEPH,46,0.0054130718897485485,,-16.2233,-6.4815,3.5195,5.5385,-2.6756,,0.034
TEO,139,0.005320952342043974,-0.7797,3.3058,13.2743,8.7049,2.5391,-11.3839,0.7797,0.2825
BFIN,131,0.005243542812903093,-0.6085,-1.1131,6.3905,6.9522,15.459,1.5748,0.6085,-0.0524
TSM,132,0.005127530341471421,-0.9573,-17.0223,11.2991,9.8584,-5.0255,-0.2479,0.9573,0.0895
THCH,127,0.005048780087741036,,-49.0316,-37.1859,41.2429,18.6,-16.954,,-0.2948
CRESY,123,0.004946511320579913,-1.0094,11.3189,22.197,23.4797,12.8591,-6.3439,1.0094,0.3058
ETV,70,0.004866665570056464,-0.8798,-8.5583,-5.7191,1.5609,2.8606,-0.3975,0.8798,0.0352
XPRO,99,0.004773132313299154,-0.9003,42.8312,75.6697,27.3463,22.2363,-3.6703,0.9003,-0.0349
CGNT,33,0.004662030966398125,,-66.8142,-27.1845,19.0476,9.6,-2.4169,,0.7965
GHM,66,0.004595063324411339,-0.8477,79.1822,65.8257,48.3077,9.5436,-0.6928,0.8477,0.0153
WABC,73,0.004519252155015161,-0.7079,-5.7157,-0.0397,-10.7097,18.9684,4.2783,0.7079,-0.1257
GPMT,124,0.004416425056710341,-0.9101,-41.1829,-31.8718,-8.9041,10.3306,-5.1927,0.9101,0.1089
CCBG,73,0.004338409756524662,-0.7433,32.9824,14.75,3.0673,18.8313,2.9791,0.7433,0.0516
IOVA,14,0.004214190912047584,-1.217,-51.4656,-35.1548,4.0936,14.1854,-10.4882,1.217,0.1522
AGM,53,0.004153014587217975,-0.8258,22.7228,36.4728,16.7956,7.4444,-6.2545,0.8258,0.0872
UTHR,19,0.004067217683562881,-0.6733,39.5837,9.8022,-12.1307,8.4981,-1.8278,0.6733,-0.0143
CLNE,92,0.003956787063878921,-1.2182,-39.418,-26.4848,-29.5385,4.8035,-10.9415,1.2182,0.1376
UEC,103,0.0038473373553807506,-1.3303,-13.5714,-12.3188,-2.681,20.6612,-5.4945,1.3303,0.1806
OFLX,67,0.0037901547403790025,-0.8855,-19.4566,18.9226,19.5405,5.399,-2.3606,0.8855,-0.0629
BILL,45,0.0036693851416340984,-1.5561,-62.4803,-41.2256,-27.6727,7.743,-17.1866,1.5561,0.4401
GNL,124,0.0036115938362090254,-0.8648,9.2407,14.4073,7.8752,9.6276,-5.7566,0.8648,-0.1742
BBAR,30,0.003524077418600269,-0.8487,59.5753,56.8369,57.5242,18.8406,-1.0309,0.8487,0.5638
BE,66,0.003409428296941705,-1.3098,-3.1711,-8.4073,-1.3649,8.072,-9.0263,1.3098,-0.1796
ESE,139,0.0033414644170318506,-0.9458,32.9296,18.017,-1.3305,-1.2741,-5.9934,0.9458,0.0857
DOMO,33,0.00320764811564023,-1.6801,-67.8847,-17.71,1.0512,7.7373,-18.25,1.6801,0.0331
ROOT,118,0.0031751597937718255,,-83.5378,-56.7592,-35.8566,6.6253,-3.2037,,0.9823
EH,3,0.0030572183429770257,-1.1675,-13.1811,91.7073,106.1189,7.2943,-13.6175,1.1675,0.3879
CGEN,14,0.00295141201888322,-1.3936,-75.2322,-29.8246,-31.0345,12.5,-0.0,1.3936,0.6286
PRA,118,0.002907222098025401,-0.691,-18.9526,-7.7791,-0.7285,6.0705,-4.0555,0.691,-0.1834
DVN,95,0.0027904870804077676,-1.1069,2.6061,-17.2314,-16.8713,7.4909,-8.6751,1.1069,-0.031
HOOD,70,0.002715671419090026,,-16.275,1.7989,-3.7037,-0.9356,-11.8664,,0.0278
SLRC,54,0.00262891549958811,-0.8279,-2.5159,8.1995,4.1847,0.3397,-2.1739,0.8279,-0.0239
ZEUS,81,0.0025295084532301728,-0.9425,101.2635,116.3908,61.3832,7.7562,-4.2324,0.9425,-0.0587
WASH,73,0.0024556795418552804,-0.747,-17.9109,-14.6452,-14.239,16.3265,2.3925,0.747,-0.2106
MOH,78,0.0023632454311141907,-0.738,-9.9446,-17.8552,-16.8597,3.7217,0.0859,0.738,0.1262
MMM,79,0.0022638529816489017,-0.8643,-21.9091,-7.3909,-12.3119,4.3585,-3.9252,0.8643,-0.0333
CSTM,81,0.0021571168354935655,-1.2578,-12.3273,27.6102,33.2795,7.3939,-10.0072,1.2578,0.1257
ECC           ,145,0.0020970892861151727,-0.7456,0.8134,18.3161,13.3279,1.4765,-2.6654,0.7456,-0.0504
FRHC,70,0.001993571754788211,-0.9807,15.1851,25.9497,11.7936,-1.7559,-5.0892,0.9807,0.1247
DEA,124,0.001914198943586483,-0.7305,-24.6108,-13.6373,-4.3229,7.0669,-7.934,0.7305,0.0752
BRSP,124,0.001813000858500922,-0.9943,-18.0258,-16.8186,-2.937,7.0579,-9.0409,0.9943,0.1751
OKLO,46,0.0017375816156722811,,4.0165,3.8774,2.2267,-0.495,-0.0986,,0.0276
KRO,74,0.0016363039775218013,-0.9317,-16.8691,-8.1307,23.9224,18.599,-5.137,0.9317,-0.0303
SGRY,64,0.0015198827930960497,-1.42,-41.7582,25.0381,12.5342,-4.8996,-9.1168,1.42,0.3052
ELTX,19,0.001456436651460036,,-69.2965,-38.5312,-33.587,5.0736,-7.4074,,0.6379
SRL,30,0.001379643111188802,-0.6872,-4.1332,1.5177,2.8424,15.8291,-3.7152,0.6872,0.111
AGCO,66,0.0012705948172383882,-1.0204,16.131,34.0733,5.5031,5.2823,-8.3854,1.0204,0.016
PFX,55,0.0012066815750377128,-0.6247,-3.1942,5.1345,11.8142,4.3928,-2.0296,0.6247,0.027
BCAL,73,0.0011242653117193606,-0.4438,9.9676,10.684,1.7365,14.95,3.6024,0.4438,-0.0505
NOG,95,0.0010014623658289139,-1.0179,28.703,5.315,-8.1368,5.7322,-8.2999,1.0179,0.1436
NRIM,131,0.0009370309339393159,-0.6884,20.4471,31.3587,-6.0624,8.6826,-0.4043,0.6884,-0.154
OXLCN,71,0.0008458791602171508,,,-2.9954,1.5272,-0.4531,-2.2222,,0.0128
CCS,63,0.0007266750782084967,-1.144,-9.7668,31.5542,15.7088,-8.3941,-4.3592,1.144,0.203
MVO,95,0.0006452776779968138,-0.9631,31.7343,11.9951,-8.2436,5.4227,-9.5106,0.9631,0.1052
UPWK,45,0.0005503912892912488,-1.1309,-50.6297,-31.1878,-5.0081,3.7415,1.3078,1.1309,-0.1749
NTRA,78,0.00046206620382992144,-1.163,-10.5638,18.51,34.9665,1.6823,1.9947,1.163,-0.1236
CHSCN,52,0.0004034895855805099,-0.5438,0.0143,2.4011,3.6916,0.0335,-0.6827,0.5438,0.0284
EPR,124,0.0002952441207256096,-0.8521,-13.7865,0.4065,-0.1555,5.5514,-8.7671,0.8521,0.2525
BEDU,102,0.0002092341024378865,-0.7751,-38.3886,-19.5046,-1.1407,7.6923,-0.0,0.7751,-0.5292
RWAY,55,0.00012677258875233265,,7.1387,10.0947,6.4701,3.5588,0.1646,,0.0615
RGTI,45,2.0624697370618014e-05,,-92.0467,-79.3956,-36.4407,3.6,-29.1071,,0.6252
ASBA,73,0.0,,,,,,-3.3522,,-0.1142
ZJYL,67,0.0,,,,,,,,0.5315
GOCO,137,-3.2433874229156843e-20,,-4.3609,210.2439,54.1195,14.675,-12.1985,,0.2107
OABI,15,-3.2433874229156843e-20,,-57.5,-58.2104,7.0529,13.4118,-14.2857,,0.3668
EVLV,35,-3.2433874229156843e-20,,-9.5522,42.9245,-12.931,-2.9703,-10.6383,,0.9231
BARK,105,-3.2433874229156843e-20,,-55.0,-33.4975,-21.9653,-7.4074,-16.0,,-0.0828
ZVIA,13,-3.2433874229156843e-20,,-37.1817,-7.9602,-18.8596,-4.0541,-10.951,,0.1195
BIPI,75,-3.2433874229156843e-20,,-17.3333,-1.2333,3.3333,4.6306,-13.7026,,-0.0507
SWIM,111,-3.2433874229156843e-20,,-81.0827,-42.7817,-8.9636,12.0,-6.7164,,0.2972
AENT,44,-3.2433874229156843e-20,,-50.3043,-50.6048,-51.413,32.6531,21.4286,,0.0
TOYO,88,-3.2433874229156843e-20,,,3.9,2.2638,-0.77,-0.5764,,0.0134
UNMA,1,-4.8031075250642355e-05,-0.6581,-3.1284,1.3274,-4.2397,-5.8105,-7.6231,0.6581,-0.0387
BBCP,50,-5.239554615170361e-05,-0.7179,2.8721,17.9641,10.6742,13.7056,2.9957,0.7179,0.1809
NODK,118,-5.262763674477008e-05,-0.7259,-27.1645,3.4589,0.4478,3.4175,-1.8809,0.7259,0.1423
CVS,129,-5.505218061321915e-05,-0.7543,-20.1407,-17.0481,-20.0698,8.7437,-1.4332,0.7543,-0.0621
ASA,114,-5.533536033054554e-05,-0.729,-34.8534,5.8926,0.6826,-8.678,-2.2974,0.729,-0.0718
CHRW,68,-5.6489974538819604e-05,-0.774,1.1517,-11.1045,5.3931,1.9052,-4.0741,0.774,-0.0444
SGML,82,-5.665783880424504e-05,-0.7763,208.5462,56.4091,2.7884,-7.4243,-12.1646,0.7763,0.0712
PZZA,127,-5.732783617668219e-05,-0.7515,-19.6893,8.6153,3.0263,12.1159,1.7311,0.7515,-0.0093
GAB,71,-5.866345185376281e-05,-0.8776,-7.9882,-1.3939,-2.7597,-0.9393,-2.1352,0.8776,0.0374
WMB,92,-5.962246770058464e-05,-0.8148,-2.166,-7.4559,-11.8779,0.3473,-3.897,0.8148,0.1084
NHC,64,-5.977427538409981e-05,-0.6442,-12.8566,-18.8107,-7.2189,-6.2142,-1.8432,0.6442,0.0749
WLYB,21,-6.02121821634705e-05,-0.825,-6.2725,-4.1755,-4.1327,16.2916,1.9763,0.825,-0.1045
HQH,53,-6.0474926231092926e-05,-0.8286,-1.4142,1.9732,-4.1273,2.9153,-2.9755,0.8286,-0.0113
PLOW,36,-6.202949529785889e-05,-0.8499,2.9075,31.7419,-4.3034,13.2888,-1.3668,0.8499,-0.0539
BWMX,27,-6.246886176649416e-05,-0.6837,-35.2875,22.2895,50.0988,-18.106,-14.8649,0.6837,0.1085
MSA,67,-6.352421710477753e-05,-0.8603,-1.9658,17.5838,-4.2549,1.177,-3.0013,0.8603,0.3074
AHCO,80,-6.3576765918302e-05,-0.8663,1.4398,-11.8316,-32.196,19.8064,10.1229,0.8663,-0.0209
CXW,124,-6.515760939183021e-05,-0.8936,11.8255,2.0964,-23.7872,5.5441,-2.1088,0.8936,0.0228
JBHT,144,-6.648884600111712e-05,-0.911,-7.4819,10.6383,1.8403,5.5905,-5.6352,0.911,0.0342
VTOL,143,-6.648884600111712e-05,-0.911,-19.4746,-2.6915,6.2948,20.5674,-6.6667,0.911,0.2826
MERC,109,-6.670050094447963e-05,-0.9139,-16.4751,-31.9757,-20.8338,9.0704,-2.9965,0.9139,-0.167
LNG,98,-6.673699317609386e-05,-0.9144,23.5384,1.0933,-6.2743,3.5023,-6.9707,0.9144,-0.0307
GLDD,83,-6.7247884418693e-05,-0.9214,-61.6552,-41.0392,-23.0982,2.3381,-7.3123,0.9214,0.5028
DVA,86,-7.234219995203872e-05,-0.9912,-28.2206,-7.7904,8.905,-0.1853,-6.5554,0.9912,0.2387
GMED,79,-7.274361449979521e-05,-0.9967,-19.707,-0.2575,-22.4817,2.5129,-6.5864,0.9967,0.0512
MMI,123,-7.31581662509328e-05,-0.9977,-27.8947,-4.5515,-7.0011,6.658,-6.4655,0.9977,-0.0187
ONEW,8,-7.318881972548873e-05,-1.0028,-47.6949,-27.8438,-12.6448,-0.215,-10.2483,1.0028,0.2957
CECO,112,-7.357563738059953e-05,-1.0081,184.7707,74.382,27.2131,9.8583,-0.5751,1.0081,-0.045
CRON,0,-7.473609034593186e-05,-1.024,-41.0765,-29.9663,-39.8844,6.7308,-0.0,1.024,0.0155
AXON,101,-7.69840118133681e-05,-1.0548,50.9647,88.5559,15.6119,-2.9957,-3.8185,1.0548,-0.1322
ALNT,47,-7.866265446762244e-05,-1.0778,24.2271,35.024,19.9672,11.9406,-3.6749,1.0778,0.0343
VUZI,121,-7.879840556922732e-05,-1.1298,-30.8099,-46.9636,-13.0531,-5.3435,-1.9704,1.1298,0.2319
CCLD,33,-7.922609452374605e-05,-0.9943,-34.2105,-9.5607,0.1431,4.2857,-4.0373,0.9943,-0.1194
LCII,10,-8.204183511509963e-05,-1.1241,-5.5538,1.4818,8.3791,3.0092,-5.1589,1.1241,0.1614
STM,132,-8.241843494535841e-05,-1.1965,16.694,38.8625,23.7525,-12.0906,-8.6974,1.1965,-0.0642
COHR,48,-8.300523002971513e-05,-1.1373,-39.3952,-1.1979,13.5557,11.2147,-9.709,1.1373,0.3388
SGI,62,-8.33701523458574e-05,-1.1423,30.7593,73.6642,34.2746,8.0773,-4.748,1.1423,0.0176
FTAI,85,-8.415108610240181e-05,-1.153,31.357,47.7847,42.2439,-13.8229,-14.8255,1.153,0.1447
BHF,72,-8.573484895445916e-05,-1.1747,14.7994,23.2722,5.0155,23.6719,-6.5716,1.1747,0.0735
WYNN,65,-8.684421279553156e-05,-1.2025,27.9589,91.6357,33.1885,1.3226,-5.0009,1.2025,-0.0542
GT,11,-8.842067720126608e-05,-1.2115,-23.7344,-14.5173,3.1111,5.0,-9.1089,1.2115,0.2414
CGEM,14,-8.882209174902253e-05,,-21.1847,-14.3182,-6.6061,9.5491,2.6641,,0.0518
JYNT,91,-9.408427154779371e-05,-1.2891,-55.6919,-7.9976,2.1039,-8.3709,-2.6846,1.2891,-0.1979
NVRI,42,-9.543448411752002e-05,-1.3076,-33.4377,62.2137,14.5553,19.6471,-10.3393,1.3076,0.4451
VYX,94,-9.925157154436792e-05,-1.3599,-36.5423,-16.4702,7.8647,7.5265,-7.914,1.3599,0.0682
CROX,134,-0.00010401015854686279,-1.4251,51.627,76.5493,20.5404,-0.8696,-6.8357,1.4251,-0.1107
SRAD,34,-0.00014688123224725378,,-12.7479,14.0741,6.8517,5.6006,-9.717,,0.1092
INFY,45,-0.0001537147854462241,-0.8326,-18.1446,1.0877,-10.4012,3.5932,-3.8095,0.8326,-0.0661
SLMBP,55,-0.00022797138577563669,-0.6319,22.6268,19.0511,13.5928,3.5494,-8.2438,0.6319,-0.1016
EVH,102,-0.0003380443815897773,-0.9898,27.6325,-3.5665,22.9881,7.6814,-6.0458,0.9898,-0.0663
AGRO,52,-0.00041848130626537396,-0.8899,-16.5218,-7.2859,3.1888,-0.0,-5.0649,0.8899,0.1796
ELV,78,-0.0005079829012739449,-0.7963,2.2053,-2.2451,-10.4698,1.6014,-0.6832,0.7963,-0.0306
CNQ,95,-0.000608257003055034,-0.9286,11.1302,9.3777,-0.6534,4.7996,-7.6848,0.9286,0.029
MTH,63,-0.0007026310408287354,-1.0291,6.2475,39.0566,23.843,-9.0885,-1.8315,1.0291,0.221
OXLCP,71,-0.0007596691465932913,-0.5085,-4.2329,-2.8306,2.0957,-1.3344,-2.6711,0.5085,0.0119
HSBC,131,-0.000860235186227295,-0.7876,16.7427,24.5926,24.6334,7.6819,-3.1741,0.7876,0.1763
GOOD,123,-0.0009669217029476357,-0.9361,-32.4182,-24.446,-26.993,6.0257,-3.6095,0.9361,0.0037
KMI,92,-0.0010459617049970397,-0.8201,2.3059,-1.1951,-6.7155,-0.2864,-4.2882,0.8201,-0.0002
SSTK,45,-0.0011425676076562681,-0.8953,-14.8552,35.2796,37.8317,2.9152,-1.0298,0.8953,-0.3258
SSBI,73,-0.0012125852703613713,-0.582,0.0562,8.3896,-4.2626,13.3666,-0.3618,0.582,0.0982
SYPR,66,-0.0013106712979348715,-0.5986,-12.4464,7.9365,-8.9286,3.4314,4.3689,0.5986,0.0355
IKT,14,-0.0014335136554354624,,-33.945,-22.4973,25.4355,8.6111,8.6111,,-0.0856
ACHC,78,-0.0014989946039062855,-0.9083,18.7949,-9.1874,-16.8001,0.6873,-2.9789,0.9083,0.1023
BNL,124,-0.001589049421146127,,-11.8298,0.276,6.7045,4.573,-2.9248,,-0.0758
MTG,118,-0.0016728436311302323,-0.8763,-7.0048,-0.2832,4.0395,2.4,-5.1724,0.8763,0.1846
SBRA,124,-0.0017682496692139852,-0.8894,-2.0693,-14.4304,-5.6925,4.485,-9.9426,0.8894,0.0507
INTR,30,-0.0018544260920778668,,,-53.4279,-18.595,13.7056,-9.6774,,0.8412
BMRN,19,-0.0019422592622570344,-0.7461,28.1126,11.6912,-5.1535,2.8766,-7.1633,0.7461,-0.1086
SFBC,131,-0.002015120399649519,-0.5475,7.49,-5.3921,0.3015,7.0801,3.8702,0.5475,-0.0357
WAFDP,73,-0.0021161097491702472,,-9.7659,0.8841,-1.2977,13.0267,-8.6594,,-0.0612
PKBK,73,-0.002205042065365635,-0.727,-10.1586,-5.8322,-4.0154,12.8858,1.7679,0.727,-0.0343
NL,74,-0.002305041745564986,-0.8613,16.5971,-13.8953,3.5613,15.8444,-1.0,0.8613,-0.0762
LYFT,123,-0.00243464538373906,-1.6985,-74.878,-33.0137,-11.8919,5.2147,6.079,1.6985,0.0345
PPL,46,-0.0024758049896836344,-0.7587,8.855,-4.832,-6.3324,-3.3895,-3.7715,0.7587,-0.0393
ALVO,14,-0.0025989130106303772,,,85.582,120.5975,8.0542,4.1605,,-0.4
MHD,70,-0.0026502510298167907,-0.5748,-18.7103,-7.4555,-2.8263,-4.83,-2.9035,0.5748,-0.0259
OCCIO,145,-0.0027438003431560103,,-2.3355,-3.1848,1.8884,-1.7373,-0.7328,,0.0067
WTS,81,-0.002850606554396046,-0.9733,20.0695,30.0799,9.4981,3.7126,-5.0031,0.9733,0.0939
DMLP,95,-0.002936353828616146,-0.8669,49.1141,18.8643,7.902,3.2577,-10.1455,0.8669,0.022
SPRO,19,-0.003042806795054155,-1.3123,-84.4864,103.5763,-22.9167,2.027,-1.3986,1.3123,0.0
HCA,64,-0.0031268783459985285,-1.0812,-5.6966,22.467,2.2105,-8.4393,-3.7212,1.0812,0.1534
VECO,66,-0.003213724766234849,-1.0664,-24.5369,9.4273,9.3718,2.1306,-1.8313,1.0664,0.2153
CRDL,14,-0.003317540074171782,-1.2503,-67.7914,-53.125,0.3824,7.2381,2.7944,1.2503,0.8275
AEF,54,-0.003377504856911798,-0.8309,-20.1278,4.6901,1.2169,-4.3566,-6.3492,0.8309,-0.0133
EEX,123,-0.003474866878610074,-0.8871,3.1915,10.5413,6.887,4.1237,-3.0471,0.8871,0.1022
BNT,118,-0.0035482980246603715,,-39.2355,-29.6655,-26.114,0.8145,-9.6045,,0.0289
GSBC,73,-0.003637829543298865,-0.6916,-4.539,-0.2004,-6.683,11.5255,3.0419,0.6916,0.0088
SAIC,45,-0.0037368745867191874,-0.7713,24.0454,18.9019,-0.4234,0.8854,-3.9768,0.7713,0.0503
DJT,34,-0.003912017610569285,,-84.8029,-42.1369,-36.6623,2.8354,-8.7461,,-0.106
PECO,124,-0.003919848131535955,,5.1965,4.2596,5.1416,2.7745,-4.2839,,0.0541
KOS,95,-0.004025266178285385,-1.1674,37.6812,11.7647,18.3801,2.1053,-14.2857,1.1674,-0.1949
KGEI,95,-0.004139645257430007,-1.7322,515.7143,159.6386,51.7606,2.0882,-10.7612,1.7322,-0.0047
RTX,3,-0.0041896739353461014,-0.8377,0.569,14.3149,-1.4506,1.0808,-1.545,0.8377,0.0065
JSM,70,-0.0042767247120794605,-0.8681,-12.7357,-14.371,1.0139,-6.6123,-10.7503,0.8681,-0.0144
CSQ,53,-0.004372346784174369,-1.0309,-10.1426,0.9907,-1.7919,-0.4834,-3.7806,1.0309,0.0773
SKM,139,-0.004446645715492453,-0.6923,-18.1641,-6.2396,-8.6303,-8.2301,1.0159,0.6923,-0.0319
MSI,121,-0.004550125294898536,-0.8791,20.0203,8.825,-3.0323,-8.9306,-5.3187,0.8791,0.0282
OGE,46,-0.004627272079971795,-0.7578,-2.6703,-10.441,-9.1956,-5.7568,-5.5789,0.7578,-0.0362
MLI,81,-0.004734799377708527,-1.0104,34.5722,20.6695,7.7586,1.6112,-2.1975,1.0104,0.1926
CNCK,55,-0.004803763144764612,,4.1322,3.4908,2.6477,-0.3968,0.5894,,0.0
ATOS,19,-0.004904732058635636,-0.8409,-45.0382,-20.8791,-6.4935,-0.0,-2.8571,0.8409,0.75
DSGR,67,-0.004997615753670213,-0.9415,8.0969,13.2786,22.1393,-2.874,-14.769,0.9415,0.1452
IPX,103,-0.005117273069195514,,,-10.6923,1.7528,11.7829,-8.7261,,0.4236
ACIU,19,-0.005177121076794367,-0.9197,-44.4976,-20.2749,-9.7276,-0.8621,-5.4054,0.9197,0.2628
CRDF,14,-0.005287043724614256,-1.1884,-32.1569,-38.4342,10.1911,4.6243,-8.5526,1.1884,-0.1091
ICCM,79,-0.0053618637649997915,,-56.25,-30.8642,4.6729,-2.6786,-3.6036,,0.0087
NNI,55,-0.00543128587448495,-0.7196,8.7979,9.0234,-8.2934,-1.6482,-2.4757,0.7196,0.0529
CARS,45,-0.005539640816034693,-0.9961,18.2441,54.7677,28.2242,-1.6324,-5.8114,0.9961,0.0269
CNX,95,-0.005616816794893243,-0.6632,-6.2757,-7.8963,-6.5497,-0.2503,-1.7789,0.6632,0.1061
NU,55,-0.005700224187222239,,-39.897,-5.4656,4.7085,-1.9272,-14.1487,,0.6576
GFR,95,-0.005811641556849049,,3.8345,2.3881,2.134,-0.3887,-0.0,,0.0116
SLB,99,-0.005900902303128963,-1.0407,43.2544,47.1211,5.61,11.2116,-10.1638,1.0407,0.0058
RCC,124,-0.0059817085291884965,,-2.8026,1.4554,0.7762,-0.1297,-1.1801,,0.0151
TVTX,19,-0.006072198333829179,-0.8881,-19.3937,-18.9497,9.9104,-1.903,-7.7107,0.8881,-0.317
LCNB,73,-0.0061471672625197,-0.6744,-2.6068,11.7273,-3.979,8.2023,3.7124,0.6744,-0.0833
MIRM,19,-0.006250719826389015,-0.8705,11.3475,-5.9129,24.6691,-1.9958,-4.4802,0.8705,0.077
SRDX,79,-0.006354176050766864,-1.1384,-50.361,-29.6,-38.8719,-3.5455,-23.7371,1.1384,0.3745
PLD,124,-0.0064366171288027145,-1.044,-13.4285,3.5796,7.2822,-0.8515,-6.6137,1.044,-0.0101
GHG,65,-0.0065242634587560164,-0.812,-24.1935,1.9277,29.7546,-5.2009,-4.4601,0.812,0.164
JPM,73,-0.006606038918487223,-0.9174,4.6267,26.0957,5.1435,7.6274,-4.3231,0.9174,0.1249
SA,114,-0.006694778555699687,-0.8576,-37.2067,-6.6445,-12.3928,-15.2135,-5.3702,0.8576,-0.0695
VCEL,14,-0.006815266434416528,-1.2852,-30.1686,33.2305,26.7505,3.0103,-1.2081,1.2852,0.2814
ACGLN,118,-0.00686520388175359,,-9.2738,5.9006,-0.5971,-3.2979,-1.2093,,0.0046
MKTX,70,-0.006963962096233425,-0.8191,-5.3199,42.6643,26.4439,-10.2909,-1.3731,0.8191,-0.3303
