Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
DVN,95,0.002886331497192807,-1.1377,-31.2,-26.259,-11.2929,-1.0524,-2.5239,1.1377,-0.0464
HQH,53,0.0027933350416129835,-0.8375,-5.1937,-8.1352,-4.1804,-0.1762,1.9552,0.8375,-0.0744
NRIM,131,0.0027055962140231826,-0.8773,-1.8411,-27.0368,-22.328,0.5365,-6.2973,0.8773,0.0056
NTRA,78,0.0026260975660916726,-1.1697,25.3467,16.6587,-13.5647,0.3073,5.2755,1.1697,-0.1023
SYPR,66,0.0025315382064683587,-0.6134,-11.0092,-13.3929,-4.902,-5.1546,-7.9365,0.6134,-0.0441
LYFT,123,0.0024654739576063897,-1.7764,-47.8498,-13.6937,-2.045,-0.1044,5.0495,1.7764,0.0959
NL,74,0.0023629544728810377,-0.9128,-28.0318,-14.5359,-17.4748,5.7922,0.1805,0.9128,-0.1424
GSBC,73,0.002273363292827975,-0.8268,-9.6108,-14.4733,-8.3483,2.6209,-0.7966,0.8268,-0.0533
CNQ,95,0.0021914304600113,-0.9706,-10.2986,-4.1913,-3.5612,-1.577,-5.5535,0.9706,0.1335
OPCH,80,0.0021047830819394746,-0.9848,-7.001,-7.1521,-10.9448,-13.7605,-7.2277,0.9848,0.0231
ZEUS,81,0.002019272361353821,-0.9831,29.0827,31.2079,-18.6979,-6.8003,-6.9169,0.9831,0.1043
WK,33,0.0019408017543615112,-1.228,29.7931,17.1225,10.1666,-3.2081,-0.9433,1.228,-0.0186
FRHC,70,0.001845374049478873,-1.048,79.599,29.0486,15.4347,0.8587,-2.4335,1.048,0.0438
QVCGA,27,0.001779861102982357,-1.952,-73.3509,-56.8376,-36.478,1.9802,-13.7931,1.952,-0.404
BDX,79,0.0016677152566127354,-0.6941,0.6864,0.5248,8.0389,-5.2329,-2.9078,0.6941,-0.0203
OKLO,46,0.0015803193050414927,,10.5073,8.0466,5.6931,2.2951,1.5852,,-0.0096
GNL,124,0.0014997250977767166,-1.0167,-21.976,-21.3724,-27.1124,-2.3904,-8.0967,1.0167,-0.0809
RWAY,55,0.0014056125337871743,,0.8775,4.3166,-2.0226,-4.4839,-5.1064,,0.0586
WAFDP,73,0.0013222647502774834,,-21.1453,-18.1827,-17.107,1.4945,-1.5982,,-0.1172
ATMU,10,0.001246992753814448,,,,,-6.6537,0.2725,,-0.0624
BILL,45,0.0011642943211207224,-1.579,-15.4923,-11.6283,22.1831,-8.7381,-8.0044,1.579,-0.0694
GRRR,33,0.0010786576640522277,,-80.0789,-78.5106,-74.0427,-3.9604,-12.9032,,-0.5938
OXLCN,71,0.0009720175023812605,,,2.8476,1.3005,-0.4302,-0.2193,,-0.0008
PKBK,73,0.000888854073443193,-0.7931,-29.3027,-18.3981,-14.9844,1.0483,0.5852,0.7931,-0.029
DEA,124,0.0008039328177935508,-0.799,-22.2862,-7.1637,-2.9691,-2.983,-4.3917,0.799,-0.2083
CSTM,81,0.0007284265618589332,-1.3564,-8.0738,28.7561,-3.3939,-7.9047,-6.8987,1.3564,0.0384
SSBI,73,0.0006274922916029355,-0.6865,0.8126,-8.0748,-3.982,0.918,-1.0702,0.6865,0.0536
HROW,19,0.0005490563244823634,-1.0224,156.3565,57.9968,5.4447,2.6585,-2.8078,1.0224,-0.27
OCCIO,145,0.00045524495124199614,,0.52,3.8334,1.909,-0.4983,-0.0692,,0.0167
API,33,0.0003881555970231779,-1.4698,-52.2364,-5.0794,-7.1429,-4.6823,3.3951,1.4698,-0.2045
CHSCN,52,0.0002777223693969289,-0.5426,4.3963,3.8637,0.1659,-2.6394,-1.2795,0.5426,0.018
NODK,118,0.0001962662751540026,-0.7876,-19.883,2.2388,1.7831,-8.3942,-3.6288,0.7876,-0.138
SLRC,54,0.00011238773835531331,-0.8836,-0.3686,0.4749,-3.5608,-0.8707,-1.8558,0.8836,0.08
SRAD,34,7.487202785346897e-05,,11.6895,6.0711,-0.7305,-5.4783,-7.5897,,-0.2558
XYZ,33,4.732863289020849e-05,-1.7623,-27.4245,-6.9229,-18.6827,-4.9007,-5.902,1.7623,-0.3512
CROX,134,4.523438844125084e-05,-1.5409,79.4228,5.8179,-12.2138,-2.181,-6.0655,1.5409,-0.2184
NVRI,42,4.276556368434956e-05,-1.4568,8.1731,21.2938,5.8824,-9.6667,-9.3023,1.4568,-0.2827
COHR,48,4.105411917391739e-05,-1.3985,-38.9315,3.2036,-9.1163,-30.785,-9.1415,1.3985,-0.3658
VYX,94,3.931038325762801e-05,-1.3391,-28.7072,4.6934,-2.94,-1.7771,-3.4058,1.3391,0.0718
GCT,27,3.8962516749075324e-05,,,-12.2898,37.5254,0.295,13.2221,,0.3373
GT,11,3.894637104614672e-05,-1.3267,-0.0744,19.4667,15.8621,-1.7857,-4.4275,1.3267,-0.0811
AGEN,14,3.7045287915862215e-05,-1.2443,1.2671,-45.1044,-15.9588,-0.0,7.5144,1.2443,-0.3438
BHF,72,3.6521580024505264e-05,-1.2441,-11.1179,-20.825,-24.6063,-8.6757,-7.3453,1.2441,0.0131
WYNN,65,3.602253102489383e-05,-1.2271,50.8595,18.1186,-11.3147,-5.2417,-1.3532,1.2271,-0.1206
JYNT,91,3.5473577125321244e-05,-1.2084,-17.412,-8.9415,-10.8178,2.5271,-3.29,1.2084,-0.3444
ALNT,47,3.499507720216439e-05,-1.1921,43.0995,-3.4297,-19.5028,-13.1445,-2.5681,1.1921,-0.2346
SGI,62,3.4457865631994435e-05,-1.1738,47.0624,16.9238,-12.9219,-7.4263,-6.3994,1.1738,0.05
INTC,132,3.405862643230528e-05,-1.1602,-27.3491,8.1989,19.9932,-6.8029,-1.3333,1.1602,0.0642
FTAI,85,3.400578594999349e-05,-1.1584,77.8628,71.5131,20.5768,-8.0546,-9.8924,1.1584,0.0824
VUZI,121,3.329185232231406e-05,-1.1937,-26.1062,10.8407,27.4809,-1.7964,-1.7964,1.1937,-0.2941
CRON,0,3.27640346156662e-05,-1.1161,-41.0774,-49.422,-15.8654,-12.5714,-8.8398,1.1161,-0.0051
GLDD,83,3.1900973404573474e-05,-1.0867,-50.6757,0.9682,31.295,-11.7808,-7.5099,1.0867,-0.0686
AXON,101,3.158393051070268e-05,-1.0759,83.855,2.3407,-11.4791,-0.9677,-3.3967,1.0759,0.0053
CECO,112,3.1164142234558944e-05,-1.0616,91.3178,1.1475,-20.4897,-8.2658,-4.5383,1.0616,0.1886
DVA,86,3.1111301752247146e-05,-1.0598,1.9515,32.8222,21.9615,-1.7521,-2.8036,1.0598,-0.0534
ONEW,8,3.1099559422844516e-05,-1.0594,-15.639,-5.7903,7.8467,-20.3987,-7.1872,1.0594,-0.2986
MMI,123,3.08236146818829e-05,-1.0498,-23.8925,-16.9237,-10.6697,-2.5382,-1.7436,1.0498,-0.069
GMED,79,3.022475588234918e-05,-1.0296,-16.2337,-25.577,-3.9931,-6.7408,-1.8997,1.0296,-0.1671
VTOL,143,2.9223722300775643e-05,-0.9955,-10.2861,-0.7162,-6.5957,-9.0736,-7.0417,0.9955,-0.047
HCA,64,2.8780449365826663e-05,-0.9804,31.2479,15.2836,12.7904,-10.8882,-2.7353,0.9804,-0.1835
MERC,109,2.874522237761879e-05,-0.9792,-38.1803,-34.0501,-16.6944,9.072,-0.8311,0.9792,0.0264
JBHT,144,2.833130526617636e-05,-0.9651,-1.8237,-5.2003,-6.9134,-4.8902,-3.3394,0.9651,0.0374
LNG,98,2.8031875866409504e-05,-0.9549,2.6828,-16.1244,-10.5095,-4.5208,-2.5579,0.9549,0.0694
WLYB,21,2.7990777713500324e-05,-0.9535,-31.2806,-23.393,-20.0906,6.1967,-1.041,0.9535,0.1464
PLOW,36,2.795261514294181e-05,-0.9522,-2.7524,-21.9903,-18.4822,-0.6379,-3.1768,0.9522,0.0114
SBRA,124,2.7720704137240013e-05,-0.9262,-9.9133,-8.7307,-3.2215,-3.7004,-2.9746,0.9262,0.1875
AHCO,80,2.7715420089008838e-05,-0.917,-42.2442,-54.0682,-32.2581,-15.9048,-27.702,0.917,-0.2629
PLG,114,2.766257960669704e-05,-1.0087,-24.0838,-21.6216,2.1127,2.069,-2.8985,1.0087,-0.2113
FHB,73,2.7364324439870437e-05,-0.9894,-27.2784,-29.3452,-30.36,0.2769,-1.9819,0.9894,-0.0078
AGM,53,2.6881127584952537e-05,-0.9157,38.6767,14.2855,-2.1492,-2.8359,-1.9649,0.9157,0.0604
WMB,92,2.4967127892325138e-05,-0.8505,-15.6231,-11.0958,0.8876,-9.4865,-6.6689,0.8505,0.0226
CHRW,68,2.4606051263194506e-05,-0.8382,-7.0383,2.2763,-2.9573,3.3992,-4.3118,0.8382,-0.0863
PZZA,127,2.454851384912166e-05,-0.8023,-19.4065,-12.7446,-15.3077,-2.7987,-4.1767,0.8023,-0.0668
CVS,129,2.4503305880921567e-05,-0.8347,-26.0545,-30.7344,-13.3424,1.2287,0.6753,0.8347,0.0164
SGML,82,2.3851606599076043e-05,-0.8125,130.6264,16.7009,13.5351,-1.3582,-9.8093,0.8125,-0.2474
MHLA,118,2.334727355123342e-05,-0.7916,-4.3913,1.5948,-1.6581,-8.5465,-10.0177,0.7916,-0.1564
BBCP,50,2.2125484176890596e-05,-0.7537,28.3054,-3.2303,-12.5635,-16.5457,-5.7971,0.7537,0.0585
UNMA,1,2.0689984407420045e-05,-0.7048,5.0464,-0.5516,3.8514,2.061,-0.8489,0.7048,-0.0501
OXLCP,71,1.760938428864214e-05,-0.5325,-2.0187,3.403,1.2804,-1.2435,-0.132,0.5325,0.0208
VTMX,123,0.0,,,,,,,,0.0048
TOYO,88,-6.330327263532433e-20,,7.0707,4.3307,2.0212,-0.0943,0.0942,,0.0217
ZVIA,13,-6.330327263532433e-20,,60.5578,-11.6228,8.9189,-6.9479,2.7088,,-0.5081
BIPI,75,-6.330327263532433e-20,,-17.1071,-3.871,-6.9719,2.6846,-3.8806,,-0.0971
BARK,105,-6.330327263532433e-20,,-43.0,-34.104,-15.5556,-16.6667,6.338,,-0.1203
AENT,44,-6.330327263532433e-20,,-69.6049,-70.2529,-38.7755,-10.0,19.5122,,-0.6273
SWIM,111,-6.330327263532433e-20,,-64.2035,4.4818,14.7692,0.5362,-15.5763,,-0.2857
EVLV,35,-6.330327263532433e-20,,66.8539,70.6897,96.0396,-1.0101,-1.0101,,-0.2167
GOCO,137,-6.330327263532433e-20,,62.67,59.4507,3.4591,0.152,-1.7028,,-0.2851
OABI,15,-6.330327263532433e-20,,-56.9733,9.5718,2.3529,-15.6322,-4.5738,,0.0099
WASH,73,-6.078431044608134e-05,-0.8955,-42.3979,-43.2096,-33.7806,0.2576,-1.6698,0.8955,-0.0137
AEF,54,-0.0001472338302674737,-0.8758,-4.2842,3.2617,2.0202,-0.9252,-0.7767,0.8758,-0.0741
BNT,118,-0.0002359731043223774,,-38.8214,-30.56,-6.0174,-8.5837,-6.478,,-0.1054
BCAL,73,-0.0003274970717951129,-0.4851,-9.6583,-17.6647,-19.07,0.2182,3.7193,0.4851,0.0321
AGRO,52,-0.00040730630433932254,-0.936,-14.477,18.2053,14.5525,-2.9703,4.0,0.936,0.1923
ECC           ,145,-0.00049619705444352,-0.7757,0.0822,4.9787,-7.3673,-0.9969,0.2944,0.7757,0.0456
KGC,114,-0.0005817952553832221,-0.7819,6.6321,13.4022,31.9479,1.6495,-3.4707,0.7819,-0.0802
MIRM,19,-0.0006639641090208886,-0.9035,11.9949,39.3859,11.8047,1.7471,5.4113,0.9035,0.1326
ETHZ,19,-0.0007474962471021995,-1.0717,-97.0398,-85.5932,-55.7621,1.6807,-2.6316,1.0717,-0.5043
WTS,81,-0.0008341518448046079,-1.0343,24.0279,5.5885,-3.5704,-9.233,-4.9166,1.0343,-0.065
ICCM,79,-0.0009212172498031678,,-43.1579,0.9346,-3.5714,-7.4074,0.8547,,-0.2629
PLTR,33,-0.0009972158028979914,,56.129,89.5561,82.1832,-5.5785,-9.2659,,0.0359
BEAT,79,-0.001094206705382353,,47.3684,-51.9313,-30.8642,-7.5893,1.2295,,-0.1535
CMG,127,-0.0011833886652557353,-0.972,47.6195,28.4975,37.9169,-3.7227,-4.6641,0.972,-0.1271
SAIC,45,-0.0012712965823889332,-0.799,17.3562,-6.5066,-6.1091,-10.8724,-4.73,0.799,-0.0463
ITRG,114,-0.0013591760243733299,,-1.3333,50.0,100.361,0.9009,-15.7895,,-0.29
LCII,10,-0.0014343438076629181,-1.2286,3.3127,11.9269,3.2735,-9.0721,-8.0369,1.2286,-0.0617
OMF,55,-0.001526644530225637,-1.2253,2.7215,8.7388,-2.8921,-6.9523,-4.8476,1.2253,-0.0816
ASBA,73,-0.001618555994568659,,,,,-1.036,-2.9146,,-0.0057
RGNX,14,-0.0016941368142949845,-1.1712,-8.6191,-18.7139,-16.2277,-1.3692,-5.7672,1.1712,-0.1961
OGI,19,-0.0017835131097199803,-1.1807,-65.2212,-66.9748,-45.9422,0.7634,2.5,1.1807,-0.1859
OGE,46,-0.001879422250108125,-0.8003,-9.3281,-8.0399,1.2727,-0.6446,-0.6446,0.8003,-0.1003
PPL,46,-0.001966012090765879,-0.7949,-8.4386,-7.5832,-1.3354,-0.6686,-0.3033,0.7949,-0.1393
MHD,70,-0.0020551987475710223,-0.5762,-11.7129,-3.2074,-0.3921,-2.5175,-0.1723,0.5762,-0.1016
UBS,73,-0.002131738328493072,-1.1748,7.3561,11.0199,-4.5001,-1.5023,-2.581,1.1748,0.2018
GOOD,123,-0.002218361634789623,-1.0315,-36.2714,-34.0398,-9.6523,-4.4007,-4.4764,1.0315,-0.0126
CXW,124,-0.00230765279832645,-0.9253,-29.7319,-30.2817,-8.5216,-5.6117,0.4233,0.9253,0.2147
SLNHP,45,-0.0023917244964438114,,-89.4489,-31.6667,-51.0448,-11.8293,-4.8,,-0.3184
MLI,81,-0.0024762535582914047,-1.108,43.1136,14.1742,5.9536,-10.7474,-4.2149,1.108,-0.1506
CGEM,14,-0.0025570197906819277,,-9.4583,-13.0471,-6.8966,-2.1842,13.3655,,-0.2212
SGRY,64,-0.0026437845920477807,-1.4784,-1.2903,36.2329,21.059,-13.097,-11.1962,1.4784,-0.3503
PDS,95,-0.0027351952460417804,-1.1735,-43.9117,-42.9511,-22.0979,-6.0474,-6.4178,1.1735,0.2708
MSI,121,-0.0028262847473266195,-0.8956,27.9095,4.3724,7.6362,-4.0585,-5.2655,0.8956,-0.0665
DUOT,33,-0.0029095749934222362,-0.8492,32.3775,103.8263,17.8723,-7.2202,11.0778,0.8492,-0.1364
KRO,74,-0.0029973161694779172,-1.0492,-51.1452,-1.17,-20.2485,1.0204,-1.2761,1.0492,-0.1285
AGCO,66,-0.0030828427422082637,-1.0549,-3.3657,-7.7585,-12.5699,-10.067,-1.2715,1.0549,-0.1038
MOH,78,-0.0031752491457356057,-0.8177,-0.6985,-14.0647,3.3618,-4.8995,-4.619,0.8177,0.1036
HSBC,131,-0.0032639032879023407,-0.7999,20.027,29.1939,3.6592,-4.7594,-3.6359,0.7999,-0.0029
BFIN,131,-0.0033521540810540953,-0.7002,-16.6738,-18.4049,-23.7089,-5.0064,-3.5443,0.7002,0.0612
CSQ,53,-0.0034309264659120532,-1.0282,2.4163,0.4611,2.2941,-5.8219,-2.2885,1.0282,-0.0289
PFX,55,-0.0035254271138883534,-0.6914,-8.1173,0.9419,-9.7235,-8.7672,-0.6623,0.6914,-0.0026
VELO,66,-0.0036018111089458184,,-18.0672,-8.0189,-31.0954,-10.7692,-3.3493,,-0.25
EPR,124,-0.0036917850889374077,-0.913,-7.4821,10.107,10.2786,-7.2721,-7.7631,0.913,-0.1064
IVA,19,-0.0037755682193096993,,-55.2809,-9.1324,-21.2661,-1.5075,4.9412,,-0.0025
IPX,103,-0.0038546931676079715,,,7.8002,5.9432,-18.5366,2.2788,,0.31
MVO,95,-0.003948504540848338,-1.0382,16.8023,-10.8508,-2.8414,-7.5821,-5.5372,1.0382,0.0829
JPM,73,-0.00403799708533442,-0.9832,9.975,5.518,0.3561,-3.5381,-4.7461,0.9832,-0.0047
UTHR,19,-0.004127580632873371,-0.6862,-4.8241,-22.0176,-11.2518,-1.6251,0.7241,0.6862,0.0063
ETV,70,-0.004211927101498755,-0.8964,-7.0649,-2.4459,-3.9452,-4.6874,-2.486,0.8964,-0.0382
ESE,139,-0.004295512667178847,-1.0109,41.1724,0.492,1.8471,-7.9592,-4.8887,1.0109,0.0064
AR,95,-0.004382218169781217,-0.9678,-52.7168,-38.0593,-19.3646,-8.0206,-8.3255,0.9678,0.0504
DOMO,33,-0.0044495957981868705,-1.8078,-61.2522,-11.7608,-12.6788,-9.1586,-0.6177,1.8078,-0.3213
STM,132,-0.0045480782700636,-1.2785,10.0961,16.4645,-5.8891,-11.4554,-7.7139,1.2785,-0.1362
GPMT,124,-0.004641400575284347,-1.0167,-47.2832,-16.5033,-8.3419,-8.4813,-6.1776,1.0167,-0.09
CDLX,34,-0.004682338000574116,-2.5505,-80.3103,21.7484,17.4897,-10.683,-9.3426,2.5505,1.1013
SLB,99,-0.004812925762387025,-1.0787,2.3102,-10.6803,-15.425,-5.5958,-5.4303,1.0787,0.1845
EEX,123,-0.004901411989243301,-0.9342,10.4651,4.6832,-2.0618,-7.8947,-3.7975,0.9342,0.161
AFCG,123,-0.004985861790367427,,-22.1957,-25.6457,-18.9686,-7.9258,-0.7645,,-0.0628
CCS,63,-0.005070285758366867,-1.1554,26.8254,34.4178,16.1691,-12.2473,-7.8396,1.1554,-0.1373
GAB,71,-0.0051661420582726995,-0.8693,-9.7254,-4.7533,-2.0502,-6.9036,-1.7544,0.8693,-0.0927
BE,66,-0.00523964331146182,-1.371,-22.2222,-34.3949,-33.4871,-13.3842,-5.8938,1.371,-0.2544
CNX,95,-0.005338757520660412,-0.6784,-28.6157,-5.614,1.0013,-9.7893,-6.1078,0.6784,0.2421
HOOD,70,-0.005422853290553048,,-3.7113,-6.5065,-2.9106,-6.8522,-5.1633,,-0.0251
LCNB,73,-0.005512449754654344,-0.7537,-8.3183,-23.7998,-20.6421,-6.0345,1.731,0.7537,-0.0446
CLNE,92,-0.0055896516029547,-1.2785,-26.8836,-34.3077,-6.7686,-16.1593,-8.7719,1.2785,-0.2762
NOG,95,-0.0056787355143775725,-1.0191,-1.9255,-10.4351,-2.5019,-10.5744,-8.2298,1.0191,0.1361
KC,33,-0.005748617781644803,-1.7169,13.0435,63.964,28.7736,-11.7216,-10.3074,1.7169,-0.2115
BRSP,124,-0.00585110967189606,-1.0858,-21.4421,-4.1302,-1.2294,-10.5744,-8.1594,1.0858,-0.0854
BWMX,27,-0.005940177731174235,-0.7025,-3.3857,84.3596,22.8255,-6.5952,1.8223,0.7025,0.3092
NUVB,19,-0.006024431141839104,,-52.2346,-14.5,-9.0426,-5.2632,-2.2727,,-0.3
NU,55,-0.006119428783907368,,56.982,56.278,49.2505,-13.1994,-4.3651,,-0.1065
KGEI,95,-0.006202244639895121,-0.7613,80.7692,32.3944,-12.761,-11.7021,-0.4785,0.7613,-0.0619
MSA,67,-0.006285895375503397,-0.9613,13.5598,1.5778,6.0919,-21.7781,-7.171,0.9613,-0.1049
CGEN,14,-0.0063578454669784325,-1.569,-44.4444,-9.4828,31.25,-8.5714,-12.8713,1.569,-0.1579
LSF,107,-0.006468903973645369,,-73.0337,-44.6154,-34.5455,-10.4167,4.2169,,0.1509
