Ticker,Industry,Score,BAB_1,UMD_12,UMD_6,UMD_3,STR_1,STR_0,Beta,Performance
DEA,124,0.0023713838243074833,-0.8413,2.798,-12.2507,-7.623,3.7751,-0.3792,0.8413,-0.1271
NNI,55,0.002290746234357916,-0.9851,44.6146,6.4311,11.6542,8.9386,0.7746,0.9851,0.0987
BFIN,131,0.002235304714417916,-0.7219,38.3945,13.2701,-0.6662,3.1722,-2.1514,0.7219,-0.0822
DUOT,33,0.002100542774808376,-1.1656,42.1176,159.2275,18.8976,14.2384,14.2384,1.1656,0.5135
ICCM,79,0.002063745594803338,-0.8891,7.0866,111.838,67.0762,8.8235,-8.7719,0.8891,-0.1855
JPM,73,0.0019805140460547074,-1.0982,46.0952,19.06,8.0271,7.115,2.0754,1.0982,0.1952
ROOT,118,0.0018696971447956052,-1.6405,245.6149,211.7389,36.164,7.3981,17.1663,1.6405,-0.0117
BEPH,46,0.0018633612281434794,-0.7129,1.8558,0.9891,-0.9921,4.9149,2.6452,0.7129,0.0631
TEO,139,0.001754472043447609,-1.0121,59.5014,67.7396,-16.2044,7.7526,0.7498,1.0121,-0.1549
FRHC,70,0.001685739095329483,-1.1037,93.8192,62.6161,23.102,6.4663,1.6937,1.1037,0.0143
BBAR,30,0.001587505609339581,-1.2399,249.9763,83.2031,7.9402,1.2793,5.4137,1.2399,-0.1193
APOS,71,0.001575470084343945,,6.7849,4.3098,-0.2438,1.7313,0.9484,,0.0285
ECC           ,145,0.0015048846068741561,-0.6292,4.7786,-3.3363,1.1619,3.5963,-3.4869,0.6292,-0.0152
EPR,124,0.001406626058480399,-0.7648,37.1602,15.9204,19.3681,2.3825,0.0085,0.7648,0.1648
CARS,45,0.0012734409617801096,-1.4083,-29.0323,-26.009,-33.8346,11.8182,4.7463,1.4083,0.0601
MHLA,118,0.0012620779446212672,-0.6253,-1.3765,-2.9289,-11.3337,6.2976,6.6207,0.6253,0.0849
SLRC,54,0.0011838338142399164,-0.7765,29.9857,16.4377,7.3819,2.6278,1.5285,0.7765,-0.0149
ETV,70,0.001105508231046035,-0.8417,18.5116,8.7303,0.6046,5.562,0.8197,0.8417,0.0651
BNT,118,0.0009983170242113843,-1.264,40.7309,14.9493,-6.0815,6.1013,-0.0369,1.264,0.1563
ZJYL,67,0.0009498971544182802,,-89.1824,-77.1429,-25.136,5.5233,5.7971,,-0.0138
HUHU,81,0.0008463848996162783,,,,7.2639,5.1919,16.9961,,0.4429
DVN,95,0.0008007354697160528,-0.9051,-15.5386,-17.6857,-3.071,-5.4424,-1.2009,0.9051,-0.1127
AGM,53,0.0007143377039469892,-1.043,18.8668,7.3817,-1.1685,8.2372,1.3578,1.043,0.0587
OXLCN,71,0.0006804999761305754,,11.3097,4.7397,2.4623,0.4841,-0.4179,,0.0277
GSBC,73,0.0005715544010260296,-0.9693,17.7093,0.4472,-7.6831,5.0213,2.3913,0.9693,0.1193
WK,33,0.00045556629043804094,-1.2326,2.3626,11.9611,-10.7849,11.883,7.8834,1.2326,-0.1202
HDL,127,0.0003988528535023648,,,58.9447,25.5719,4.4534,0.4219,,-0.1758
SRDX,79,0.00033900661608472825,-1.0388,2.4634,-17.083,-17.0412,6.3907,-0.9186,1.0388,-0.0572
CRDL,14,0.00024073971355635234,-1.2398,-41.3265,-40.7217,-26.7516,19.8261,7.4297,1.2398,0.5076
OGI,19,0.00016326416355990885,-1.3983,-46.7593,-37.8378,-24.3421,10.4348,1.9048,1.3983,0.3398
WASH,73,0.00011571103523348002,-1.1027,34.6954,1.4721,-11.3467,4.6838,3.0539,1.1027,-0.0063
ATOS,19,2.7448208910823586e-05,-1.1853,-23.0,-43.7956,-39.3701,10.3896,1.4286,1.1853,0.2174
SUUN,113,8.1886920482118e-20,,,-13.835,33.9623,30.7042,9.2251,,-0.3862
ZK,9,8.1886920482118e-20,,,65.9456,12.0618,12.216,8.5371,,0.0921
STRF,33,0.0,,,,,,-0.1937,,0.2627
CRWV,33,0.0,,,,,,,,1.4734
RWAY,55,-5.927952967914952e-06,-0.7404,-2.2795,12.9815,9.0521,5.9328,-1.4285,0.7404,0.0685
TOYO,88,-2.2441294119097235e-05,-0.2149,-73.3929,-42.1359,-19.4595,1.9463,2.9236,0.2149,0.232
UNMA,1,-6.011844124878691e-05,-0.5757,7.9508,3.4841,1.1808,-0.3607,0.1595,0.5757,-0.0504
AENT,44,-6.875452791071965e-05,-0.6584,146.1538,210.4477,-14.5791,18.0288,14.9626,0.6584,0.3372
BIPI,75,-7.498880086981741e-05,-0.7181,-4.1794,-4.1279,-2.4496,4.279,2.3739,0.7181,0.0036
ACGLN,118,-8.033335849203893e-05,-0.6246,-2.8372,-4.7761,-3.7127,4.7767,-0.2577,0.6246,-0.0191
HSBC,131,-8.064872707388945e-05,-0.7849,69.4183,36.1881,27.441,0.2222,0.6512,0.7849,0.0555
WLYB,21,-8.389639690685326e-05,-0.8034,21.1157,-15.3513,-25.6848,-15.0,-0.1116,0.8034,-0.0071
LNG,98,-8.598493056149239e-05,-0.8234,47.8082,23.9622,2.9267,-2.6514,-0.9335,0.8234,0.0262
OABI,15,-9.048572058723968e-05,-0.8665,-41.1167,-16.9451,-12.5628,33.7644,5.144,0.8665,-0.1931
DVA,86,-9.09138699864407e-05,-0.8706,16.5143,-2.0143,-9.6861,-4.3346,-1.929,0.8706,-0.076
KMI,92,-9.205003229456439e-05,-0.8756,63.3467,28.4575,-0.1931,-6.7159,-1.5449,0.8756,-0.0038
PKBK,73,-9.359554719899731e-05,-0.8723,22.6462,-0.8123,-13.5821,4.4567,-1.6516,0.8723,0.1291
NHC,64,-9.468576176671894e-05,-0.8286,-1.0013,-31.3392,-26.4358,-1.2856,-2.5514,0.8286,0.167
HQH,53,-9.548149308913643e-05,-0.8743,15.2392,-2.9064,0.3701,7.6163,4.1616,0.8743,0.0283
CHRW,68,-9.61038761182189e-05,-0.9203,40.1735,-0.6464,-3.7324,-1.8243,-0.9227,0.9203,-0.0295
NIPG,133,-9.744053765718795e-05,,,-71.0526,-64.186,15.5844,-8.6957,,0.159
GNL,124,-0.00010004702765817756,-1.0051,26.8702,-0.1926,13.0625,0.625,0.5006,1.0051,-0.0028
BEDU,102,-0.00010060048907665693,-0.7796,-34.5238,-13.1579,-10.3261,-1.2121,2.907,0.7796,0.0599
CVS,129,-0.00010598264030466193,-1.0149,-6.9404,17.5697,12.6527,-3.5758,-1.2947,1.0149,-0.0115
JBHT,144,-0.00011061918501796077,-1.0593,-19.9276,-6.478,-14.6001,5.2174,-0.9182,1.0593,0.0048
ITRG,114,-0.00011108910509025458,-1.0638,53.3052,13.8976,18.7364,-11.9266,8.9552,1.0638,0.1885
SGML,82,-0.00011172610785491952,-1.0699,-29.0019,6.1972,-15.9108,12.29,13.8889,1.0699,-0.5151
OMF,55,-0.00011264506266296072,-1.2533,19.5617,12.8991,-4.1262,5.8802,1.0563,1.2533,0.1963
MSI,121,-0.00011397128153365656,-0.924,32.5099,0.0427,-11.165,0.4718,-1.3357,0.924,-0.0311
EEX,123,-0.00011543743215921321,-1.1154,-27.5765,-25.7052,-16.4634,3.2795,-3.3943,1.1154,0.2895
PLOW,36,-0.00011627911122203277,-1.1135,15.2302,-0.6736,5.3793,11.5855,0.4635,1.1135,0.3194
GMED,79,-0.00011692446812131627,-1.1736,47.5115,10.4814,-4.267,6.001,-1.5467,1.1736,-0.1977
BBCP,50,-0.00011781418345819253,-1.1282,-9.8694,13.7396,3.0964,13.1498,-10.7212,1.1282,0.1144
CECO,112,-0.00012065458922850173,-1.1554,7.1952,-14.0587,-22.3228,14.1881,11.6308,1.1554,0.3635
ZEUS,81,-0.00012171556432505841,-1.1563,-50.2085,-16.8621,-22.4375,4.2347,3.0024,1.1563,0.0921
OPCH,80,-0.00012275356555141404,-1.1755,4.2964,4.6221,38.8889,-3.8507,0.6851,1.1755,-0.1081
WYNN,65,-0.00012346366699399135,-1.1823,-10.7446,16.8152,-6.8566,8.7103,4.9983,1.1823,0.2871
GOCO,137,-0.00012396491507110473,-1.1871,12.7626,71.2766,16.2921,17.6674,8.6524,1.1871,-0.5088
CRON,0,-0.00012728568358198094,-1.2189,1.4851,-9.292,-0.9662,11.7073,-0.5556,1.2189,0.105
SGI,62,-0.0001275989636301768,-1.2219,17.5499,22.1354,13.8275,1.9551,-9.5564,1.2219,0.1507
CCS,63,-0.00012919042627501182,-1.2736,-19.5088,-30.147,-23.1082,2.146,2.2446,1.2736,-0.0967
MERC,109,-0.00013009476134747056,-1.2458,-13.8137,34.1006,31.2194,23.3094,6.875,1.2458,-0.3604
GLDD,83,-0.00013269498574749623,-1.2707,-7.2131,-14.6734,-32.1885,-6.7138,-1.0033,1.2707,0.3201
DJT,34,-0.00013567114620535695,-1.2992,-38.1099,23.5897,-25.8233,22.1577,10.4107,1.2992,-0.0304
VYX,94,-0.0001380416319033724,-1.3219,-1.6565,-16.3825,-22.2069,12.1454,0.6018,1.3219,0.2825
JYNT,91,-0.00013897102937968677,-1.3308,14.7624,0.3537,-3.157,-8.9868,2.828,1.3308,-0.0493
BHF,72,-0.0001400883948849187,-1.3415,28.4879,29.2157,13.2302,-0.7924,-1.1677,1.3415,-0.1004
GCT,27,-0.00014442210221829487,,-57.0958,-12.9115,-28.3841,12.9947,3.9765,,0.4209
ALNT,47,-0.00014595717445445462,-1.3977,-14.0189,17.2789,-5.8645,11.1441,5.4794,1.3977,0.7259
VECO,66,-0.00015302686087540802,-1.5453,-39.729,-37.3345,-23.495,7.8237,3.7559,1.5453,0.0327
AXON,101,-0.0001559925786649956,-1.4938,68.1623,44.7927,-16.9613,-5.6713,0.1145,1.4938,0.387
NVRI,42,-0.00015776783227143881,-1.5108,-21.3075,-45.6067,-14.5861,-6.1538,2.9536,1.5108,0.271
ONEW,8,-0.0001596788405654336,-1.5291,-36.8902,-31.0861,-24.693,-2.8382,2.5186,1.5291,-0.1392
BARK,105,-0.00015988769393089752,-1.5311,35.2,1.1976,-19.9052,15.9763,-2.1583,1.5311,-0.3394
EVLV,35,-0.0001626445583550212,-1.5575,-10.8312,-10.1523,-10.6061,12.1469,-0.3226,1.5575,0.8617
WMB,92,-0.00016755191798737388,-0.8903,67.001,29.5824,3.9594,-6.8291,-2.7523,0.8903,-0.0319
GT,11,-0.000168722191290021,-1.6157,-19.4373,7.1429,-14.0909,3.4921,4.4025,1.6157,0.2149
INTC,132,-0.0001762847716534692,-1.7448,-45.2818,7.6679,-0.8358,7.3746,6.1486,1.7448,-0.0045
XYZ,33,-0.0001762993913890517,-1.7947,-17.6025,-1.1804,-29.6184,11.3936,2.0152,1.7947,0.1963
FTAI,85,-0.00017826679009172176,-1.7071,124.204,0.8905,-22.8357,9.6537,-1.7018,1.7071,-0.0217
SWIM,111,-0.00018497098312311334,-1.7713,82.4074,-5.44,-10.7251,-13.7056,3.4483,1.7713,0.0327
ZVIA,13,-0.0001903385146155359,-1.8227,63.7584,141.5842,-14.9826,2.0492,-14.9039,1.8227,0.2971
COHR,48,-0.0002009587082493758,-1.9244,18.4654,-3.5407,-27.4368,10.1742,5.5252,1.9244,0.3083
KC,33,-0.0003443455973965269,-2.0961,470.979,600.8584,120.0809,11.2676,6.6967,2.0961,-0.1829
INSM,19,-0.00036316885676974004,-1.468,190.6272,6.6431,12.607,9.9448,4.0878,1.468,0.3377
LYFT,123,-0.00044372917097408647,-1.5937,-18.4098,14.3102,-22.3063,2.9235,-5.542,1.5937,0.2131
CPBI,131,-0.0004515792745258257,,44.858,25.0211,2.7083,-0.1352,-0.0676,,0.0027
ALVO,14,-0.0005836939977281114,,-27.9188,-2.7397,-2.5729,19.1021,20.4329,,-0.0283
THCH,127,-0.0006247402994535122,-0.8521,-52.5,4.5,-28.75,3.6683,-4.1379,0.8521,-0.0298
CMG,127,-0.0007198597817643477,-1.1799,0.3615,-3.7625,-10.8523,3.6131,-3.8945,1.1799,0.0913
ASBA,73,-0.0007685793561368926,,22.1687,8.5678,1.9129,3.88,1.9984,,0.0147
GHG,65,-0.0008490780585984272,-0.86,-13.9513,5.1346,-1.9537,8.1181,3.1128,0.86,-0.0201
OXLCP,71,-0.0008745324123251195,-0.4472,10.0181,5.3968,2.2676,-0.7524,0.3698,0.4472,0.0203
WABC,73,-0.0009900004780331031,-0.8952,17.1549,2.3747,-7.2895,3.8181,2.4518,0.8952,0.0224
HOPE,73,-0.0010758280741144494,-1.0747,4.979,-12.7479,-19.3382,3.7546,1.4071,1.0747,0.1029
BKV,95,-0.0011379435033478495,,,,-6.571,-6.9341,-3.5492,,0.0662
MSCI,123,-0.0012351400323782238,-1.1312,5.6774,2.2996,-2.7254,2.464,-1.1397,1.1312,0.0151
VTMX,123,-0.0013071707751370232,,-33.0662,-13.9176,-1.8432,2.3136,3.9191,,0.2161
NUVB,19,-0.0013934160779492974,-1.2464,-11.6592,-38.8199,-33.8926,9.1371,4.7872,1.2464,0.1453
SPRO,19,-0.0014362240578123862,-0.7393,-54.0828,-43.3577,-31.3274,9.0206,20.6742,0.7393,3.1076
MMM,79,-0.0015260908779818046,-1.048,106.5636,16.3518,17.3039,4.7447,3.2224,1.048,0.0471
DSGR,67,-0.0015881008362656453,-0.9383,-4.9032,-20.7953,-25.386,2.9851,-0.3509,0.9383,0.0007
PECO,124,-0.0016316084749030382,-0.4523,8.3738,2.3205,-4.5033,-0.6473,-3.7521,0.4523,-0.0523
MTH,63,-0.0017679451688881768,-1.2413,-7.6031,-26.2221,-23.8049,0.8156,1.9893,1.2413,0.0233
GAB,71,-0.0017918331223738897,-0.8036,12.4724,4.9924,-1.2274,-1.517,0.5425,0.8036,0.1009
WTS,81,-0.0019033851874794261,-1.0243,5.055,9.5304,0.0445,2.8334,1.7899,1.0243,0.2145
JSM,70,-0.0019445369601543863,-0.7177,0.1317,2.0145,-2.8612,2.6492,2.7851,0.7177,0.0316
AEF,54,-0.0020320019666209698,-0.9179,8.3751,-1.5597,-0.2309,-0.3666,1.7682,0.9179,0.2202
INFY,45,-0.002125385877464799,-0.8993,4.6001,-12.6706,-9.4595,8.5075,1.4469,0.8993,0.0411
LB,95,-0.0021820752962634477,,,87.0363,-4.8507,-7.9127,5.0567,,-0.0974
MHD,70,-0.0022324782287616316,-0.552,6.4752,0.9973,-2.5952,2.3128,-0.0851,0.552,-0.0235
OCCIO,145,-0.0022855617942055457,-0.4189,10.6366,4.8087,1.5129,-0.0816,-0.0081,0.4189,0.0218
CSQ,53,-0.0024137594725385553,-0.9744,17.8594,6.628,-2.0798,5.7367,1.3814,0.9744,0.1314
RCC,124,-0.0024503749501156385,-0.4264,8.4773,4.7768,1.4415,-1.3827,-1.6182,0.4264,0.0052
CCBG,73,-0.002552351088414655,-0.8338,35.3394,8.8481,-5.9983,2.3461,1.262,0.8338,0.1415
TSM,132,-0.00269327420230538,-1.4454,36.7331,5.8659,-6.8399,5.2491,1.7925,1.4454,0.376
INTR,30,-0.0027357459282500727,,-7.5748,-25.972,19.3215,-2.9851,2.8169,,0.2554
SFBC,131,-0.002749913846107095,-0.5352,27.9318,-9.0519,-7.0159,-2.1795,-0.5263,0.5352,-0.083
SKM,139,-0.0028513887363289976,-0.7224,6.0198,-1.8687,-6.8282,2.6953,-0.047,0.7224,0.1351
OFLX,67,-0.0029283066478396525,-0.9024,-47.3313,-23.4255,-28.4341,1.713,4.9688,0.9024,0.0471
OGE,46,-0.0029871566547040253,-0.757,47.3705,19.4209,9.2877,-0.2161,-3.4575,0.757,-0.0371
ESE,139,-0.0031040658086337104,-1.1842,63.2286,37.6719,10.9178,2.6074,-0.1253,1.1842,0.2037
LCNB,73,-0.003150990288330093,-0.8656,16.4929,-0.5909,-10.7205,1.6372,-1.3495,0.8656,0.0289
SLNHP,45,-0.0032315861076065676,-0.6996,105.812,1.1765,-49.4966,7.309,8.3744,0.6996,-0.2832
HROW,19,-0.003332405198260913,-1.2446,156.4384,-30.5981,-32.9193,7.2293,5.7866,1.2446,0.1735
IOVA,14,-0.003412750393498831,-1.2243,-74.7469,-63.6364,-53.2525,16.5094,-2.907,1.2243,-0.5056
BEAT,79,-0.0034502117272060444,-0.8089,27.8481,-14.0426,-31.2925,2.9703,-1.0309,0.8089,-0.3418
ASA,114,-0.003526839332538705,-0.8249,76.2388,25.0477,21.5637,-15.1168,-0.6087,0.8249,0.1425
PFX,55,-0.0035741042432207936,-0.5536,25.3063,18.5393,17.2598,2.6715,1.2208,0.5536,-0.0421
AGCO,66,-0.003707876217878035,-1.1458,-9.1132,7.1794,-4.1678,4.5891,4.8931,1.1458,0.1982
MLI,81,-0.0037790778127759434,-1.2026,57.9054,10.8855,-0.4536,0.6677,-0.6338,1.2026,0.0508
AGRO,52,-0.0038114013536927446,-0.8557,9.2616,-1.4843,-1.1111,-6.367,-1.8834,0.8557,-0.1744
FLYX,143,-0.003911871659226764,,-76.0255,-17.7184,54.7945,3.2448,-9.1514,,-0.372
ATMU,10,-0.004010951001346796,,66.5934,11.1606,-8.7993,4.7242,0.5515,,-0.0126
BNL,124,-0.004041829276974586,-0.8295,20.0056,-4.75,-0.6803,-3.4292,-1.6199,0.8295,-0.037
NODK,118,-0.004115562174661917,-0.7501,0.3524,-8.3655,-9.8163,0.632,-0.3546,0.7501,-0.0982
WAFDP,73,-0.0041867888319636806,-0.7326,13.7314,-0.8882,-4.9259,0.2999,-0.8503,0.7326,-0.0142
NU,55,-0.004301847545075355,-1.4556,-4.614,-28.1897,-10.4167,1.4884,3.022,1.4556,0.2738
CNX,95,-0.0043420845400095835,-0.8531,37.0318,4.4452,-26.7798,-10.5882,-0.5348,0.8531,0.0141
MVO,95,-0.004413056396205481,-0.7955,-42.9185,-41.5963,-39.4774,-10.6299,3.7671,0.7955,0.0773
PCTY,33,-0.004539376482782969,-1.2011,21.111,26.5737,-2.4683,6.8432,1.9627,1.2011,-0.054
MIRM,19,-0.004583462645242699,-0.9762,62.5213,10.3456,2.9431,5.4026,2.7658,0.9762,0.0909
TDY,66,-0.0046703282425504,-1.0325,21.1812,18.9972,7.2735,2.9785,1.831,1.0325,0.0197
KHC,107,-0.004703201067818371,-0.6378,-8.3751,-12.2224,-2.8472,0.6178,-1.482,0.6378,-0.0884
SBRA,124,-0.004791271749044799,-0.8875,27.8945,0.9217,-7.9248,-4.5154,-0.5794,0.8875,0.0816
SLMBP,55,-0.004839378338789707,-0.5121,12.9267,3.9021,3.1592,0.5416,2.2766,0.5121,0.0141
