Ticker,Industry,Score,GP_EV,EBIT_EV,NI_MC,GP_IV,EBIT_IV,NI_IV,REV_G,GPOA,ROA,ROE,GMGN,OMGN,NMGN,HML_3,HML_5,PB,NCAV,IA_G,IE_G,Beta,Performance
YPF,69,0.0010568819494304208,24.1572,9.2014,6.7666,144.1593,-40.7918,-32.3335,12.5272,27.0534,8.2437,7.9596,27.2642,10.3849,4.9404,-602.9703,-714.2202,-117.6294,-176.8338,-21.5655,-31.1457,1.0501,-0.2527
NPKI,97,0.0010553918028115522,14.6465,6.1433,4.3025,16.8514,-49.9035,-56.9751,4.7393,24.3723,8.1781,7.0717,35.4639,14.8748,10.6161,-65.7754,-761.1111,-164.3633,-90.3986,33.5998,21.3955,0.9683,0.8694
SSTK,45,0.0010537496154104432,69.3125,8.8361,8.1878,578.2913,-37.2951,-18.122,6.9376,78.7037,8.0266,9.6534,57.6272,7.3464,5.3502,78.9029,36.9863,-117.8998,-179.4206,-49.9774,1.6589,1.332,0.4209
CTLP,94,0.001053189157216737,21.3951,4.0342,3.0152,69.9807,-66.6027,-69.848,12.6405,51.3222,7.7418,6.993,40.9271,7.7171,5.8651,-16.7151,-70.8511,-231.9246,-93.6203,-47.9301,-37.5598,1.1045,0.3263
NFG,98,0.001049418817460047,8.2346,7.3398,0.9709,-47.1319,-57.0188,-90.2907,-10.5329,14.6304,10.4326,2.4507,42.0454,37.4768,3.5892,-24.7874,-167.4932,-252.4072,-170.621,-0.164,3.8818,0.7792,0.0913
XGN,78,0.0010361371851783645,43.3655,-17.8585,-15.4612,241.2648,-237.3021,-254.6119,5.886,427.3067,-140.7769,-126.6499,59.5101,,,42.7649,65.2549,-819.1473,-97.2296,-36.0428,57.9625,1.3309,1.6907
AGNCN,124,0.0010244024067080806,,,3.1661,,,-68.3393,287.6494,,,7.0723,,,70.9558,-38.6123,-104.4499,-223.3783,-458.8569,-17.8601,-18.227,0.5066,0.0576
AGNCO,124,0.001024117440120298,,,3.2159,,,-67.8406,287.6494,,,7.0723,,,70.9558,-29.1434,-97.7014,-219.9147,-464.5087,-17.8601,-18.227,0.4763,0.0559
AMAT,132,0.0010176229776051506,11.0267,6.7262,5.4269,-11.4713,-44.9566,-45.7313,2.4852,81.6783,39.8581,34.3224,47.4573,28.9483,23.9976,-19.1061,-257.7369,-632.4529,-94.3531,-4.9797,-16.2212,1.7121,0.5491
CZNC,73,0.00101648949932616,,,8.4947,,,-15.0527,3.2685,,,9.262,,,23.9393,4.3148,-43.6489,-109.0322,-878.0716,-1.8439,-4.9177,0.9313,0.0053
KB,30,0.0009987423613050613,,,19.2233,,,92.2327,3.3607,,,9.3424,,,27.796,-29.7839,-154.7592,-48.5996,-2501.2081,-4.1141,-2.0107,1.1279,0.4836
LB,95,0.0009850111747459432,4.7763,-0.7968,-1.8337,-74.0989,-127.566,-118.3373,50.901,10.3926,-1.387,-5.2105,90.0067,,,,,-284.1474,-119.7051,-294.1429,-303.3686,,-0.3064
CRWV,33,0.0009717448100299195,4.0582,0.9256,-2.0907,-83.1045,-113.9424,-120.9066,736.6388,23.117,4.2182,999999.0,74.2433,16.934,,,,999999.0,-157.2573,-769.9252,,,1.1848
IHG,65,0.0009632931938529814,7.5089,5.3723,4.1984,-45.267,-64.6444,-58.0156,6.4663,999999.0,999999.0,999999.0,29.5551,21.1456,14.5765,-68.8988,-217.3819,999999.0,-130.3474,,,0.9754,0.11
BVN,82,0.0009632560514916717,10.3202,4.7548,12.1044,-16.0183,-56.9157,21.0439,40.1483,11.6604,4.2978,12.8876,31.1177,14.3369,39.733,-50.5626,-121.9723,-106.4703,-117.1461,-4.4702,-12.3214,0.7082,0.7116
SUUN,113,0.0009516840907681576,12.1273,-0.3298,-0.537,-3.055,-105.1585,-105.3705,217.31,62.5493,-1.3608,-2.6959,20.0056,,,,,-501.9852,-103.0552,-82.2976,-12.5854,,-0.1545
HAFN,143,0.0009458930365406759,34.7878,31.8224,30.1987,211.1669,183.0713,201.9865,7.3714,32.1512,23.5285,27.5253,29.6178,27.0932,21.7093,,,-91.1476,-125.8841,0.6019,-1.5613,,0.4072
BKV,95,0.000917898968604517,19.2879,-6.6556,-8.1881,58.7782,-165.8731,-181.8811,-18.6889,22.2475,-6.1415,-9.5654,63.6171,,,,,-116.821,-131.6648,14.2566,-5.539,,-0.0195
HOOD,70,0.0009108730830143764,7.0484,3.0417,2.2548,-40.1089,-69.5869,-77.4518,60.7935,49.5444,17.1047,10.6774,88.7881,38.3164,30.8853,-216.1482,,-473.5344,-80.4054,-174.2365,-19.0562,1.9427,2.1619
UHG,63,0.0008905731989051467,30.1033,1.9347,17.4515,219.0729,-131.4853,74.515,10.0219,49.4047,2.5401,44.4909,17.2154,1.1064,6.4155,70.2758,,-254.94,-82.5037,-166.4815,,0.847,0.4536
CELU,19,0.0008902650544292389,50.1028,-49.2343,-126.0197,640.9253,-1052.2388,-1360.1972,138.1099,77.8594,-61.2079,-524.0874,72.3552,,,98.1644,98.3535,-415.8773,-380.3265,36.995,78.4253,1.6919,0.3926
ZJYL,67,0.0008863508315360599,11.0423,4.2283,3.2892,-9.8626,-55.9654,-67.1077,18.5685,72.4436,22.1918,11.7222,40.4339,15.4827,14.2412,,,-356.3812,-74.8732,-15.1285,-19.0723,,-0.4154
NAGE,0,0.0008673679828919456,12.244,1.536,1.2939,-1.8814,-80.5814,-87.0611,19.1779,3883.1021,389.71,15.3686,61.8352,7.7573,7.1127,-177.6471,-128.3871,-1187.7823,-91.8904,-23.6165,-61.9834,1.4348,0.0593
CMPO,55,0.0008612522452514381,18.4206,9.043,-6.0433,52.5869,-30.7052,-160.4326,7.6651,999999.0,999999.0,999999.0,52.126,25.5895,,-76.1195,,999999.0,-140.9821,,,1.0541,0.9203
CSQ,53,0.0008367886117125588,,,27.1325,,,171.3254,404.4501,,,24.4928,,,79.8293,-19.7041,-166.7801,-90.271,-153.212,-30.9433,-30.9433,0.9744,0.2027
KGEI,95,0.0008289106980799902,10.3246,8.2833,6.3051,-19.0579,-36.9406,-36.9491,15.8441,15.7987,10.1401,10.1602,46.1162,36.9986,25.7175,-376.6667,-2759.9999,-161.1431,-114.7685,-9.1788,-10.7931,0.687,-0.4009
HSBC,131,0.0008262470105501802,,,2.5273,,,-74.7272,4.5872,,,13.443,,,38.3512,-106.7015,-211.6438,-531.9148,-376.1999,0.175,0.175,0.7849,0.1722
WAVE,46,0.0007981885366348807,0.0404,-0.724,-0.5268,-97.1524,-103.1125,-105.2679,-45.098,36.0,-516.3429,-20.3181,75.0,,,-20.5986,,-3856.9497,-97.7937,34.2105,-6.3966,0.9576,0.1883
EQ,19,0.0007841320881316314,999999.0,999999.0,-35.3827,,-350.109,-453.827,13.887,999999.0,999999.0,-32.3425,,,,84.6395,80.0,-91.4076,8.2694,,15.5584,1.1216,1.5918
BNL,124,0.0007810599718102324,7.8924,4.1278,4.3609,-60.9017,-110.6612,-56.3913,-2.5036,8.077,3.3795,4.3334,94.2703,49.3038,31.5264,4.6833,,-99.3707,-160.6778,0.9026,1.6566,0.8295,0.1052
ESLT,83,0.0007713122304579561,9.2303,2.867,1.5877,-27.0209,-79.6067,-84.1226,14.2789,42.693,10.6086,8.3328,24.0459,7.4688,4.0041,-81.8204,-236.6314,-524.8204,-107.7555,-1.7823,-11.2087,0.7106,0.2989
UMBF,73,0.0007582133287769965,,,8.7601,,,-12.3987,10.6301,,,12.4914,,,29.5204,-10.3651,-153.949,-142.5934,-1049.6777,14.0919,-11.8088,1.0712,0.148
RICK,127,0.0007469225627914021,28.3441,9.2087,0.5272,192.6044,-40.0096,-94.7278,0.5241,36.3449,9.4465,0.793,61.713,20.05,0.7554,27.8065,-427.9931,-150.4068,-169.0752,6.2184,6.4744,1.2269,-0.3628
LCII,10,0.0007360127797722127,31.1491,7.7274,6.7841,188.7174,-48.2961,-32.1585,-1.152,44.4664,8.8249,10.9216,23.5142,5.8333,4.0487,6.6101,-72.5179,-160.9873,-112.9572,7.3922,-2.3505,1.2712,0.0001
IHRT,22,0.0007247901660669239,44.9314,3.1647,-414.93,5809.9172,-1672.3775,-4249.3,2.7594,65.8584,3.7109,999999.0,58.7776,4.1399,,91.9133,72.1818,999999.0,-2573.6507,23.2805,,2.1647,0.8105
WMB,92,0.0007229365153285466,5.9789,3.2377,3.2352,-72.8624,-103.4914,-67.6484,8.0595,14.7898,6.4071,16.097,57.3421,31.0518,22.2152,-110.4591,-465.9661,-497.565,-149.8912,-6.4116,0.3425,0.8903,0.0295
KTF,53,0.0007200761518871333,,,7.8283,,,-21.7173,121.8632,,,6.835,,,78.8757,-6.6304,-17.5348,-87.3112,-159.0329,-2.7567,-2.7567,0.5189,0.0277
TIRX,137,0.0007138848608738741,999999.0,999999.0,-105.8853,1222.1593,18.0964,-1158.8526,158.7377,22.9062,-35.8319,-9.312,47.1478,,,95.2381,,-8.7944,1035.148,-17.9607,-4.5446,1.0577,-0.8288
NU,55,0.00069817592287025,,,4.3821,,,-56.1792,46.8277,,,29.242,,,27.0407,-31.3896,,-667.3086,-182.862,-11.904,-19.3665,1.4556,0.4079
ANIK,79,0.0006897295581294678,47.1066,-3.1618,-1.0192,205.8677,-93.1688,-110.1917,-0.7327,77.2651,-4.1488,-1.4359,63.3808,,,40.9804,49.2925,-140.8937,-67.554,31.4684,27.4544,1.1237,-0.396
BIRK,134,0.000686815167740055,12.5983,5.2347,3.0804,0.8676,-64.1368,-69.1959,21.1074,31.0634,10.3257,8.9533,58.9131,24.4791,13.054,,,-290.6525,-114.344,11.7898,-9.349,,-0.0968
ECVT,74,0.0006761632117798904,13.7311,7.204,-0.5337,19.2006,-82.5976,-105.3368,1.9353,14.2391,5.9764,-0.5736,28.6053,15.0077,,45.1147,16.361,-107.4743,-203.8823,4.6981,0.7093,1.2525,0.2926
STG,102,0.0006731990924094199,999999.0,999999.0,107.1962,5202.9356,1073.8184,971.9619,-8.4206,999999.0,999999.0,47.5971,85.6624,15.2569,14.6224,-25.9681,61.5304,-44.4019,-337.1977,,-117.6956,0.7351,0.34
MTG,118,0.0006647641903328466,,,12.3376,,,23.3764,4.5562,999999.0,999999.0,14.9828,,,64.1672,-104.132,-396.9438,-121.4398,-121.8881,,-1.9787,0.9863,0.0941
NEPH,79,0.0006587583543731896,49.4341,0.034,0.3326,243.5717,-82.2104,-96.6738,-0.5338,180.7876,0.0995,0.8294,61.5944,0.0424,0.5028,52.459,66.9919,-249.3386,-72.8344,-19.1064,-2.716,0.8561,1.7044
KARO,33,0.000652733979663983,14.9675,6.1324,4.5593,19.3078,-49.8247,-54.4075,8.8273,117.6263,38.5544,30.7354,71.5312,29.3073,22.2772,-53.5358,,-674.1315,-100.808,-4.117,-8.0969,1.0833,0.1522
AMBP,40,0.0006308507605578572,12.461,3.9954,0.4572,-0.9005,-196.5849,-95.4279,1.995,19.9115,5.1075,999999.0,12.8362,4.1157,0.163,48.3503,,999999.0,-326.7745,7.1051,,0.9999,0.2639
AS,7,0.0006012191222867781,17.6271,2.8971,0.8213,42.5605,-79.7146,-91.7865,17.7916,51.3711,6.7546,2.5749,55.4049,9.1062,2.488,,,-313.493,-105.9143,1.6,,,0.1298
THR,66,0.0005920717275081675,21.0829,7.5155,5.853,75.7437,-43.9884,-41.4703,0.7234,37.5155,10.6986,11.3252,44.7396,15.9484,11.2594,-77.4154,-100.4868,-193.4943,-96.7987,0.6179,-4.3017,1.0167,-0.0541
WYNN,65,0.0005892348542248291,19.2398,8.419,5.883,99.3445,-60.1531,-41.17,9.1254,43.3965,15.1917,999999.0,43.5123,19.0402,7.2211,-3.3254,-58.176,999999.0,-226.0094,-3.3842,,1.1823,0.4309
CARS,45,0.0005775716305797683,51.5386,4.6354,6.603,480.9045,-96.8821,-33.9698,4.2876,64.9296,4.6718,9.6758,84.1787,7.571,7.0039,20.3285,-222.4377,-146.5363,-149.3543,2.1426,-3.9376,1.4083,-0.0773
CTRE,124,0.000560396549078452,3.9521,2.2835,1.9033,-71.0519,-84.9222,-80.9666,14.9356,6.8983,3.1886,3.3973,94.0629,54.3479,43.5989,-67.9432,-178.3585,-178.4903,-102.6655,-80.9726,-106.4811,0.8369,0.1902
CPBI,131,0.000530120558085506,,,5.801,,,-41.9897,10.3315,,,4.3421,,,19.208,,,-74.8513,-781.9546,-24.7056,-6.4578,,0.0986
CCS,63,0.0005276892828316165,28.2384,13.0895,16.8994,206.0634,7.7187,68.994,19.1243,24.3919,9.0452,13.4326,21.8895,10.1466,8.0042,-31.3071,-489.1815,-79.4854,-1.7742,-13.993,-9.8,1.2736,-0.098
CNTY,65,0.0005243714574603398,22.8921,4.4781,-146.721,1750.7623,-1351.4549,-1567.2103,4.0146,24.2541,3.7956,-91.1292,44.957,8.7944,,86.281,23.1482,-62.1105,-2075.8538,2.0739,61.7592,1.7479,0.4036
INTR,30,0.0005194598216853641,,,7.2697,,,-27.3031,34.6673,,,10.6306,,,15.069,,,-146.2316,-607.9388,-20.8385,-19.4245,,0.5725
DUOT,33,0.000515933554505182,1.1246,-26.326,-18.6349,-82.1594,-280.4234,-286.3488,-2.5473,999999.0,999999.0,-380.8184,6.4445,,,3.3582,-8.142,-2043.5789,-152.8732,,57.8622,1.1656,0.6737
GCT,27,0.0004894973386755411,97.7288,44.8331,18.9284,334.8529,127.0325,89.2843,64.9603,277.5101,101.8462,27.7607,24.5672,11.2702,9.6888,,,-146.6616,-119.4993,4.0594,-39.5298,,0.8568
BDMD,79,0.0004861164057194546,15.2506,7.1528,5.7351,23.9762,-46.6102,-42.6493,17.7354,57.0206,21.3951,28.3443,88.1649,41.3512,30.4285,44.8345,,-494.2281,-88.0367,-27.8436,-11.3513,0.2335,-0.7109
VMEO,34,0.0004817301272625001,59.6889,3.4179,3.0936,236.6751,-45.5512,-69.0644,-0.0499,390.6503,17.8954,6.5981,78.2423,4.4803,6.4682,56.1199,,-213.2848,-82.8277,-3.2909,-6.95,1.6005,0.4668
MOH,78,0.0004612389004488315,38.4059,13.8427,6.9104,138.9288,7.2005,-30.8959,18.7463,999999.0,999999.0,28.274,12.2609,4.4192,3.291,3.2174,-146.0968,-409.1512,-88.4428,,-6.6667,0.9993,-0.4067
PECO,124,0.00046026305887893296,6.7297,2.4376,1.2151,-70.4198,-122.8011,-87.8489,8.4284,9.9568,2.8851,2.1168,71.5571,25.9186,8.4696,-18.911,,-174.2088,-149.6184,-2.654,0.7299,0.4523,-0.08
VECO,66,0.00043536480418143345,27.716,8.6713,4.7269,114.6108,-28.8385,-52.7309,7.6326,43.2652,10.8289,7.1444,42.3818,13.2597,7.677,22.9033,-138.9277,-151.144,-72.2705,-9.4582,-14.6225,1.5453,0.3566
TEO,139,0.0004176547717780324,9.0412,0.2565,3.7339,-30.0314,-106.3064,-62.6613,-7.7248,37.6148,0.8536,20.8486,73.2925,2.079,27.8888,-97.3964,-58.2392,-558.3642,-115.0533,9.5106,-13.192,1.0121,-0.2993
DSGR,67,0.0004069760034449537,30.5664,2.7866,-0.032,216.5652,-116.436,-100.32,14.8817,46.9088,3.4212,-0.0669,34.021,3.1015,,-47.8418,-121.0201,-209.2136,-125.5975,-14.1646,3.1829,0.9383,0.0147
TARS,14,0.00040318095997587115,9.6933,-6.8696,-4.6815,-19.9574,-137.7296,-146.8154,948.6215,3400.4997,-1927.9472,-41.1711,92.9895,,,-199.3605,,-879.4359,-89.6564,,-13.9836,1.0043,0.4556
KLRS,14,0.00040142329161466247,,-9.1121,-7.7912,,-169.2666,-177.9124,,999999.0,999999.0,999999.0,,,,94.9149,,999999.0,-129.8154,,,1.2997,-0.3891
ELTX,19,0.0004008248304308593,,-75.6857,-72.8113,,-735.3769,-828.1132,,999999.0,999999.0,999999.0,,,,76.8161,,999999.0,-132.7874,,,1.3548,1.0309
MMM,79,0.0003779208119327109,12.0104,5.7182,4.8825,-4.1829,-57.9426,-51.1745,-0.1422,109.9674,41.8849,99.0036,41.2126,19.6216,15.6875,-34.394,-56.2026,-2027.7042,-124.5748,39.0792,20.0082,1.048,0.0421
SRAD,34,0.00037503153704828893,11.7687,2.5194,0.3174,-5.4969,-75.0182,-96.8262,26.0859,108.0824,18.5106,1.9403,56.8021,12.1602,1.6304,-33.3333,,-611.3325,-113.904,2.4021,-6.5316,1.2781,0.1905
CE,74,0.00036901807858425736,12.9243,5.6886,-12.8968,10.0143,-160.7774,-228.9678,-6.0329,13.677,4.816,-14.2057,22.9183,10.0875,,58.0751,8.3602,-110.1495,-291.2828,11.3478,25.7283,1.5378,-0.2888
HIFS,12,0.0003604118987879542,,,5.5813,,,-44.1868,2.0012,,,6.7659,,,44.3594,28.1467,-89.2412,-121.2236,-869.2205,8.1674,-5.921,1.1302,0.1429
BNT,118,0.00033989579696156916,999999.0,999999.0,11.0984,,,10.984,106.1988,999999.0,999999.0,7.4212,,,6.7685,3.4466,,-66.8675,-1551.0842,,-47.7681,1.264,0.2532
SENS,66,0.00033912680386032973,0.144,-20.2167,-16.1282,-93.8403,-248.4735,-261.2822,0.3662,999999.0,999999.0,999999.0,2.3718,,,66.2371,-19.0909,999999.0,-106.5487,,,1.8701,-0.3237
SLNHP,45,0.0003324977568450592,8.3353,-16.6813,-82.1624,-63.4414,-444.524,-921.624,80.4851,22.8988,-36.6615,-177.7268,24.7074,,,69.5259,,-216.3116,-176.7312,38.1507,48.7209,0.6996,0.4624
NHC,64,0.0003169478029064024,35.9108,6.6287,7.6187,177.3249,-44.4725,-23.8126,15.0922,53.8738,7.9555,11.0995,38.9058,7.1815,8.7178,-42.1134,-58.2323,-145.687,-107.526,-31.6102,-7.9829,0.8286,0.3106
ECG,63,0.00031527280828951124,15.6734,8.7686,7.3925,28.1081,-33.0507,-26.0752,-0.0297,53.6895,24.0294,34.2175,11.8334,6.6202,5.041,,,-462.8685,-95.8199,-2.6687,5.8456,,1.3143
RYAN,137,0.0003037757758976304,,,2.3251,,,-76.7493,21.0903,,,19.8531,,,8.6673,-91.4094,,-853.8706,-191.1889,-81.1709,-12.1106,0.7018,-0.2712
NRIM,131,0.0003009875965534498,,,9.2628,,,-7.3724,19.743,,,14.0745,,,24.22,-94.6553,-289.1241,-151.947,-783.6478,-16.1452,-13.8029,1.0017,0.166
INOD,45,0.000229849022850613,5.8954,2.139,1.6534,-50.7412,-79.601,-83.4659,96.4402,406.7063,118.05,30.9013,39.3486,14.2766,11.4912,-433.8505,-4405.9523,-1868.9441,-96.8743,-47.5794,-153.6067,2.2119,1.1923
SBRA,124,0.00022574876750607335,7.503,4.0412,2.5614,-63.5991,-107.6593,-74.3856,8.6054,9.339,4.0241,3.7272,67.7081,36.4682,14.5291,-48.7649,-196.6175,-145.5121,-159.2718,1.4856,2.1854,0.8875,0.0501
RDN,118,0.0001988009864226872,,,12.4145,,,24.1447,4.0357,,,13.3445,,,47.8077,-71.8855,-249.1597,-107.4917,-181.286,-556.1083,-5.1401,0.9994,-0.0057
PPL,46,0.00018733473689839042,7.9371,4.0703,3.4013,-59.449,-109.8292,-65.9865,1.8046,11.0966,4.5524,6.3423,40.0969,20.5625,10.5507,-38.108,-94.334,-186.4632,-190.3178,-4.6942,-1.0335,0.7308,0.0645
KGC,114,0.00018371030689933048,11.3833,9.087,7.5306,-9.3665,-28.6275,-24.6943,21.4426,24.6347,15.7322,16.9288,36.4803,29.1213,23.0174,-128.2687,-193.0656,-224.8014,-111.0228,5.4712,-13.1739,0.9966,0.9869
TDY,66,0.00014350271018819828,9.6072,4.1099,3.215,-25.131,-72.8876,-67.8504,0.6122,21.0721,7.2117,7.8523,42.9418,18.3704,13.2332,-5.351,-70.8483,-244.2426,-106.5699,2.2652,-3.5726,1.0325,0.1446
BHF,72,0.00014348000920647461,999999.0,999999.0,9.6324,,,-3.6762,10.6076,999999.0,999999.0,6.7197,,,7.7272,-14.0622,-193.1829,-69.762,-6762.5781,,-0.3195,1.3415,-0.1649
PFG,1,0.00014042719883042694,999999.0,999999.0,7.9062,,,-20.9383,18.015,999999.0,999999.0,13.1806,,,9.3732,-29.4608,-291.5778,-166.7126,-1680.4939,,-2.305,1.0202,-0.0428
BHFAP,72,0.00013752956827940946,999999.0,999999.0,30.1637,,,201.637,10.6076,999999.0,999999.0,6.7197,,,7.7272,3.5284,-24.1202,-22.2776,-20963.7937,,-0.3195,0.7088,-0.2012
SWIM,111,0.00012187584969018838,15.3275,1.8221,-0.8988,29.1654,-110.1431,-108.9878,-10.2335,25.1074,2.3878,-1.8057,30.2336,3.5942,,50.7331,,-200.9028,-128.2992,-2.4609,3.0005,1.7713,0.1369
FTAI,85,0.00012086953203696257,4.558,1.6649,0.0958,-81.3909,-111.04,-99.0421,49.3134,20.282,5.9266,13.9308,39.9824,14.6041,0.6559,-478.6372,-2337.7932,-14543.4078,-119.6189,-30.9037,53.7374,1.7071,0.4781
GHM,66,0.00012038923197512223,17.3024,4.9713,3.7683,35.8846,-56.2564,-62.3174,13.1314,53.9398,12.3984,10.3077,25.1844,7.236,5.8722,-306.5041,-155.5161,-273.5392,-99.6674,-10.5758,-13.2723,1.1369,1.0143
GT,11,0.00011943686173314887,38.0826,9.4641,4.7711,765.4983,-90.8425,-52.2887,-5.9205,31.1669,6.1963,2.5275,19.6101,4.8734,0.6568,35.7746,-58.3333,-52.9752,-413.5479,-2.7598,-1.4265,1.6157,-0.2643
MYRG,146,0.00011790544063158871,14.519,2.3619,1.9285,16.7459,-84.0871,-80.7149,-7.7284,43.2488,5.6284,6.1953,8.6346,1.4046,1.1062,-25.609,-438.6313,-321.2511,-97.7933,-1.3181,7.8074,1.518,0.7155
NVRI,42,0.00011779258257702136,22.6481,3.9479,-14.6984,285.0636,-240.2305,-246.9844,-0.9879,24.4327,3.4072,-18.0908,18.7847,3.2745,,44.3548,-8.3203,-123.0796,-366.5926,4.503,21.8643,1.5108,0.7928
AXON,101,0.00011752611217040392,2.8762,0.1356,0.7133,-77.6636,-99.7801,-92.8667,33.4355,45.9448,1.7333,13.112,59.6093,2.811,14.6554,-300.847,-791.4751,-1838.141,-99.3435,-177.8757,-44.0596,1.4938,0.2619
CTKB,18,0.0001161906251913566,45.6515,-8.4325,-0.8845,125.2046,-79.0568,-108.8452,3.8536,89.9032,-13.2852,-1.1523,55.4275,,,63.3272,,-130.2713,-42.8501,6.9867,-0.68,1.4086,0.0175
DGII,31,0.00011592415478473915,22.5168,4.3329,1.8031,87.6941,-71.5007,-81.9694,-4.6764,36.9296,5.685,3.1472,58.9337,11.3405,4.3124,-28.5913,-205.9537,-174.5487,-107.4595,5.0057,-7.5019,1.3916,0.3733
ONEW,8,0.0001157106649648492,38.5215,7.3474,-2.0256,940.0103,-186.1334,-120.2563,-8.4532,35.083,5.3533,-1.2966,24.5434,4.6813,,48.9661,-192.8925,-64.0083,-268.6708,2.8302,5.633,1.5291,-0.1057
CNVS,38,0.00011553542148567373,100.6055,20.2309,6.1295,546.5709,47.9593,-38.705,72.0396,165.2132,26.5783,8.1922,50.5743,10.1701,3.9736,80.0,59.4872,-133.6522,-90.2395,28.3431,-17.5453,1.3668,0.0348
LE,28,0.00011518744248409097,118.5505,9.2462,2.5491,1419.4301,-43.55,-74.5091,-7.4412,141.745,8.8442,3.51,47.9366,3.7388,0.6161,38.0151,-137.3333,-137.6977,-145.6401,0.9709,0.9814,1.3446,0.471
LILA,26,0.0001128268281760566,32.209,5.7459,-39.8138,1143.3051,-391.801,-498.1376,-1.058,32.7346,4.6717,-31.0652,66.9884,11.9504,,34.7166,32.0412,-78.0263,-781.489,4.7269,29.6012,1.194,0.2326
CECO,112,0.00011222178360573703,21.0068,4.3251,1.8952,85.0911,-81.7714,-81.0482,2.4022,45.1285,7.4333,5.6186,35.156,7.2383,2.5366,-291.0256,-357.1734,-296.4674,-121.4221,-34.7745,-6.0642,1.1554,1.2417
SAH,128,0.00011212460028097068,39.8082,8.4489,10.117,594.2376,-88.1538,1.1696,-1.0304,48.2401,8.1908,19.2865,15.4159,3.2719,1.4404,-53.2758,-448.286,-190.6348,-177.0327,-7.9125,-19.1053,1.1492,0.2683
DLTR,41,0.00011121389847953113,33.3773,7.7526,6.6345,188.7896,-42.9302,-33.6546,4.7435,102.313,19.0114,27.8292,35.8333,8.323,6.3013,51.3454,-10.0908,-419.46,-132.3048,40.3531,45.6127,1.0911,0.2372
CTAS,60,0.00011106185360046119,6.022,2.7464,2.1626,-53.1608,-80.0419,-78.3742,6.8434,75.5848,27.5769,38.6673,64.8711,29.5851,22.7099,-102.5201,-431.2058,-1788.0196,-101.8321,-6.1338,-8.5282,1.0814,-0.0982
CVS,129,0.00011001948406869301,36.8666,7.0253,5.8568,323.6402,-72.7152,-41.4317,4.2018,39.2353,5.9814,6.4947,13.7875,2.6274,1.3193,25.405,-43.776,-110.8902,-225.9438,-3.3252,1.1822,1.0149,0.1952
GGG,56,0.00010952102766102042,8.2558,4.1931,3.3099,-32.4114,-63.437,-66.9006,-3.7479,57.9384,23.5415,18.2431,53.1137,26.9765,22.3074,-24.2675,-93.512,-551.1616,-93.1743,-12.878,-16.1814,0.9831,-0.0219
CHRW,68,0.00010853665462951603,9.8441,5.0331,3.8412,-23.417,-65.8358,-61.5882,0.7303,44.3058,18.122,26.9076,7.3837,3.7751,2.6142,-7.5811,-68.2138,-700.5043,-104.1789,-3.514,-21.3826,0.9203,0.2589
BIOX,4,0.0001083266132501823,35.7117,8.1286,2.951,348.6852,-65.6669,-70.4901,10.8195,32.9859,6.0065,2.2966,39.2469,8.9333,1.7271,67.3455,5.2743,-77.8258,-133.9627,-7.6053,-5.7696,0.9069,-0.559
DVA,86,0.0001077576205584051,18.3374,8.5004,9.8529,86.427,-59.2173,-1.4708,5.9217,39.4405,14.6263,58.5418,34.3956,15.9443,9.9859,-35.1642,-119.4737,-594.1565,-191.1395,0.4764,23.7665,0.8706,-0.1793
AGRO,52,0.00010752406708436982,25.2488,10.848,2.5175,157.54,-20.4142,-74.8249,17.3523,22.0013,7.5622,1.9934,29.5784,12.7082,1.9093,-1.5061,-251.8498,-79.1806,-162.0466,-7.9526,-11.2553,0.8557,-0.318
TPB,141,0.00010697858648729415,15.883,6.3694,4.8829,32.2732,-58.4849,-51.1709,10.9505,51.3115,16.4616,27.2953,55.8878,22.4122,14.4083,-81.8558,-215.4848,-558.9965,-108.9095,1.9501,-25.2451,0.8209,0.5249
WLYB,21,0.00010670427871577621,40.8825,8.1018,4.8957,296.4546,-45.9386,-51.0433,-10.4314,85.0228,13.4794,15.1956,74.286,14.7215,6.8134,5.2258,-37.9206,-310.3889,-159.8201,-2.4245,-1.6885,0.8034,-0.1616
AMBI,51,0.00010522301674957935,11.3823,11.5154,6.852,-25.4091,-22.3836,-31.4802,25.4244,11.4659,9.2799,5.5835,14.7387,14.911,3.1223,50.555,,-81.488,-250.9288,-51.3944,-33.8813,0.7089,-0.7653
ICCC,17,0.00010490325226163841,14.3219,-2.9581,-3.5286,16.6054,-140.8938,-135.2861,51.635,23.1527,-3.8256,-6.2404,29.9739,,,44.4103,-37.2152,-176.8528,-105.2182,4.6829,-10.1032,0.6885,0.2232
ACNT,138,0.00010487817269395679,19.3306,-3.9091,-3.1142,48.0361,-115.3967,-131.1424,-7.9237,28.422,-4.5981,-4.3325,12.4325,,,20.4923,-61.7021,-139.1179,-75.8402,26.542,12.9085,0.6869,-0.0697
AENT,44,0.00010443144289462757,55.8679,13.0998,8.613,474.7913,6.5671,-13.8697,-3.3645,79.4313,14.9,14.4992,12.4925,2.9292,1.4073,65.3807,,-168.3407,-122.9471,-0.7026,-17.7943,0.6584,0.868
AIRTP,5,0.00010155356250315936,37.4701,1.4586,-9.2062,740.3247,-327.3619,-192.0623,1.7487,52.7635,1.6431,-72.0809,20.624,0.8028,,2.3599,-44.7112,-782.958,-296.6499,8.0699,70.5469,0.4748,0.1891
