Ticker,Industry,Score,IV0,GP_EV,PB,NCAV,GPOA,REV_G,IE_G,OMGN,Beta,Performance
JBSS,136,0.0,-10.1757,20.4964,-351.2636,-87.5137,70.9414,4.5841,-4.8009,8.8931,0.5952,0.1023
MITK,35,0.0,-70.9127,26.7729,-250.607,-112.3748,59.8192,20.8745,11.3317,9.6682,0.9458,0.4609
MAT,125,0.0,-22.5076,30.676,-317.2982,-118.0679,68.5328,-0.4224,-31.0686,12.4297,0.9473,0.0657
PAMT,144,0.0,97.51,21.8317,-211.4129,-126.5059,38.073,33.904,-38.9029,12.7281,1.0383,-0.4586
SKY,63,0.0,56.864,22.9888,-348.4373,-82.7704,164.401,18.092,-49.4342,19.8839,1.2303,0.05
DOV,66,0.0,-56.4861,12.1612,-480.3531,-114.7043,38.3048,-0.7956,-2.3114,16.3133,0.9922,0.1595
AZO,8,0.0,-32.761,17.1553,999999.0,-125.4501,391.169,7.4142,,19.9,0.7872,0.2896
ERO,82,0.0,-43.041,10.8173,-299.9274,-115.1781,29.1178,-10.498,-37.0869,28.9029,1.1298,0.1434
CPRI,7,0.0,18.4774,52.4928,-298.2862,-163.9674,108.6665,-0.619,27.717,14.8959,1.2149,-0.0453
HLIO,81,0.0,-52.3544,12.0035,-262.4194,-112.5793,24.9645,1.8638,-12.1315,15.5071,0.8897,-0.3363
CMC,138,0.0,159.1864,29.0056,-169.4985,-86.8747,45.1033,32.4487,-43.1927,14.7127,0.9805,0.2091
MDLZ,107,0.0,-77.8436,10.2652,-331.168,-137.3189,23.6011,9.6657,4.9536,12.0523,0.7297,0.0169
MGA,10,0.0,-0.7686,28.2296,-121.7834,-126.1443,34.1807,4.4092,7.2802,4.157,1.1769,0.0183
IAS,34,0.0,-95.7145,14.251,-271.8876,-105.2133,35.2099,26.2231,-5.3476,4.8748,,-0.3196
EXC,113,0.0,-112.8751,10.3608,-153.0866,-261.6219,12.4746,6.3552,28.8863,17.3865,0.827,-0.0687
HD,120,0.0,-25.4464,16.3866,-18031.0427,-114.5222,125.6679,4.1321,,15.2723,0.9594,0.2627
SVM,114,0.0,-16.1279,12.8712,-114.2539,-81.5723,18.7999,-4.4942,6.4961,26.3711,0.9015,-0.0669
DCI,112,0.0,-40.9104,14.3757,-575.8114,-101.0875,64.8634,3.7561,-16.5461,13.9967,0.8725,0.1483
TKR,81,0.0,-7.6131,18.012,-241.3565,-113.9359,33.4295,8.8025,1.043,14.4773,1.0239,0.0759
ORLY,8,0.0,-48.07,12.9051,999999.0,-116.1138,230.5113,8.1207,,20.5033,0.8047,0.343
SIRI,22,0.0,-21.7787,19.1806,999999.0,-184.7155,74.8015,3.6044,,22.4444,0.8198,-0.0496
LUMN,139,0.0,173.7188,43.7306,-25.5878,-1221.9552,32.3624,-11.2206,12.3818,18.8408,1.0094,-0.4679
BH,127,0.0,4.4985,34.9864,-94.5016,-123.2852,33.3123,0.5804,5.4668,12.4191,0.7047,0.165
DXLG,28,0.0,98.0878,93.0757,-251.3713,-115.1163,320.1235,8.0822,-135.71,10.7041,0.9073,-0.3702
VNT,66,0.0,-12.4285,21.6321,-730.8373,-152.5595,48.5156,6.4767,-1.011,18.1478,,0.6501
SCVL,28,0.0,89.0004,78.077,-126.0715,-97.1599,101.2039,-5.1232,-16.1392,11.602,1.1022,0.4207
SWKS,132,0.0,-14.9543,13.6462,-319.6491,-100.4559,36.8266,7.3672,-3.2452,28.3967,1.1638,-0.072
KHC,107,0.0,-35.8485,13.2933,-85.6896,-178.5738,11.9617,1.7011,1.1769,17.1682,0.6315,0.0116
INVX,97,0.0,-54.929,7.9665,-760.8216,-94.7571,48.7617,58.4546,-39.174,17.2211,0.9377,-0.1851
BRC,88,0.0,-3.9759,27.3952,-252.397,-94.4714,73.9256,2.2888,-8.7371,16.9096,0.7916,0.1177
TIXT,45,0.0,-48.2888,32.0492,-293.8743,-118.2915,74.7105,15.3687,-11.0574,14.4837,,-0.5803
B,114,0.0,-51.067,8.7464,-98.8886,-119.7794,10.9776,-8.1101,3.151,27.4585,0.6499,-0.0517
CRH,23,0.0,0.9708,26.4916,-157.2711,-120.1792,40.4375,12.042,-10.1654,11.4873,1.0078,0.7007
TMHC,63,0.0,234.6204,35.417,-88.9181,-20.2201,32.6614,9.6471,-17.0204,17.6191,1.0923,0.5358
KAI,66,0.0,-34.2944,15.3945,-366.6979,-102.1665,49.9198,15.022,-15.9039,16.8475,0.9551,0.5171
OTEX,45,0.0,-97.0462,18.3032,-240.1218,-209.9197,27.1419,28.3681,0.2519,15.2833,1.0751,0.0097
CTSH,45,0.0,10.13,24.9983,-241.9112,-90.9594,66.7687,4.9765,-2.652,15.2769,1.0368,0.1964
FCN,116,0.0,-47.405,14.7271,-399.2952,-100.1709,63.9734,9.1018,-6.2148,10.3079,0.6394,0.0505
XYL,56,0.0,-67.8123,10.8222,-522.7431,-106.9027,46.9475,6.2945,-8.5865,11.7892,1.0073,0.2394
DD,74,0.0,-44.9066,13.2552,-115.6996,-109.2999,15.3185,3.589,0.122,15.5335,0.9319,0.0927
LII,66,0.0,-32.55,12.6871,999999.0,-113.7937,105.2084,12.5009,,13.956,1.0026,0.924
DLNG,75,0.0,-182.4831,9.8981,-23.6903,-545.5153,6.2275,-4.4205,-11.1268,34.4357,0.8108,0.0318
ITRN,48,0.0,63.2806,36.0876,-255.2044,-95.0175,100.496,8.191,-10.9257,20.0664,0.6662,0.3222
TEN,75,0.0,232.2381,15.6532,-32.2863,-354.2567,10.2505,57.5478,-17.8921,29.8458,0.9609,0.3967
ESP,66,0.0,35.3086,26.2062,-126.6269,-17.8201,38.0346,10.863,-11.7763,12.0813,0.5625,0.2877
BBUC,50,0.0,-902.6636,3.7003,-34.5573,-1381.8904,3.9389,6.8053,-258.3627,6.4454,,0.1955
FOXA,22,0.0,71.0805,,-154.0883,-122.4445,,16.7084,7.8267,18.5342,0.8411,-0.0731
TIMB,139,0.0,-70.51,8.1414,-525.0304,-115.334,42.4336,17.1782,-1.1561,11.7074,0.7601,0.5212
BDC,139,0.0,-15.4528,21.9611,-323.2568,-111.2132,56.6502,13.2634,-19.6498,12.4859,0.9764,0.0202
FIZZ,13,0.0,-54.3405,8.9464,-1233.0868,-96.2033,185.0583,3.0684,-55.5672,15.916,0.6288,-0.0584
MEI,47,0.0,-46.4636,16.8094,-147.9949,-95.8376,23.9503,1.375,-4.2788,7.6636,0.912,-0.729
ED,113,0.0,-79.2836,14.2604,-149.0481,-211.5252,17.6898,14.5803,-2.7193,16.7454,0.6115,-0.0184
PYPL,42,0.0,-49.4458,16.0461,-425.5097,-98.8733,69.4204,8.4624,6.6875,14.6958,1.1822,-0.1485
SBGI,22,0.0,20.1264,44.9931,-147.1683,-514.8807,47.809,-35.9635,,14.2312,1.0459,-0.2143
WTRG,147,0.0,-91.8363,6.1694,-197.0284,-190.8405,8.8154,21.8241,-3.7214,28.8976,0.7795,-0.1406
SO,46,0.0,-96.5377,8.1997,-202.2606,-226.422,11.7862,27.4135,-6.0337,18.8111,0.7279,0.0674
AZZ,67,0.0,-27.4716,12.9415,-116.9078,-194.4727,15.5045,151.8368,-27.885,13.1181,1.0339,0.8822
TME,22,0.0,-78.338,4.7805,-402.7022,-95.5872,25.971,-9.2978,3.7763,12.4634,0.9092,0.3623
KMI,92,0.0,-60.9331,11.6762,-106.6718,-198.8335,12.3282,15.6093,-0.6046,21.3475,0.8201,0.1242
NWSA,93,0.0,-64.1706,,-108.2984,-135.5001,,-23.92,2.1656,9.134,1.005,0.4898
CPHC,133,0.0,17.2069,53.9142,-163.2108,-91.7298,99.5184,8.9567,-10.6161,18.5811,0.603,-0.0533
HTHT,65,0.0,-100.6432,0.1629,-11118.8607,-104.3643,11.9955,8.2335,20.2916,,0.9776,-0.1541
BYD,65,0.0,22.0775,21.6515,-403.9862,-165.2499,45.6822,4.853,-3.3715,29.8779,0.9883,0.0502
GCT,27,0.0,121.4099,73.5596,-131.3313,-86.0573,160.3248,18.3183,-55.0997,7.3679,,4.2778
TK,75,0.0,442.0597,41.1592,-33.9136,-93.8932,33.646,74.3839,43.6951,20.0041,0.7939,0.212
BIO,18,0.0,-68.7845,11.5375,-147.4422,-104.9717,17.3705,-4.1178,29.74,16.9545,0.9579,-0.3138
HURN,116,0.0,-37.4231,18.5332,-288.1965,-118.3825,41.7257,25.0447,3.4726,9.6842,0.7874,0.182
CARR,66,0.0,-73.4528,10.1314,-455.3341,-121.1624,32.072,-16.1306,-13.8427,11.0134,0.9286,0.2611
AG,114,0.0,-115.9209,0.8428,-139.1108,-116.4422,1.1669,6.7478,-0.0232,,0.9348,-0.1034
LSTR,144,0.0,8.1162,16.0811,-695.2405,-93.2468,139.1557,13.7123,-2.9247,7.7428,0.8275,0.0651
OGE,46,0.0,-88.3311,10.8718,-151.5088,-200.0047,13.6569,-7.9277,-8.8036,19.6568,0.7578,-0.0386
MYRG,146,0.0,-36.1156,16.5628,-372.5813,-97.4377,62.5712,20.4241,-7.9171,3.7403,0.904,0.353
CECO,112,0.0,-47.1818,23.2458,-220.4923,-107.0148,45.1767,30.3841,-5.9192,6.6117,1.0081,0.6433
VIV,139,0.0,-47.6539,16.8872,-170.9066,-128.116,28.0591,4.8745,2.2146,9.4175,0.6599,0.382
MCHX,116,0.0,-125.8123,54.5997,-178.0639,-74.2602,134.1399,-2.4422,14.349,,1.0231,-0.1868
TSQ,22,0.0,347.1906,23.1569,-162.1062,-581.0747,25.1127,10.7954,-39.3171,19.6246,0.8671,0.588
PBI,94,0.0,21.6439,51.5331,-1010.9586,-551.234,69.5,-32.4121,46.1494,11.2934,1.0339,0.1493
ACMR,66,0.0,15.8142,31.9944,-85.9698,-22.5924,33.3523,49.6941,-0.0623,15.1826,1.3903,1.6051
FSI,74,0.0,117.3162,33.0055,-105.7276,-60.6884,37.086,33.1939,-27.1914,16.1087,0.9176,-0.3644
CURV,28,0.0,39.5267,59.8272,999999.0,-218.6211,537.9255,-1.9282,,8.1032,,0.0344
WEC,113,0.0,-84.0873,7.3963,-235.02,-198.186,11.5004,16.1783,-4.5288,20.1106,0.6527,-0.1029
LUCK,133,0.0,-59.4905,11.2366,-955.7503,-180.0807,35.5394,16.133,-55.756,18.9047,,-0.2179
MANH,33,0.0,-79.2381,4.3472,-4246.1927,-99.2149,30579.4316,15.5868,9.5131,19.9066,1.1222,0.5677
ZBRA,66,0.0,-53.1576,14.3548,-598.6673,-117.046,56.418,2.7368,8.4115,16.191,1.2329,-0.0676
LNW,45,0.0,-70.9419,20.5907,-470.6761,-155.5764,42.8399,16.6744,,16.6799,1.0633,0.6791
ASIX,74,0.0,149.7882,29.2955,-134.0401,-131.0253,38.2487,15.494,-22.7865,11.6533,0.8784,-0.2679
AIR,3,0.0,-33.1721,17.5741,-173.2912,-75.628,28.4605,9.3681,-6.2446,6.8877,0.9352,0.0704
ULH,144,0.0,221.9218,33.1956,-165.6314,-136.672,45.87,15.1045,-47.8872,11.9296,1.0073,0.2352
RSVRW,133,0.0,-166.6157,18.4994,-29.6716,-425.4111,11.4971,11.3315,-0.6361,17.7464,,-0.2919
GD,75,0.0,-42.8136,9.6911,-318.1634,-117.3639,23.8013,2.4383,-5.2548,10.6859,0.806,0.3031
GRBK,63,0.0,134.2157,26.1119,-145.1292,-39.4257,37.2709,25.2992,-22.1284,20.428,1.1675,0.6737
GNTX,10,0.0,-32.0759,10.1222,-303.1429,-88.6104,33.3591,10.8475,-6.5947,19.2816,0.8952,0.3189
ESLT,83,0.0,-57.8973,17.0973,-267.2589,-119.3511,40.187,4.4146,-8.3028,6.5849,0.7294,0.2286
GNE,113,0.0,120.0388,64.7129,-197.7371,-62.1769,207.5299,-3.7311,-56.734,26.259,0.7681,0.1519
XNET,33,0.0,-34.7012,38.4764,-193.9193,-68.9763,178.1062,42.9727,-2.205,3.9882,0.9839,-0.1793
ASC,75,0.0,238.1847,30.4523,-104.0236,-110.47,33.443,131.573,-53.9351,36.7063,0.8722,0.194
LOVE,105,0.0,8.5455,86.8633,-227.431,-105.179,229.7731,30.6961,-22.3554,5.6768,1.1909,-0.237
RSI,133,0.0,-455.8077,112.6551,-106.0894,-42.5617,1592.2159,21.3288,37.9677,,,1.164
DSGR,67,0.0,-89.0233,30.6431,-157.7326,-117.0776,41.1204,121.3039,-239.6262,3.6291,0.9415,0.535
CALX,139,0.0,-75.7612,13.2711,-518.3799,-89.618,99.4464,27.7355,-19.552,6.0623,1.1049,-0.4023
DAVA,45,0.0,-49.7261,9.518,-514.4807,-94.9173,64.9558,21.3783,-32.0263,14.1991,1.1588,-0.4522
ENTG,111,0.0,-97.2286,8.0631,-375.8608,-136.8442,16.5426,42.7658,-87.7719,14.6245,1.49,0.6937
BBW,125,0.0,123.4021,85.2151,-277.6504,-101.6766,319.6505,13.7089,-27.149,13.2375,0.9145,0.262
CCOI,139,0.0,-82.0674,11.1944,999999.0,-143.0003,184.0246,1.6628,,19.3806,0.7294,0.0464
SJM,107,0.0,-38.4114,15.406,-205.9557,-131.5281,26.7823,6.6297,10.4335,13.843,0.5128,-0.1927
ORCL,33,0.0,-68.7571,11.211,-15669.3045,-144.264,44.4594,17.705,,27.5714,0.8547,0.3586
ADI,132,0.0,-62.4905,7.4424,-263.6252,-108.9793,18.1316,64.1635,4.0198,29.5757,1.0387,0.007
TORO,75,0.0,232.4252,999999.0,-18.1144,52.0478,8.0731,-46.564,-35.0527,44.3247,,0.8996
MCW,11,0.0,-51.9911,17.5036,-329.9249,-166.973,37.2617,15.873,-21.9091,21.3332,,-0.1346
SSD,66,0.0,14.4672,19.3927,-323.8725,-96.9145,55.7085,34.507,-19.3734,22.4515,0.9578,0.8049
NUE,138,0.0,202.1359,30.8558,-192.8416,-93.1855,58.9862,13.7816,-34.0056,25.3083,1.1275,0.3001
LILA,26,0.0,-146.2643,32.2645,-70.2386,-578.9366,31.8535,-0.3959,11.7588,14.8415,1.1575,-0.1637
NXPI,132,0.0,-22.1903,13.9077,-597.0417,-117.7728,49.1725,19.3618,-14.3279,28.7315,1.1436,0.3163
FTV,66,0.0,-53.4659,16.4194,-185.1352,-119.2474,27.4997,10.8665,-1.8031,17.2563,0.9218,0.2494
FMC,74,0.0,-18.891,14.1633,-402.934,-115.9552,38.1261,15.0063,-8.1814,21.326,0.8516,-0.4894
OLED,47,0.0,-51.7705,7.3465,-566.9106,-90.4873,70.0584,11.3986,-15.9517,43.3185,1.1321,0.0699
CTKB,18,0.0,-73.7106,11.1455,-292.3322,-70.7489,115.7322,28.2032,-4.9733,,,-0.2905
CLFD,139,0.0,15.2174,17.531,-436.1396,-87.5193,76.2192,92.45,-42.1463,23.5589,1.1987,-0.3699
IT,102,0.0,-58.2475,13.7252,-11322.4733,-116.1545,189.9389,15.6715,38.6085,20.256,0.9828,0.4411
SPOT,22,0.0,-109.912,14.6204,-926.0805,-102.7299,1634.6369,21.2971,-13.3082,,1.1661,1.0175
LYV,133,0.0,-57.2097,24.5997,-2120.1202,-146.1982,408.601,166.1146,-110.0777,4.1361,1.0442,0.4983
KULR,47,0.0,-198.6068,2.6513,-948.2135,-97.3206,1475.9986,65.5554,35.8771,,0.7063,-0.2045
DDOG,33,0.0,-96.7119,6.0252,-1644.2576,-96.6489,501.2176,62.8233,-35.4688,,1.2296,0.7119
MDB,33,0.0,-108.6716,5.9919,-2203.7115,-97.4325,2186.1079,46.952,-10.9207,,1.4528,0.492
DQ,132,0.0,102.1387,20.5049,-277.3145,-78.4194,109.5134,174.5038,-147.9365,65.9808,1.026,-0.424
CELH,13,0.0,-116.536,3.7058,-821.0867,-91.945,108.1659,107.974,-298.3409,,1.1989,1.5465
BKNG,143,0.0,-39.4191,,-3558.6039,-105.6646,,55.9591,54.9692,29.8537,1.0703,0.3479
MAMA,136,0.0,-59.0184,26.2715,-551.3698,-108.0691,111.444,95.5382,-54.3191,2.9585,,1.5947
RCMT,116,0.0,205.6191,71.6232,-335.8309,-92.8721,205.2344,39.6346,-23.0775,10.0081,1.0828,0.8028
AMPL,33,0.0,-124.7719,14.0841,-481.622,-87.5954,259.8676,42.3326,3.7772,,,-0.1535
PLAY,127,0.0,21.7605,57.9804,-433.8642,-270.4143,112.4033,50.6442,-49.0235,14.1061,1.1141,0.6828
MMYT,143,0.0,-80.5658,17.7459,-296.4437,-92.6705,67.6916,96.0129,2.2777,3.8297,0.9813,1.8721
DTI,97,0.0,-15.9634,22.3502,-633.5408,-105.1254,120.1498,67.4304,-339.9821,19.5105,,-0.6392
CALM,52,0.0,381.5707,65.5891,-153.6785,-68.25,124.4146,77.0363,-45.75,30.6479,0.5848,0.0272
VERI,45,0.0,-187.3678,74.0754,-265.1848,-127.7446,368.4169,29.8539,7.6867,,1.4142,0.036
TGS,92,0.0,-63.9606,3.8145,-1330.1676,-101.9022,43.816,104.8674,-254.2503,33.0067,0.8387,0.4629
NET,33,0.0,-105.0172,3.6875,-3261.9034,-100.027,181.0328,48.5683,23.5149,,1.4741,0.5402
ELF,106,0.0,-80.886,8.926,-1077.3275,-96.5665,109.4481,47.6059,-31.5553,11.7723,0.9769,1.2578
CEPU,46,0.0,-68.6776,3.1915,-1250.1386,-100.4735,38.2327,98.5818,-229.5161,40.4674,0.83,0.9367
PAYS,45,0.0,-92.759,11.6214,-1166.2427,-96.0708,318.2144,28.9097,-25.4507,0.9123,1.1366,0.1708
PI,66,0.0,-106.4007,3.7846,-22684.8892,-101.5252,112.9364,35.4824,,,1.2702,-0.0899
GIL,7,0.0,14.0255,15.4073,-300.8026,-95.2185,37.2843,10.8778,1.9403,20.5573,0.9851,0.1283
HEI,3,0.0,-77.8183,3.6206,-783.2528,-99.6779,27.5935,18.3654,-16.7239,22.4987,0.8593,0.0986
HON,3,0.0,-53.7837,10.0102,-698.1848,-114.9404,48.9771,3.1228,9.9901,18.1216,0.8617,0.071
SID,138,0.0,141.416,28.2769,-79.4725,-288.3239,27.0407,-6.8973,6.6669,17.3512,1.2289,0.1239
GFI,114,0.0,26.7326,13.4773,-258.026,-110.6832,33.7377,2.1811,-5.0701,33.5083,0.6977,0.248
CSW,62,0.0,-36.1406,13.3528,-391.4664,-107.3225,40.8656,20.9869,-12.33,18.3488,0.8701,0.6527
TR,136,0.0,-53.5578,7.9427,-392.303,-97.6189,36.249,20.3572,-1.8321,16.1222,0.5094,-0.2693
SNPS,33,0.0,-76.217,6.4821,-1058.6946,-100.6917,92.607,9.7883,-4.9113,25.1301,1.1135,0.4753
CPA,5,0.0,48.5184,24.3261,-213.1219,-161.5072,44.8391,97.2068,-14.831,15.3899,0.9004,0.1822
GM,9,0.0,-36.4297,15.2176,-69.1511,-269.0022,13.477,23.4095,-9.8291,6.5805,1.1275,0.2377
CTAS,60,0.0,-62.6773,8.6172,-1192.2549,-103.4755,67.0287,10.762,-16.8004,26.1364,0.9194,0.4751
MGRC,42,0.0,-40.9136,11.2457,-269.6489,-124.7601,23.8515,18.9732,-9.8254,23.2933,0.7793,0.321
DECK,134,0.0,-28.8803,16.9241,-666.4327,-90.0122,232.8462,15.1395,-14.7455,17.9956,1.053,1.0093
SBLK,75,0.0,203.1728,25.6396,-90.0011,-149.3707,23.8194,0.6819,2.9171,43.7971,0.9428,0.201
CPK,95,0.0,-60.3894,8.0576,-258.3684,-153.2786,14.5829,19.4278,-7.579,20.9931,0.7113,-0.1616
BRBR,107,0.0,-68.9677,7.6778,999999.0,-114.1238,81.5072,11.1838,,16.0157,0.785,0.7062
ERII,66,0.0,-70.7432,7.2631,-697.4134,-90.0644,91.4675,20.8722,-3.6688,19.7697,1.0732,-0.3523
POOL,67,0.0,-20.2047,13.5401,-1047.4402,-102.3555,75.043,16.6959,-15.2886,16.5992,1.0411,0.1578
ZD,139,0.0,-52.4681,30.334,-194.936,-113.229,55.3304,-1.8158,3.8176,16.2696,0.9988,-0.2218
KDP,13,0.0,-59.6355,12.672,-184.5088,-149.0187,20.0317,10.8334,-0.6127,19.798,0.619,-0.0996
PLNT,65,0.0,-83.1745,5.8839,999999.0,-138.7441,34.4131,59.5801,,24.5607,0.9833,-0.1849
CP,122,0.0,-83.0445,2.8317,-252.9517,-133.1243,5.7312,10.2439,-14.9487,37.7695,0.8876,0.1392
BBWI,28,0.0,-3.6024,28.2091,999999.0,-167.4521,228.4211,-4.0853,,18.2011,1.1942,0.3477
DPZ,58,0.0,-74.6107,10.1495,999999.0,-143.9957,213.3256,4.126,,16.4586,0.7206,0.5278
AME,66,0.0,-56.7245,6.1415,-439.9269,-106.7115,22.5435,10.89,-8.7986,24.3994,0.9109,0.2492
VEEV,33,0.0,-71.3561,5.9491,-782.6104,-89.8131,251.8896,16.4408,-27.6345,21.3029,1.0133,0.1775
DE,66,0.0,-51.6701,9.5024,-584.9159,-104.6905,23.5737,19.169,-10.4318,17.6007,0.9619,-0.0077
AMBI,51,0.0,-20.8188,8.0163,-546.5284,-174.2455,15.4123,104.9246,-32.3067,19.5657,,-0.356
IBM,32,0.0,-60.2803,21.6972,-492.088,-167.8222,50.889,5.5431,-15.9244,13.504,0.7847,0.5077
MSI,121,0.0,-69.2371,8.2339,-35615.9644,-115.4018,87.7386,11.5163,,19.1286,0.8791,0.2455
WFG,59,0.0,280.1793,89.6447,-75.4512,-93.1288,65.5405,-7.7676,0.4833,26.9972,0.9939,0.2093
PRGS,33,0.0,-57.1351,18.122,-611.9796,-122.312,66.7517,13.3067,3.3904,21.1698,0.845,-0.0803
PLAB,132,0.0,155.5615,33.0121,-94.8993,-61.1351,41.1579,24.2238,-6.1492,25.6948,1.2584,0.6852
ATHM,45,0.0,-70.4981,6.7763,-418.8402,-81.1596,189.6994,-4.0925,-5.3799,17.9737,0.9099,-0.1606
LSCC,132,0.0,-82.9759,3.4571,-2687.5921,-99.2617,96.1414,28.1431,-18.3489,28.8373,1.2103,-0.2198
ESAB,66,0.0,-28.2843,18.811,-253.7093,-137.1322,34.9311,6.8104,44.5,13.5787,,0.8736
NOK,121,0.0,40.897,59.4313,-100.7566,-105.7949,60.3369,7.0219,-22.7007,10.2858,0.8143,-0.2617
SIG,39,0.0,164.3242,101.5543,-151.0028,-121.2104,251.6158,0.2057,-0.7355,10.6795,1.244,0.2367
CW,66,0.0,-49.6375,12.4224,-337.8314,-113.4234,32.1135,2.2499,-8.4711,16.7419,0.8974,0.4523
HWM,81,0.0,-56.8546,6.2404,-481.14,-119.0755,18.5743,13.8978,-2.6511,17.3583,0.902,0.5458
GRMN,66,0.0,-43.5556,16.5408,-296.9103,-85.1029,59.0669,-2.4586,-1.475,21.1478,0.9611,0.4799
WLKP,74,0.0,391.0492,23.9437,-69.6443,-135.3002,30.4671,31.1385,7.0926,21.8239,0.776,0.0984
DRS,66,0.0,32.7835,16.7214,-157.5325,-94.5982,25.9594,-6.4606,-33.5217,20.8318,0.8735,0.5991
GIB,116,0.0,-38.1093,6.1393,-437.0694,-110.5839,21.9157,6.1056,-4.1008,16.2478,0.8352,0.1341
PAYC,33,0.0,-72.3747,6.8742,-1461.4169,-99.7439,143.3633,30.286,-32.325,27.5378,1.2268,-0.3453
PLTK,45,0.0,-13.0064,35.7427,999999.0,-160.3215,173.0461,1.2582,,18.0233,,-0.3731
BRSL,133,0.0,-91.7771,12.2856,-203.6931,-255.9877,16.7624,-36.4881,-0.4059,28.841,1.2571,-0.1665
APD,74,0.0,-61.4178,5.1951,-436.2514,-111.9294,18.6202,23.0127,2.7371,18.9982,0.8576,-0.1431
CQP,98,0.0,24.3153,12.9384,999999.0,-199.0871,33.974,82.7417,,19.7165,0.8171,0.1369
JACK,127,0.0,-33.8831,12.6244,999999.0,-296.9539,44.0079,28.366,,16.7226,0.9628,-0.2395
EZPW,105,0.0,55.5501,89.1944,-70.1002,-100.6487,66.0922,21.5036,-2.9741,8.3822,0.7768,0.2686
BMI,66,0.0,-68.7874,6.5244,-793.2576,-94.2876,72.2706,11.9498,-9.7631,15.4349,0.9361,0.3037
HTLD,144,0.0,-43.594,12.5517,-144.4057,-145.1821,16.4632,59.3976,-17.6557,9.4476,0.7901,-0.3013
TXNM,46,0.0,-94.76,13.6359,-168.4831,-271.9751,16.9812,26.3885,-0.9844,17.5409,0.5338,-0.2062
GXO,143,0.0,-60.4471,16.6462,-223.7123,-163.879,30.6092,13.262,-12.0502,3.7251,,0.0224
STM,132,0.0,9.0455,16.7964,-369.9026,-94.4016,69.6815,26.3493,-37.5822,26.612,1.1965,-0.2116
PRPL,62,0.0,308.8716,92.2106,-137.6702,-138.3939,131.0611,-20.9377,-19.5372,20.7983,1.3751,-0.3293
DHI,63,0.0,156.0597,28.5968,-165.8583,-44.4318,45.0588,20.5435,-30.0298,22.6117,1.038,0.6073
MKSI,66,0.0,-34.7981,15.7973,-128.8375,-169.7914,18.2,20.2373,-55.2823,18.9456,1.3164,0.4813
SHOO,134,0.0,33.9922,37.5586,-308.5906,-82.6265,157.7136,13.711,-2.8426,13.5462,1.0125,0.1806
KNTK,92,0.0,-496.8994,5.3947,-50.8499,-392.5445,7.3052,82.3346,-125.7177,13.5882,0.7488,0.4004
ABEV,13,0.0,-0.6978,20.0863,-250.6619,-107.5528,57.2071,14.292,0.821,13.8218,0.7973,-0.1001
FERG,87,0.0,-1.2344,30.7979,-518.9395,-103.5464,110.0341,4.0888,-7.9743,9.363,0.7778,0.6507
NXDR,34,0.0,-130.194,80.4931,-130.7878,-31.3129,625.9103,10.7015,17.9758,,,0.0233
CRI,7,0.0,14.1821,52.3821,-302.0971,-118.1497,122.5653,-7.8506,16.1839,12.0823,0.9684,0.1992
HURC,66,0.0,22.9495,66.2207,-72.4431,18.7034,40.6232,6.6409,6.6165,5.0823,0.6995,-0.1714
GNK,75,0.0,146.0698,29.072,-58.5985,-113.9128,18.2549,-1.8634,-5.6327,31.1468,0.9417,0.3502
CSV,102,0.0,-63.226,11.4853,-329.0016,-325.566,16.4669,-1.4505,-7.1234,23.8185,0.9047,-0.1473
MTD,18,0.0,-70.8801,6.4478,-136640.7135,-105.7986,118.7655,5.4272,85.5368,28.7322,1.0479,-0.1367
DRD,114,0.0,-90.2486,1.0629,-2427.7695,-98.9106,47.0769,-2.8563,-12.8516,23.7531,0.7132,-0.0723
MOV,39,0.0,178.2086,162.183,-100.5283,-38.7734,165.7121,1.6133,-7.013,15.5315,0.922,0.0371
SLAB,132,0.0,-63.4484,13.0086,-398.7044,-85.8169,86.5231,42.0673,36.4946,11.6453,1.1854,-0.2271
FA,45,0.0,-52.9087,19.7297,-165.9759,-108.9632,31.1009,13.7202,0.4964,11.6389,,0.2424
CLS,47,0.0,104.7665,35.7296,-93.5316,-63.0699,33.7174,28.667,-14.6753,4.0828,1.031,2.6357
DMRC,45,0.0,-173.1944,4.4335,-407.9404,-86.4042,34.0148,13.865,-76.2189,,1.2312,0.3201
VTSI,88,0.0,-21.3044,42.2227,-129.7411,-66.832,57.0734,15.8311,-7.8547,9.1643,0.6506,2.285
SBSW,114,0.0,-33.7252,8.6234,-441.3198,-103.7008,39.4668,-19.6906,-11.8741,23.7352,0.9302,-0.4112
PANL,75,0.0,288.0313,47.1397,-63.1392,-165.6615,36.3265,-2.562,-22.6286,15.5542,0.8408,0.2097
ATLN,18,0.0,-388.6688,999999.0,-108.8772,-45.5656,999999.0,-97.549,46.6305,,,-0.8719
SND,84,0.0,-143.9336,37.6874,-28.2814,-170.0453,11.69,101.9298,-0.9583,,1.0987,0.0909
FAST,120,0.0,-43.9557,11.0568,-909.1887,-93.3768,92.1935,16.1324,-3.9774,20.8234,0.9126,0.4584
GRPN,2,0.0,-519.8592,354.6926,-1449.2552,-418.072,1901.0399,-38.054,95.7878,,1.4689,1.7672
FTAIN,85,0.0,-117.1579,7.6223,-9721.908,-207.6102,14.2077,111.7313,98.274,22.7639,,0.1832
